Phi[deg],Theta[deg],GainTotal
-180,0,0.250686
-178,0,0.250686
-176,0,0.250686
-174,0,0.250686
-172,0,0.250686
-170,0,0.250686
-168,0,0.250686
-166,0,0.250686
-164,0,0.250686
-162,0,0.250686
-160,0,0.250686
-158,0,0.250686
-156,0,0.250686
-154,0,0.250686
-152,0,0.250686
-150,0,0.250686
-148,0,0.250686
-146,0,0.250686
-144,0,0.250686
-142,0,0.250686
-140,0,0.250686
-138,0,0.250686
-136,0,0.250686
-134,0,0.250686
-132,0,0.250686
-130,0,0.250686
-128,0,0.250686
-126,0,0.250686
-124,0,0.250686
-122,0,0.250686
-120,0,0.250686
-118,0,0.250686
-116,0,0.250686
-114,0,0.250686
-112,0,0.250686
-110,0,0.250686
-108,0,0.250686
-106,0,0.250686
-104,0,0.250686
-102,0,0.250686
-100,0,0.250686
-98,0,0.250686
-96,0,0.250686
-94,0,0.250686
-92,0,0.250686
-90,0,0.250686
-88,0,0.250686
-86,0,0.250686
-84,0,0.250686
-82,0,0.250686
-80,0,0.250686
-78,0,0.250686
-76,0,0.250686
-74,0,0.250686
-72,0,0.250686
-70,0,0.250686
-68,0,0.250686
-66,0,0.250686
-64,0,0.250686
-62,0,0.250686
-60,0,0.250686
-58,0,0.250686
-56,0,0.250686
-54,0,0.250686
-52,0,0.250686
-50,0,0.250686
-48,0,0.250686
-46,0,0.250686
-44,0,0.250686
-42,0,0.250686
-40,0,0.250686
-38,0,0.250686
-36,0,0.250686
-34,0,0.250686
-32,0,0.250686
-30,0,0.250686
-28,0,0.250686
-26,0,0.250686
-24,0,0.250686
-22,0,0.250686
-20,0,0.250686
-18,0,0.250686
-16,0,0.250686
-14,0,0.250686
-12,0,0.250686
-10,0,0.250686
-8,0,0.250686
-6,0,0.250686
-4,0,0.250686
-2,0,0.250686
0,0,0.250686
2,0,0.250686
4,0,0.250686
6,0,0.250686
8,0,0.250686
10,0,0.250686
12,0,0.250686
14,0,0.250686
16,0,0.250686
18,0,0.250686
20,0,0.250686
22,0,0.250686
24,0,0.250686
26,0,0.250686
28,0,0.250686
30,0,0.250686
32,0,0.250686
34,0,0.250686
36,0,0.250686
38,0,0.250686
40,0,0.250686
42,0,0.250686
44,0,0.250686
46,0,0.250686
48,0,0.250686
50,0,0.250686
52,0,0.250686
54,0,0.250686
56,0,0.250686
58,0,0.250686
60,0,0.250686
62,0,0.250686
64,0,0.250686
66,0,0.250686
68,0,0.250686
70,0,0.250686
72,0,0.250686
74,0,0.250686
76,0,0.250686
78,0,0.250686
80,0,0.250686
82,0,0.250686
84,0,0.250686
86,0,0.250686
88,0,0.250686
90,0,0.250686
92,0,0.250686
94,0,0.250686
96,0,0.250686
98,0,0.250686
100,0,0.250686
102,0,0.250686
104,0,0.250686
106,0,0.250686
108,0,0.250686
110,0,0.250686
112,0,0.250686
114,0,0.250686
116,0,0.250686
118,0,0.250686
120,0,0.250686
122,0,0.250686
124,0,0.250686
126,0,0.250686
128,0,0.250686
130,0,0.250686
132,0,0.250686
134,0,0.250686
136,0,0.250686
138,0,0.250686
140,0,0.250686
142,0,0.250686
144,0,0.250686
146,0,0.250686
148,0,0.250686
150,0,0.250686
152,0,0.250686
154,0,0.250686
156,0,0.250686
158,0,0.250686
160,0,0.250686
162,0,0.250686
164,0,0.250686
166,0,0.250686
168,0,0.250686
170,0,0.250686
172,0,0.250686
174,0,0.250686
176,0,0.250686
178,0,0.250686
180,0,0.250686
-180,2,0.283782
-178,2,0.28267
-176,2,0.281521
-174,2,0.280337
-172,2,0.279119
-170,2,0.277868
-168,2,0.276586
-166,2,0.275275
-164,2,0.273936
-162,2,0.272571
-160,2,0.271181
-158,2,0.269768
-156,2,0.268334
-154,2,0.266881
-152,2,0.26541
-150,2,0.263923
-148,2,0.262423
-146,2,0.260909
-144,2,0.259386
-142,2,0.257854
-140,2,0.256315
-138,2,0.254771
-136,2,0.253225
-134,2,0.251677
-132,2,0.25013
-130,2,0.248586
-128,2,0.247046
-126,2,0.245513
-124,2,0.243987
-122,2,0.242472
-120,2,0.240969
-118,2,0.23948
-116,2,0.238006
-114,2,0.23655
-112,2,0.235113
-110,2,0.233696
-108,2,0.232303
-106,2,0.230934
-104,2,0.22959
-102,2,0.228275
-100,2,0.226988
-98,2,0.225733
-96,2,0.22451
-94,2,0.22332
-92,2,0.222166
-90,2,0.221049
-88,2,0.21997
-86,2,0.218931
-84,2,0.217932
-82,2,0.216975
-80,2,0.216062
-78,2,0.215192
-76,2,0.214368
-74,2,0.213591
-72,2,0.212861
-70,2,0.212179
-68,2,0.211546
-66,2,0.210963
-64,2,0.21043
-62,2,0.209949
-60,2,0.20952
-58,2,0.209143
-56,2,0.208819
-54,2,0.208549
-52,2,0.208332
-50,2,0.208168
-48,2,0.208059
-46,2,0.208005
-44,2,0.208004
-42,2,0.208058
-40,2,0.208166
-38,2,0.208328
-36,2,0.208544
-34,2,0.208813
-32,2,0.209136
-30,2,0.209512
-28,2,0.20994
-26,2,0.21042
-24,2,0.210951
-22,2,0.211533
-20,2,0.212165
-18,2,0.212846
-16,2,0.213575
-14,2,0.214351
-12,2,0.215174
-10,2,0.216043
-8,2,0.216955
-6,2,0.217911
-4,2,0.218909
-2,2,0.219948
0,2,0.221026
2,2,0.222142
4,2,0.223295
6,2,0.224484
8,2,0.225706
10,2,0.226961
12,2,0.228247
14,2,0.229562
16,2,0.230904
18,2,0.232273
20,2,0.233666
22,2,0.235082
24,2,0.236519
26,2,0.237975
28,2,0.239448
30,2,0.240937
32,2,0.24244
34,2,0.243954
36,2,0.245479
38,2,0.247012
40,2,0.248552
42,2,0.250096
44,2,0.251643
46,2,0.253191
48,2,0.254737
50,2,0.256281
52,2,0.25782
54,2,0.259352
56,2,0.260876
58,2,0.262389
60,2,0.26389
62,2,0.265377
64,2,0.266848
66,2,0.268302
68,2,0.269736
70,2,0.271149
72,2,0.27254
74,2,0.273905
76,2,0.275245
78,2,0.276557
80,2,0.277839
82,2,0.279091
84,2,0.28031
86,2,0.281495
88,2,0.282645
90,2,0.283757
92,2,0.284832
94,2,0.285868
96,2,0.286862
98,2,0.287815
100,2,0.288724
102,2,0.28959
104,2,0.29041
106,2,0.291184
108,2,0.291911
110,2,0.292589
112,2,0.293219
114,2,0.293799
116,2,0.294329
118,2,0.294807
120,2,0.295234
122,2,0.295609
124,2,0.295931
126,2,0.296201
128,2,0.296417
130,2,0.296579
132,2,0.296687
134,2,0.296742
136,2,0.296743
138,2,0.296689
140,2,0.296582
142,2,0.296421
144,2,0.296206
146,2,0.295938
148,2,0.295617
150,2,0.295243
152,2,0.294818
154,2,0.29434
156,2,0.293812
158,2,0.293233
160,2,0.292604
162,2,0.291927
164,2,0.291201
166,2,0.290428
168,2,0.289609
170,2,0.288745
172,2,0.287836
174,2,0.286884
176,2,0.285891
178,2,0.284856
180,2,0.283782
-180,4,0.320151
-178,4,0.317932
-176,4,0.315639
-174,4,0.313276
-172,4,0.310846
-170,4,0.308352
-168,4,0.305796
-166,4,0.303181
-164,4,0.300512
-162,4,0.297791
-160,4,0.295021
-158,4,0.292206
-156,4,0.289349
-154,4,0.286453
-152,4,0.283523
-150,4,0.280561
-148,4,0.277571
-146,4,0.274557
-144,4,0.271522
-142,4,0.26847
-140,4,0.265405
-138,4,0.262329
-136,4,0.259248
-134,4,0.256164
-132,4,0.253082
-130,4,0.250004
-128,4,0.246935
-126,4,0.243879
-124,4,0.240838
-122,4,0.237817
-120,4,0.234819
-118,4,0.231848
-116,4,0.228908
-114,4,0.226001
-112,4,0.223133
-110,4,0.220305
-108,4,0.217521
-106,4,0.214786
-104,4,0.212101
-102,4,0.209471
-100,4,0.206899
-98,4,0.204388
-96,4,0.201941
-94,4,0.199561
-92,4,0.19725
-90,4,0.195013
-88,4,0.192852
-86,4,0.190768
-84,4,0.188766
-82,4,0.186848
-80,4,0.185015
-78,4,0.183271
-76,4,0.181617
-74,4,0.180057
-72,4,0.17859
-70,4,0.177221
-68,4,0.175949
-66,4,0.174778
-64,4,0.173708
-62,4,0.172741
-60,4,0.171878
-58,4,0.17112
-56,4,0.170469
-54,4,0.169924
-52,4,0.169488
-50,4,0.16916
-48,4,0.16894
-46,4,0.16883
-44,4,0.168829
-42,4,0.168937
-40,4,0.169154
-38,4,0.16948
-36,4,0.169915
-34,4,0.170457
-32,4,0.171106
-30,4,0.171862
-28,4,0.172722
-26,4,0.173687
-24,4,0.174755
-22,4,0.175925
-20,4,0.177194
-18,4,0.178562
-16,4,0.180026
-14,4,0.181585
-12,4,0.183237
-10,4,0.184979
-8,4,0.186809
-6,4,0.188726
-4,4,0.190726
-2,4,0.192808
0,4,0.194968
2,4,0.197203
4,4,0.199512
6,4,0.201891
8,4,0.204336
10,4,0.206846
12,4,0.209417
14,4,0.212045
16,4,0.214728
18,4,0.217463
20,4,0.220245
22,4,0.223072
24,4,0.22594
26,4,0.228845
28,4,0.231785
30,4,0.234755
32,4,0.237752
34,4,0.240772
36,4,0.243812
38,4,0.246868
40,4,0.249937
42,4,0.253014
44,4,0.256096
46,4,0.25918
48,4,0.262261
50,4,0.265336
52,4,0.268402
54,4,0.271454
56,4,0.274489
58,4,0.277503
60,4,0.280494
62,4,0.283456
64,4,0.286387
66,4,0.289283
68,4,0.292141
70,4,0.294957
72,4,0.297728
74,4,0.30045
76,4,0.303121
78,4,0.305736
80,4,0.308293
82,4,0.310789
84,4,0.313221
86,4,0.315585
88,4,0.317879
90,4,0.3201
92,4,0.322245
94,4,0.324312
96,4,0.326298
98,4,0.328201
100,4,0.330018
102,4,0.331747
104,4,0.333386
106,4,0.334932
108,4,0.336385
110,4,0.337742
112,4,0.339001
114,4,0.340161
116,4,0.34122
118,4,0.342178
120,4,0.343032
122,4,0.343782
124,4,0.344426
126,4,0.344965
128,4,0.345397
130,4,0.345722
132,4,0.345939
134,4,0.346049
136,4,0.34605
138,4,0.345943
140,4,0.345729
142,4,0.345406
144,4,0.344977
146,4,0.34444
148,4,0.343798
150,4,0.343051
152,4,0.342199
154,4,0.341244
156,4,0.340187
158,4,0.33903
160,4,0.337773
162,4,0.336418
164,4,0.334968
166,4,0.333423
168,4,0.331787
170,4,0.33006
172,4,0.328245
174,4,0.326344
176,4,0.32436
178,4,0.322295
180,4,0.320151
-180,6,0.359627
-178,6,0.356305
-176,6,0.352874
-174,6,0.34934
-172,6,0.345706
-170,6,0.341977
-168,6,0.338158
-166,6,0.334252
-164,6,0.330265
-162,6,0.326202
-160,6,0.322068
-158,6,0.317867
-156,6,0.313604
-154,6,0.309285
-152,6,0.304915
-150,6,0.300498
-148,6,0.296041
-146,6,0.291547
-144,6,0.287024
-142,6,0.282475
-140,6,0.277906
-138,6,0.273323
-136,6,0.26873
-134,6,0.264134
-132,6,0.259539
-130,6,0.254952
-128,6,0.250376
-126,6,0.245818
-124,6,0.241283
-122,6,0.236777
-120,6,0.232304
-118,6,0.227869
-116,6,0.223479
-114,6,0.219139
-112,6,0.214853
-110,6,0.210627
-108,6,0.206465
-106,6,0.202374
-104,6,0.198357
-102,6,0.19442
-100,6,0.190568
-98,6,0.186806
-96,6,0.183138
-94,6,0.179568
-92,6,0.176102
-90,6,0.172744
-88,6,0.169497
-86,6,0.166367
-84,6,0.163358
-82,6,0.160472
-80,6,0.157715
-78,6,0.15509
-76,6,0.152599
-74,6,0.150248
-72,6,0.148038
-70,6,0.145973
-68,6,0.144055
-66,6,0.142288
-64,6,0.140673
-62,6,0.139213
-60,6,0.13791
-58,6,0.136765
-56,6,0.135781
-54,6,0.134959
-52,6,0.134299
-50,6,0.133803
-48,6,0.133472
-46,6,0.133305
-44,6,0.133303
-42,6,0.133467
-40,6,0.133795
-38,6,0.134288
-36,6,0.134945
-34,6,0.135764
-32,6,0.136745
-30,6,0.137887
-28,6,0.139187
-26,6,0.140643
-24,6,0.142255
-22,6,0.14402
-20,6,0.145934
-18,6,0.147996
-16,6,0.150203
-14,6,0.152552
-12,6,0.15504
-10,6,0.157662
-8,6,0.160417
-6,6,0.1633
-4,6,0.166307
-2,6,0.169434
0,6,0.172678
2,6,0.176034
4,6,0.179497
6,6,0.183064
8,6,0.18673
