Phi[deg],Theta[deg],re(rEX)[mV]
-180,0,-2559.06
-178,0,-2559.06
-176,0,-2559.06
-174,0,-2559.06
-172,0,-2559.06
-170,0,-2559.06
-168,0,-2559.06
-166,0,-2559.06
-164,0,-2559.06
-162,0,-2559.06
-160,0,-2559.06
-158,0,-2559.06
-156,0,-2559.06
-154,0,-2559.06
-152,0,-2559.06
-150,0,-2559.06
-148,0,-2559.06
-146,0,-2559.06
-144,0,-2559.06
-142,0,-2559.06
-140,0,-2559.06
-138,0,-2559.06
-136,0,-2559.06
-134,0,-2559.06
-132,0,-2559.06
-130,0,-2559.06
-128,0,-2559.06
-126,0,-2559.06
-124,0,-2559.06
-122,0,-2559.06
-120,0,-2559.06
-118,0,-2559.06
-116,0,-2559.06
-114,0,-2559.06
-112,0,-2559.06
-110,0,-2559.06
-108,0,-2559.06
-106,0,-2559.06
-104,0,-2559.06
-102,0,-2559.06
-100,0,-2559.06
-98,0,-2559.06
-96,0,-2559.06
-94,0,-2559.06
-92,0,-2559.06
-90,0,-2559.06
-88,0,-2559.06
-86,0,-2559.06
-84,0,-2559.06
-82,0,-2559.06
-80,0,-2559.06
-78,0,-2559.06
-76,0,-2559.06
-74,0,-2559.06
-72,0,-2559.06
-70,0,-2559.06
-68,0,-2559.06
-66,0,-2559.06
-64,0,-2559.06
-62,0,-2559.06
-60,0,-2559.06
-58,0,-2559.06
-56,0,-2559.06
-54,0,-2559.06
-52,0,-2559.06
-50,0,-2559.06
-48,0,-2559.06
-46,0,-2559.06
-44,0,-2559.06
-42,0,-2559.06
-40,0,-2559.06
-38,0,-2559.06
-36,0,-2559.06
-34,0,-2559.06
-32,0,-2559.06
-30,0,-2559.06
-28,0,-2559.06
-26,0,-2559.06
-24,0,-2559.06
-22,0,-2559.06
-20,0,-2559.06
-18,0,-2559.06
-16,0,-2559.06
-14,0,-2559.06
-12,0,-2559.06
-10,0,-2559.06
-8,0,-2559.06
-6,0,-2559.06
-4,0,-2559.06
-2,0,-2559.06
0,0,-2559.06
2,0,-2559.06
4,0,-2559.06
6,0,-2559.06
8,0,-2559.06
10,0,-2559.06
12,0,-2559.06
14,0,-2559.06
16,0,-2559.06
18,0,-2559.06
20,0,-2559.06
22,0,-2559.06
24,0,-2559.06
26,0,-2559.06
28,0,-2559.06
30,0,-2559.06
32,0,-2559.06
34,0,-2559.06
36,0,-2559.06
38,0,-2559.06
40,0,-2559.06
42,0,-2559.06
44,0,-2559.06
46,0,-2559.06
48,0,-2559.06
50,0,-2559.06
52,0,-2559.06
54,0,-2559.06
56,0,-2559.06
58,0,-2559.06
60,0,-2559.06
62,0,-2559.06
64,0,-2559.06
66,0,-2559.06
68,0,-2559.06
70,0,-2559.06
72,0,-2559.06
74,0,-2559.06
76,0,-2559.06
78,0,-2559.06
80,0,-2559.06
82,0,-2559.06
84,0,-2559.06
86,0,-2559.06
88,0,-2559.06
90,0,-2559.06
92,0,-2559.06
94,0,-2559.06
96,0,-2559.06
98,0,-2559.06
100,0,-2559.06
102,0,-2559.06
104,0,-2559.06
106,0,-2559.06
108,0,-2559.06
110,0,-2559.06
112,0,-2559.06
114,0,-2559.06
116,0,-2559.06
118,0,-2559.06
120,0,-2559.06
122,0,-2559.06
124,0,-2559.06
126,0,-2559.06
128,0,-2559.06
130,0,-2559.06
132,0,-2559.06
134,0,-2559.06
136,0,-2559.06
138,0,-2559.06
140,0,-2559.06
142,0,-2559.06
144,0,-2559.06
146,0,-2559.06
148,0,-2559.06
150,0,-2559.06
152,0,-2559.06
154,0,-2559.06
156,0,-2559.06
158,0,-2559.06
160,0,-2559.06
162,0,-2559.06
164,0,-2559.06
166,0,-2559.06
168,0,-2559.06
170,0,-2559.06
172,0,-2559.06
174,0,-2559.06
176,0,-2559.06
178,0,-2559.06
180,0,-2559.06
-180,2,-2726.52
-178,2,-2726.55
-176,2,-2726.37
-174,2,-2725.99
-172,2,-2725.41
-170,2,-2724.62
-168,2,-2723.64
-166,2,-2722.46
-164,2,-2721.08
-162,2,-2719.49
-160,2,-2717.72
-158,2,-2715.74
-156,2,-2713.57
-154,2,-2711.21
-152,2,-2708.66
-150,2,-2705.93
-148,2,-2703.01
-146,2,-2699.9
-144,2,-2696.62
-142,2,-2693.17
-140,2,-2689.54
-138,2,-2685.74
-136,2,-2681.78
-134,2,-2677.67
-132,2,-2673.4
-130,2,-2668.97
-128,2,-2664.41
-126,2,-2659.7
-124,2,-2654.86
-122,2,-2649.89
-120,2,-2644.8
-118,2,-2639.6
-116,2,-2634.28
-114,2,-2628.86
-112,2,-2623.34
-110,2,-2617.73
-108,2,-2612.03
-106,2,-2606.26
-104,2,-2600.42
-102,2,-2594.51
-100,2,-2588.55
-98,2,-2582.55
-96,2,-2576.5
-94,2,-2570.42
-92,2,-2564.32
-90,2,-2558.2
-88,2,-2552.07
-86,2,-2545.94
-84,2,-2539.81
-82,2,-2533.7
-80,2,-2527.62
-78,2,-2521.56
-76,2,-2515.55
-74,2,-2509.58
-72,2,-2503.66
-70,2,-2497.81
-68,2,-2492.03
-66,2,-2486.33
-64,2,-2480.71
-62,2,-2475.18
-60,2,-2469.76
-58,2,-2464.44
-56,2,-2459.24
-54,2,-2454.16
-52,2,-2449.21
-50,2,-2444.4
-48,2,-2439.72
-46,2,-2435.2
-44,2,-2430.83
-42,2,-2426.61
-40,2,-2422.57
-38,2,-2418.69
-36,2,-2414.99
-34,2,-2411.47
-32,2,-2408.13
-30,2,-2404.98
-28,2,-2402.03
-26,2,-2399.28
-24,2,-2396.72
-22,2,-2394.37
-20,2,-2392.22
-18,2,-2390.29
-16,2,-2388.56
-14,2,-2387.05
-12,2,-2385.76
-10,2,-2384.68
-8,2,-2383.82
-6,2,-2383.18
-4,2,-2382.75
-2,2,-2382.55
0,2,-2382.56
2,2,-2382.79
4,2,-2383.24
6,2,-2383.91
8,2,-2384.79
10,2,-2385.89
12,2,-2387.2
14,2,-2388.72
16,2,-2390.44
18,2,-2392.37
20,2,-2394.5
22,2,-2396.83
24,2,-2399.35
26,2,-2402.06
28,2,-2404.97
30,2,-2408.05
32,2,-2411.31
34,2,-2414.75
36,2,-2418.35
38,2,-2422.12
40,2,-2426.05
42,2,-2430.13
44,2,-2434.36
46,2,-2438.74
48,2,-2443.24
50,2,-2447.88
52,2,-2452.65
54,2,-2457.53
56,2,-2462.53
58,2,-2467.63
60,2,-2472.83
62,2,-2478.12
64,2,-2483.5
66,2,-2488.96
68,2,-2494.49
70,2,-2500.09
72,2,-2505.74
74,2,-2511.45
76,2,-2517.21
78,2,-2523
80,2,-2528.83
82,2,-2534.68
84,2,-2540.55
86,2,-2546.43
88,2,-2552.31
90,2,-2558.2
92,2,-2564.07
94,2,-2569.93
96,2,-2575.77
98,2,-2581.57
100,2,-2587.34
102,2,-2593.08
104,2,-2598.76
106,2,-2604.38
108,2,-2609.95
110,2,-2615.45
112,2,-2620.88
114,2,-2626.23
116,2,-2631.49
118,2,-2636.66
120,2,-2641.74
122,2,-2646.71
124,2,-2651.58
126,2,-2656.34
128,2,-2660.97
130,2,-2665.49
132,2,-2669.88
134,2,-2674.13
136,2,-2678.25
138,2,-2682.22
140,2,-2686.05
142,2,-2689.73
144,2,-2693.26
146,2,-2696.62
148,2,-2699.82
150,2,-2702.86
152,2,-2705.73
154,2,-2708.42
156,2,-2710.94
158,2,-2713.28
160,2,-2715.44
162,2,-2717.41
164,2,-2719.2
166,2,-2720.8
168,2,-2722.2
170,2,-2723.41
172,2,-2724.43
174,2,-2725.25
176,2,-2725.87
178,2,-2726.3
180,2,-2726.52
-180,4,-2883.82
-178,4,-2884.13
-176,4,-2884.04
-174,4,-2883.57
-172,4,-2882.72
-170,4,-2881.47
-168,4,-2879.83
-166,4,-2877.81
-164,4,-2875.39
-162,4,-2872.59
-160,4,-2869.39
-158,4,-2865.81
-156,4,-2861.84
-154,4,-2857.49
-152,4,-2852.76
-150,4,-2847.65
-148,4,-2842.17
-146,4,-2836.31
-144,4,-2830.1
-142,4,-2823.52
-140,4,-2816.59
-138,4,-2809.31
-136,4,-2801.69
-134,4,-2793.74
-132,4,-2785.46
-130,4,-2776.87
-128,4,-2767.96
-126,4,-2758.76
-124,4,-2749.27
-122,4,-2739.5
-120,4,-2729.46
-118,4,-2719.16
-116,4,-2708.62
-114,4,-2697.85
-112,4,-2686.86
-110,4,-2675.67
-108,4,-2664.28
-106,4,-2652.71
-104,4,-2640.98
-102,4,-2629.1
-100,4,-2617.09
-98,4,-2604.96
-96,4,-2592.73
-94,4,-2580.42
-92,4,-2568.03
-90,4,-2555.59
-88,4,-2543.12
-86,4,-2530.63
-84,4,-2518.14
-82,4,-2505.66
-80,4,-2493.22
-78,4,-2480.82
-76,4,-2468.5
-74,4,-2456.26
-72,4,-2444.13
-70,4,-2432.11
-68,4,-2420.23
-66,4,-2408.51
-64,4,-2396.96
-62,4,-2385.6
-60,4,-2374.44
-58,4,-2363.5
-56,4,-2352.8
-54,4,-2342.35
-52,4,-2332.17
-50,4,-2322.27
-48,4,-2312.67
-46,4,-2303.38
-44,4,-2294.41
-42,4,-2285.77
-40,4,-2277.49
-38,4,-2269.56
-36,4,-2262.01
-34,4,-2254.83
-32,4,-2248.05
-30,4,-2241.67
-28,4,-2235.7
-26,4,-2230.14
-24,4,-2225.01
-22,4,-2220.31
-20,4,-2216.05
-18,4,-2212.23
-16,4,-2208.85
-14,4,-2205.93
-12,4,-2203.45
-10,4,-2201.44
-8,4,-2199.88
-6,4,-2198.77
-4,4,-2198.13
-2,4,-2197.94
0,4,-2198.2
2,4,-2198.92
4,4,-2200.09
6,4,-2201.71
8,4,-2203.77
10,4,-2206.27
12,4,-2209.2
14,4,-2212.56
16,4,-2216.34
18,4,-2220.53
20,4,-2225.13
22,4,-2230.12
24,4,-2235.51
26,4,-2241.27
28,4,-2247.4
30,4,-2253.9
32,4,-2260.74
34,4,-2267.93
36,4,-2275.44
38,4,-2283.26
40,4,-2291.39
42,4,-2299.82
44,4,-2308.52
46,4,-2317.49
48,4,-2326.72
50,4,-2336.18
52,4,-2345.88
54,4,-2355.79
56,4,-2365.9
58,4,-2376.2
60,4,-2386.67
62,4,-2397.31
64,4,-2408.09
66,4,-2419.01
68,4,-2430.05
70,4,-2441.19
72,4,-2452.43
74,4,-2463.75
76,4,-2475.13
78,4,-2486.57
80,4,-2498.05
82,4,-2509.55
84,4,-2521.07
86,4,-2532.6
88,4,-2544.11
90,4,-2555.6
92,4,-2567.05
94,4,-2578.45
96,4,-2589.8
98,4,-2601.07
100,4,-2612.26
102,4,-2623.36
104,4,-2634.35
106,4,-2645.23
108,4,-2655.98
110,4,-2666.59
112,4,-2677.05
114,4,-2687.36
116,4,-2697.5
118,4,-2707.46
120,4,-2717.23
122,4,-2726.81
124,4,-2736.18
126,4,-2745.33
128,4,-2754.26
130,4,-2762.96
132,4,-2771.42
134,4,-2779.63
136,4,-2787.58
138,4,-2795.27
140,4,-2802.68
142,4,-2809.82
144,4,-2816.67
146,4,-2823.22
148,4,-2829.48
150,4,-2835.42
152,4,-2841.05
154,4,-2846.36
156,4,-2851.35
158,4,-2856
160,4,-2860.31
162,4,-2864.29
164,4,-2867.91
166,4,-2871.18
168,4,-2874.09
170,4,-2876.64
172,4,-2878.82
174,4,-2880.64
176,4,-2882.08
178,4,-2883.14
180,4,-2883.82
-180,6,-3029.95
-178,6,-3030.78
-176,6,-3031.06
-174,6,-3030.79
-172,6,-3029.96
-170,6,-3028.57
-168,6,-3026.62
-166,6,-3024.09
-164,6,-3021
-162,6,-3017.33
-160,6,-3013.09
-158,6,-3008.27
-156,6,-3002.88
-154,6,-2996.92
-152,6,-2990.39
-150,6,-2983.28
-148,6,-2975.62
-146,6,-2967.38
-144,6,-2958.59
-142,6,-2949.25
-140,6,-2939.36
-138,6,-2928.93
-136,6,-2917.97
-134,6,-2906.49
-132,6,-2894.49
-130,6,-2882
-128,6,-2869.01
-126,6,-2855.55
-124,6,-2841.62
-122,6,-2827.25
-120,6,-2812.44
-118,6,-2797.21
-116,6,-2781.58
-114,6,-2765.57
-112,6,-2749.19
-110,6,-2732.47
-108,6,-2715.43
-106,6,-2698.09
-104,6,-2680.46
-102,6,-2662.58
-100,6,-2644.47
-98,6,-2626.15
-96,6,-2607.64
-94,6,-2588.97
-92,6,-2570.17
-90,6,-2551.27
-88,6,-2532.28
-86,6,-2513.24
-84,6,-2494.18
-82,6,-2475.12
-80,6,-2456.09
-78,6,-2437.13
-76,6,-2418.25
-74,6,-2399.48
-72,6,-2380.86
-70,6,-2362.42
-68,6,-2344.17
-66,6,-2326.16
-64,6,-2308.4
-62,6,-2290.93
-60,6,-2273.77
-58,6,-2256.94
-56,6,-2240.48
-54,6,-2224.41
-52,6,-2208.76
-50,6,-2193.54
-48,6,-2178.79
-46,6,-2164.52
-44,6,-2150.76
-42,6,-2137.52
-40,6,-2124.84
-38,6,-2112.72
-36,6,-2101.18
-34,6,-2090.25
-32,6,-2079.93
-30,6,-2070.25
-28,6,-2061.21
-26,6,-2052.83
-24,6,-2045.12
-22,6,-2038.09
-20,6,-2031.75
-18,6,-2026.11
-16,6,-2021.17
-14,6,-2016.93
-12,6,-2013.41
-10,6,-2010.6
-8,6,-2008.5
-6,6,-2007.12
-4,6,-2006.45
-2,6,-2006.5
0,6,-2007.25
2,6,-2008.7
4,6,-2010.86
6,6,-2013.7
8,6,-2017.22
10,6,-2021.42
12,6,-2026.28
14,6,-2031.78
16,6,-2037.93
18,6,-2044.7
20,6,-2052.09
22,6,-2060.07
24,6,-2068.63
26,6,-2077.76
28,6,-2087.44
30,6,-2097.65
32,6,-2108.37
34,6,-2119.58
36,6,-2131.27
38,6,-2143.41
40,6,-2155.99
42,6,-2168.99
44,6,-2182.38
46,6,-2196.14
48,6,-2210.25
50,6,-2224.7
52,6,-2239.46
54,6,-2254.5
56,6,-2269.82
58,6,-2285.38
60,6,-2301.17
62,6,-2317.16
64,6,-2333.33
66,6,-2349.67
68,6,-2366.15
70,6,-2382.75
72,6,-2399.46
74,6,-2416.25
76,6,-2433.1
78,6,-2450
80,6,-2466.92
82,6,-2483.84
84,6,-2500.76
86,6,-2517.65
88,6,-2534.49
90,6,-2551.27
92,6,-2567.97
94,6,-2584.57
96,6,-2601.06
98,6,-2617.43
100,6,-2633.65
102,6,-2649.72
104,6,-2665.62
106,6,-2681.33
108,6,-2696.84
110,6,-2712.14
112,6,-2727.22
114,6,-2742.06
116,6,-2756.65
118,6,-2770.98
120,6,-2785.04
122,6,-2798.82
124,6,-2812.29
126,6,-2825.47
128,6,-2838.32
130,6,-2850.85
132,6,-2863.04
134,6,-2874.88
136,6,-2886.36
138,6,-2897.47
140,6,-2908.21
142,6,-2918.56
144,6,-2928.51
146,6,-2938.05
148,6,-2947.18
150,6,-2955.89
152,6,-2964.16
154,6,-2972
156,6,-2979.38
158,6,-2986.3
160,6,-2992.75
162,6,-2998.74
164,6,-3004.23
166,6,-3009.24
168,6,-3013.75
170,6,-3017.75
172,6,-3021.24
174,6,-3024.21
176,6,-3026.66
178,6,-3028.57
180,6,-3029.95
-180,8,-3163.97
-178,8,-3165.57
-176,8,-3166.49
-174,8,-3166.7
-172,8,-3166.2
-170,8,-3164.98
-168,8,-3163.04
-166,8,-3160.36
-164,8,-3156.94
-162,8,-3152.78
-160,8,-3147.87
-158,8,-3142.2
-156,8,-3135.77
-154,8,-3128.58
-152,8,-3120.64
-150,8,-3111.93
-148,8,-3102.46
-146,8,-3092.23
-144,8,-3081.24
-142,8,-3069.5
-140,8,-3057.01
-138,8,-3043.78
-136,8,-3029.82
-134,8,-3015.14
-132,8,-2999.74
-130,8,-2983.64
-128,8,-2966.85
-126,8,-2949.39
-124,8,-2931.28
-122,8,-2912.52
-120,8,-2893.15
-118,8,-2873.17
-116,8,-2852.62
-114,8,-2831.51
-112,8,-2809.88
-110,8,-2787.73
-108,8,-2765.12
-106,8,-2742.05
-104,8,-2718.57
-102,8,-2694.7
-100,8,-2670.47
-98,8,-2645.93
-96,8,-2621.09
-94,8,-2596.01
-92,8,-2570.71
-90,8,-2545.23
-88,8,-2519.61
-86,8,-2493.88
-84,8,-2468.1
-82,8,-2442.29
-80,8,-2416.5
-78,8,-2390.77
-76,8,-2365.13
-74,8,-2339.63
-72,8,-2314.31
-70,8,-2289.22
-68,8,-2264.38
-66,8,-2239.85
-64,8,-2215.65
-62,8,-2191.84
-60,8,-2168.45
-58,8,-2145.52
-56,8,-2123.08
-54,8,-2101.18
-52,8,-2079.85
-50,8,-2059.12
-48,8,-2039.03
-46,8,-2019.61
-44,8,-2000.9
-42,8,-1982.92
-40,8,-1965.7
-38,8,-1949.27
-36,8,-1933.65
-34,8,-1918.88
-32,8,-1904.97
-30,8,-1891.94
-28,8,-1879.81
-26,8,-1868.6
-24,8,-1858.33
-22,8,-1849
-20,8,-1840.63
-18,8,-1833.24
-16,8,-1826.82
-14,8,-1821.39
-12,8,-1816.94
-10,8,-1813.49
-8,8,-1811.02
-6,8,-1809.55
-4,8,-1809.06
-2,8,-1809.55
0,8,-1811.02
2,8,-1813.45
4,8,-1816.84
6,8,-1821.17
8,8,-1826.43
10,8,-1832.61
12,8,-1839.68
14,8,-1847.63
16,8,-1856.44
18,8,-1866.1
20,8,-1876.57
22,8,-1887.83
24,8,-1899.87
26,8,-1912.65
28,8,-1926.15
30,8,-1940.35
32,8,-1955.21
34,8,-1970.71
36,8,-1986.82
38,8,-2003.51
40,8,-2020.75
42,8,-2038.51
44,8,-2056.76
46,8,-2075.48
48,8,-2094.62
50,8,-2114.17
52,8,-2134.09
54,8,-2154.34
56,8,-2174.91
58,8,-2195.76
60,8,-2216.86
62,8,-2238.18
64,8,-2259.7
66,8,-2281.39
68,8,-2303.21
70,8,-2325.15
72,8,-2347.17
74,8,-2369.26
76,8,-2391.38
78,8,-2413.5
80,8,-2435.62
82,8,-2457.7
84,8,-2479.72
86,8,-2501.67
88,8,-2523.51
90,8,-2545.23
92,8,-2566.81
94,8,-2588.23
96,8,-2609.48
98,8,-2630.52
100,8,-2651.36
102,8,-2671.97
104,8,-2692.33
106,8,-2712.44
108,8,-2732.27
110,8,-2751.81
112,8,-2771.05
114,8,-2789.98
116,8,-2808.58
118,8,-2826.84
120,8,-2844.74
122,8,-2862.29
124,8,-2879.46
126,8,-2896.24
128,8,-2912.62
130,8,-2928.6
132,8,-2944.15
134,8,-2959.28
136,8,-2973.96
138,8,-2988.19
140,8,-3001.96
142,8,-3015.26
144,8,-3028.08
146,8,-3040.4
148,8,-3052.22
150,8,-3063.52
152,8,-3074.3
154,8,-3084.54
156,8,-3094.23
158,8,-3103.37
160,8,-3111.93
162,8,-3119.92
164,8,-3127.32
166,8,-3134.12
168,8,-3140.3
170,8,-3145.86
172,8,-3150.79
174,8,-3155.08
176,8,-3158.71
178,8,-3161.67
180,8,-3163.97
-180,10,-3285.05
-178,10,-3287.67
-176,10,-3289.47
-174,10,-3290.45
-172,10,-3290.57
-170,10,-3289.84
-168,10,-3288.23
-166,10,-3285.74
-164,10,-3282.36
-162,10,-3278.06
-160,10,-3272.85
-158,10,-3266.71
-156,10,-3259.63
-154,10,-3251.61
-152,10,-3242.64
-150,10,-3232.72
-148,10,-3221.84
-146,10,-3210
-144,10,-3197.21
-142,10,-3183.45
-140,10,-3168.74
-138,10,-3153.08
-136,10,-3136.47
-134,10,-3118.93
-132,10,-3100.46
-130,10,-3081.08
-128,10,-3060.8
-126,10,-3039.63
-124,10,-3017.6
-122,10,-2994.72
-120,10,-2971.01
-118,10,-2946.51
-116,10,-2921.23
-114,10,-2895.2
-112,10,-2868.46
-110,10,-2841.03
-108,10,-2812.96
-106,10,-2784.27
-104,10,-2755
-102,10,-2725.19
-100,10,-2694.89
-98,10,-2664.14
-96,10,-2632.97
-94,10,-2601.45
-92,10,-2569.6
-90,10,-2537.49
-88,10,-2505.16
-86,10,-2472.67
-84,10,-2440.06
-82,10,-2407.38
-80,10,-2374.7
-78,10,-2342.06
-76,10,-2309.52
-74,10,-2277.13
-72,10,-2244.94
-70,10,-2213.02
-68,10,-2181.42
-66,10,-2150.18
-64,10,-2119.37
-62,10,-2089.04
-60,10,-2059.24
-58,10,-2030.02
-56,10,-2001.43
-54,10,-1973.53
-52,10,-1946.35
-50,10,-1919.96
-48,10,-1894.39
-46,10,-1869.69
-44,10,-1845.9
-42,10,-1823.06
-40,10,-1801.21
-38,10,-1780.38
-36,10,-1760.62
-34,10,-1741.95
-32,10,-1724.4
-30,10,-1708
-28,10,-1692.78
-26,10,-1678.75
-24,10,-1665.94
-22,10,-1654.37
-20,10,-1644.04
-18,10,-1634.98
-16,10,-1627.19
-14,10,-1620.68
-12,10,-1615.44
-10,10,-1611.5
-8,10,-1608.83
-6,10,-1607.45
-4,10,-1607.33
-2,10,-1608.48
0,10,-1610.89
2,10,-1614.53
4,10,-1619.39
6,10,-1625.47
8,10,-1632.72
10,10,-1641.14
12,10,-1650.7
14,10,-1661.37
16,10,-1673.12
18,10,-1685.93
20,10,-1699.75
22,10,-1714.57
24,10,-1730.35
26,10,-1747.05
28,10,-1764.63
30,10,-1783.06
32,10,-1802.3
34,10,-1822.3
36,10,-1843.04
38,10,-1864.47
40,10,-1886.56
42,10,-1909.25
44,10,-1932.51
46,10,-1956.3
48,10,-1980.58
50,10,-2005.31
52,10,-2030.44
54,10,-2055.95
56,10,-2081.78
58,10,-2107.91
60,10,-2134.29
62,10,-2160.88
64,10,-2187.66
66,10,-2214.58
68,10,-2241.62
70,10,-2268.73
72,10,-2295.88
74,10,-2323.05
76,10,-2350.2
78,10,-2377.31
80,10,-2404.34
82,10,-2431.27
84,10,-2458.08
86,10,-2484.73
88,10,-2511.21
90,10,-2537.5
92,10,-2563.56
94,10,-2589.39
96,10,-2614.96
98,10,-2640.26
100,10,-2665.26
102,10,-2689.95
104,10,-2714.32
106,10,-2738.35
108,10,-2762.03
110,10,-2785.34
112,10,-2808.27
114,10,-2830.81
116,10,-2852.95
118,10,-2874.67
120,10,-2895.97
122,10,-2916.83
124,10,-2937.25
126,10,-2957.22
128,10,-2976.72
130,10,-2995.74
132,10,-3014.28
134,10,-3032.33
136,10,-3049.87
138,10,-3066.89
140,10,-3083.4
142,10,-3099.36
144,10,-3114.79
146,10,-3129.65
148,10,-3143.95
150,10,-3157.67
152,10,-3170.8
154,10,-3183.32
156,10,-3195.23
158,10,-3206.51
160,10,-3217.14
162,10,-3227.12
164,10,-3236.43
166,10,-3245.06
168,10,-3252.98
170,10,-3260.2
172,10,-3266.68
174,10,-3272.43
176,10,-3277.41
178,10,-3281.62
180,10,-3285.05
-180,12,-3392.47
-178,12,-3396.33
-176,12,-3399.28
-174,12,-3401.28
-172,12,-3402.32
-170,12,-3402.37
-168,12,-3401.43
-166,12,-3399.46
-164,12,-3396.45
-162,12,-3392.38
-160,12,-3387.24
-158,12,-3381.01
-156,12,-3373.66
-154,12,-3365.2
-152,12,-3355.61
-150,12,-3344.87
-148,12,-3332.98
-146,12,-3319.93
-144,12,-3305.72
-142,12,-3290.34
-140,12,-3273.79
-138,12,-3256.07
-136,12,-3237.19
-134,12,-3217.15
-132,12,-3195.96
-130,12,-3173.63
-128,12,-3150.17
-126,12,-3125.61
-124,12,-3099.95
-122,12,-3073.23
-120,12,-3045.45
-118,12,-3016.67
-116,12,-2986.89
-114,12,-2956.15
-112,12,-2924.5
-110,12,-2891.96
-108,12,-2858.58
-106,12,-2824.4
-104,12,-2789.46
-102,12,-2753.82
-100,12,-2717.52
-98,12,-2680.61
-96,12,-2643.16
-94,12,-2605.22
-92,12,-2566.84
-90,12,-2528.09
-88,12,-2489.03
-86,12,-2449.72
-84,12,-2410.23
-82,12,-2370.62
-80,12,-2330.96
-78,12,-2291.33
-76,12,-2251.78
-74,12,-2212.39
-72,12,-2173.23
-70,12,-2134.36
-68,12,-2095.86
-66,12,-2057.8
-64,12,-2020.24
-62,12,-1983.25
-60,12,-1946.91
-58,12,-1911.27
-56,12,-1876.4
-54,12,-1842.37
-52,12,-1809.24
-50,12,-1777.07
-48,12,-1745.91
-46,12,-1715.83
-44,12,-1686.87
-42,12,-1659.09
-40,12,-1632.55
-38,12,-1607.27
-36,12,-1583.32
-34,12,-1560.72
-32,12,-1539.53
-30,12,-1519.76
-28,12,-1501.46
-26,12,-1484.65
-24,12,-1469.35
-22,12,-1455.59
-20,12,-1443.39
-18,12,-1432.75
-16,12,-1423.69
-14,12,-1416.22
-12,12,-1410.34
-10,12,-1406.05
-8,12,-1403.35
-6,12,-1402.23
-4,12,-1402.69
-2,12,-1404.7
0,12,-1408.25
2,12,-1413.32
4,12,-1419.89
6,12,-1427.94
8,12,-1437.43
10,12,-1448.34
12,12,-1460.63
14,12,-1474.27
16,12,-1489.21
18,12,-1505.42
20,12,-1522.86
22,12,-1541.47
24,12,-1561.23
26,12,-1582.07
28,12,-1603.95
30,12,-1626.83
32,12,-1650.64
34,12,-1675.35
36,12,-1700.89
38,12,-1727.23
40,12,-1754.29
42,12,-1782.04
44,12,-1810.42
46,12,-1839.37
48,12,-1868.85
50,12,-1898.81
52,12,-1929.18
54,12,-1959.94
56,12,-1991.02
58,12,-2022.37
60,12,-2053.96
62,12,-2085.73
64,12,-2117.64
66,12,-2149.66
68,12,-2181.73
70,12,-2213.82
72,12,-2245.88
74,12,-2277.89
76,12,-2309.81
78,12,-2341.61
80,12,-2373.24
82,12,-2404.69
84,12,-2435.93
86,12,-2466.92
88,12,-2497.65
90,12,-2528.09
92,12,-2558.22
94,12,-2588.02
96,12,-2617.47
98,12,-2646.55
100,12,-2675.25
102,12,-2703.55
104,12,-2731.44
106,12,-2758.91
108,12,-2785.94
110,12,-2812.52
112,12,-2838.65
114,12,-2864.31
116,12,-2889.49
118,12,-2914.2
120,12,-2938.42
122,12,-2962.13
124,12,-2985.35
126,12,-3008.05
128,12,-3030.24
130,12,-3051.9
132,12,-3073.02
134,12,-3093.61
136,12,-3113.65
138,12,-3133.13
140,12,-3152.05
142,12,-3170.39
144,12,-3188.15
146,12,-3205.31
148,12,-3221.87
150,12,-3237.81
152,12,-3253.12
154,12,-3267.78
156,12,-3281.79
158,12,-3295.13
160,12,-3307.78
162,12,-3319.72
164,12,-3330.94
166,12,-3341.42
168,12,-3351.14
170,12,-3360.09
172,12,-3368.24
174,12,-3375.57
176,12,-3382.07
178,12,-3387.71
180,12,-3392.47
-180,14,-3485.62
-178,14,-3490.93
-176,14,-3495.25
-174,14,-3498.54
-172,14,-3500.76
-170,14,-3501.9
-168,14,-3501.93
-166,14,-3500.81
-164,14,-3498.52
-162,14,-3495.03
-160,14,-3490.32
-158,14,-3484.37
-156,14,-3477.14
-154,14,-3468.62
-152,14,-3458.79
-150,14,-3447.63
-148,14,-3435.13
-146,14,-3421.27
-144,14,-3406.04
-142,14,-3389.42
-140,14,-3371.42
-138,14,-3352.04
-136,14,-3331.26
-134,14,-3309.09
-132,14,-3285.54
-130,14,-3260.62
-128,14,-3234.33
-126,14,-3206.7
-124,14,-3177.74
-122,14,-3147.47
-120,14,-3115.92
-118,14,-3083.12
-116,14,-3049.1
-114,14,-3013.9
-112,14,-2977.55
-110,14,-2940.11
-108,14,-2901.61
-106,14,-2862.11
-104,14,-2821.66
-102,14,-2780.32
-100,14,-2738.14
-98,14,-2695.19
-96,14,-2651.54
-94,14,-2607.25
-92,14,-2562.39
-90,14,-2517.04
-88,14,-2471.27
-86,14,-2425.16
-84,14,-2378.79
-82,14,-2332.24
-80,14,-2285.58
-78,14,-2238.92
-76,14,-2192.32
-74,14,-2145.87
-72,14,-2099.67
-70,14,-2053.79
-68,14,-2008.32
-66,14,-1963.35
-64,14,-1918.96
-62,14,-1875.24
-60,14,-1832.27
-58,14,-1790.13
-56,14,-1748.9
