Phi[deg],Theta[deg],im(rEY)[mV]
-180,0,485.149
-178,0,485.149
-176,0,485.149
-174,0,485.149
-172,0,485.149
-170,0,485.149
-168,0,485.149
-166,0,485.149
-164,0,485.149
-162,0,485.149
-160,0,485.149
-158,0,485.149
-156,0,485.149
-154,0,485.149
-152,0,485.149
-150,0,485.149
-148,0,485.149
-146,0,485.149
-144,0,485.149
-142,0,485.149
-140,0,485.149
-138,0,485.149
-136,0,485.149
-134,0,485.149
-132,0,485.149
-130,0,485.149
-128,0,485.149
-126,0,485.149
-124,0,485.149
-122,0,485.149
-120,0,485.149
-118,0,485.149
-116,0,485.149
-114,0,485.149
-112,0,485.149
-110,0,485.149
-108,0,485.149
-106,0,485.149
-104,0,485.149
-102,0,485.149
-100,0,485.149
-98,0,485.149
-96,0,485.149
-94,0,485.149
-92,0,485.149
-90,0,485.149
-88,0,485.149
-86,0,485.149
-84,0,485.149
-82,0,485.149
-80,0,485.149
-78,0,485.149
-76,0,485.149
-74,0,485.149
-72,0,485.149
-70,0,485.149
-68,0,485.149
-66,0,485.149
-64,0,485.149
-62,0,485.149
-60,0,485.149
-58,0,485.149
-56,0,485.149
-54,0,485.149
-52,0,485.149
-50,0,485.149
-48,0,485.149
-46,0,485.149
-44,0,485.149
-42,0,485.149
-40,0,485.149
-38,0,485.149
-36,0,485.149
-34,0,485.149
-32,0,485.149
-30,0,485.149
-28,0,485.149
-26,0,485.149
-24,0,485.149
-22,0,485.149
-20,0,485.149
-18,0,485.149
-16,0,485.149
-14,0,485.149
-12,0,485.149
-10,0,485.149
-8,0,485.149
-6,0,485.149
-4,0,485.149
-2,0,485.149
0,0,485.149
2,0,485.149
4,0,485.149
6,0,485.149
8,0,485.149
10,0,485.149
12,0,485.149
14,0,485.149
16,0,485.149
18,0,485.149
20,0,485.149
22,0,485.149
24,0,485.149
26,0,485.149
28,0,485.149
30,0,485.149
32,0,485.149
34,0,485.149
36,0,485.149
38,0,485.149
40,0,485.149
42,0,485.149
44,0,485.149
46,0,485.149
48,0,485.149
50,0,485.149
52,0,485.149
54,0,485.149
56,0,485.149
58,0,485.149
60,0,485.149
62,0,485.149
64,0,485.149
66,0,485.149
68,0,485.149
70,0,485.149
72,0,485.149
74,0,485.149
76,0,485.149
78,0,485.149
80,0,485.149
82,0,485.149
84,0,485.149
86,0,485.149
88,0,485.149
90,0,485.149
92,0,485.149
94,0,485.149
96,0,485.149
98,0,485.149
100,0,485.149
102,0,485.149
104,0,485.149
106,0,485.149
108,0,485.149
110,0,485.149
112,0,485.149
114,0,485.149
116,0,485.149
118,0,485.149
120,0,485.149
122,0,485.149
124,0,485.149
126,0,485.149
128,0,485.149
130,0,485.149
132,0,485.149
134,0,485.149
136,0,485.149
138,0,485.149
140,0,485.149
142,0,485.149
144,0,485.149
146,0,485.149
148,0,485.149
150,0,485.149
152,0,485.149
154,0,485.149
156,0,485.149
158,0,485.149
160,0,485.149
162,0,485.149
164,0,485.149
166,0,485.149
168,0,485.149
170,0,485.149
172,0,485.149
174,0,485.149
176,0,485.149
178,0,485.149
180,0,485.149
-180,2,484.435
-178,2,485.019
-176,2,485.595
-174,2,486.164
-172,2,486.725
-170,2,487.279
-168,2,487.823
-166,2,488.36
-164,2,488.887
-162,2,489.406
-160,2,489.917
-158,2,490.418
-156,2,490.91
-154,2,491.393
-152,2,491.867
-150,2,492.331
-148,2,492.787
-146,2,493.233
-144,2,493.669
-142,2,494.096
-140,2,494.513
-138,2,494.921
-136,2,495.319
-134,2,495.708
-132,2,496.086
-130,2,496.455
-128,2,496.813
-126,2,497.161
-124,2,497.499
-122,2,497.826
-120,2,498.142
-118,2,498.447
-116,2,498.74
-114,2,499.022
-112,2,499.293
-110,2,499.551
-108,2,499.796
-106,2,500.028
-104,2,500.247
-102,2,500.453
-100,2,500.644
-98,2,500.82
-96,2,500.981
-94,2,501.127
-92,2,501.257
-90,2,501.37
-88,2,501.466
-86,2,501.545
-84,2,501.606
-82,2,501.647
-80,2,501.67
-78,2,501.673
-76,2,501.656
-74,2,501.619
-72,2,501.56
-70,2,501.48
-68,2,501.378
-66,2,501.253
-64,2,501.106
-62,2,500.935
-60,2,500.741
-58,2,500.523
-56,2,500.282
-54,2,500.016
-52,2,499.725
-50,2,499.41
-48,2,499.071
-46,2,498.707
-44,2,498.319
-42,2,497.906
-40,2,497.469
-38,2,497.008
-36,2,496.523
-34,2,496.014
-32,2,495.483
-30,2,494.93
-28,2,494.354
-26,2,493.757
-24,2,493.139
-22,2,492.501
-20,2,491.844
-18,2,491.168
-16,2,490.476
-14,2,489.766
-12,2,489.041
-10,2,488.302
-8,2,487.55
-6,2,486.785
-4,2,486.01
-2,2,485.224
0,2,484.431
2,2,483.631
4,2,482.825
6,2,482.015
8,2,481.203
10,2,480.389
12,2,479.576
14,2,478.764
16,2,477.955
18,2,477.151
20,2,476.354
22,2,475.564
24,2,474.784
26,2,474.014
28,2,473.256
30,2,472.512
32,2,471.784
34,2,471.071
36,2,470.377
38,2,469.701
40,2,469.046
42,2,468.413
44,2,467.802
46,2,467.215
48,2,466.654
50,2,466.118
52,2,465.609
54,2,465.128
56,2,464.676
58,2,464.253
60,2,463.86
62,2,463.498
64,2,463.167
66,2,462.868
68,2,462.6
70,2,462.366
72,2,462.163
74,2,461.994
76,2,461.857
78,2,461.753
80,2,461.682
82,2,461.644
84,2,461.638
86,2,461.664
88,2,461.722
90,2,461.812
92,2,461.932
94,2,462.083
96,2,462.263
98,2,462.473
100,2,462.71
102,2,462.976
104,2,463.268
106,2,463.587
108,2,463.93
110,2,464.298
112,2,464.689
114,2,465.102
116,2,465.536
118,2,465.99
120,2,466.463
122,2,466.955
124,2,467.463
126,2,467.987
128,2,468.526
130,2,469.079
132,2,469.644
134,2,470.22
136,2,470.807
138,2,471.403
140,2,472.007
142,2,472.619
144,2,473.237
146,2,473.86
148,2,474.487
150,2,475.117
152,2,475.75
154,2,476.385
156,2,477.02
158,2,477.655
160,2,478.289
162,2,478.921
164,2,479.551
166,2,480.178
168,2,480.801
170,2,481.42
172,2,482.035
174,2,482.644
176,2,483.247
178,2,483.844
180,2,484.435
-180,4,482.29
-178,4,483.246
-176,4,484.176
-174,4,485.078
-172,4,485.954
-170,4,486.805
-168,4,487.63
-166,4,488.432
-164,4,489.211
-162,4,489.968
-160,4,490.703
-158,4,491.42
-156,4,492.117
-154,4,492.797
-152,4,493.461
-150,4,494.11
-148,4,494.746
-146,4,495.369
-144,4,495.981
-142,4,496.583
-140,4,497.176
-138,4,497.76
-136,4,498.338
-134,4,498.91
-132,4,499.477
-130,4,500.039
-128,4,500.597
-126,4,501.152
-124,4,501.704
-122,4,502.253
-120,4,502.8
-118,4,503.344
-116,4,503.885
-114,4,504.423
-112,4,504.958
-110,4,505.488
-108,4,506.014
-106,4,506.534
-104,4,507.047
-102,4,507.553
-100,4,508.049
-98,4,508.535
-96,4,509.008
-94,4,509.468
-92,4,509.913
-90,4,510.34
-88,4,510.747
-86,4,511.133
-84,4,511.495
-82,4,511.832
-80,4,512.14
-78,4,512.418
-76,4,512.663
-74,4,512.872
-72,4,513.044
-70,4,513.177
-68,4,513.267
-66,4,513.312
-64,4,513.311
-62,4,513.26
-60,4,513.159
-58,4,513.004
-56,4,512.795
-54,4,512.528
-52,4,512.203
-50,4,511.819
-48,4,511.373
-46,4,510.864
-44,4,510.292
-42,4,509.656
-40,4,508.955
-38,4,508.188
-36,4,507.356
-34,4,506.458
-32,4,505.495
-30,4,504.468
-28,4,503.376
-26,4,502.221
-24,4,501.004
-22,4,499.726
-20,4,498.389
-18,4,496.995
-16,4,495.545
-14,4,494.043
-12,4,492.49
-10,4,490.89
-8,4,489.245
-6,4,487.558
-4,4,485.833
-2,4,484.073
0,4,482.282
2,4,480.463
4,4,478.621
6,4,476.759
8,4,474.881
10,4,472.992
12,4,471.096
14,4,469.197
16,4,467.3
18,4,465.409
20,4,463.528
22,4,461.663
24,4,459.817
26,4,457.994
28,4,456.2
30,4,454.438
32,4,452.713
34,4,451.028
36,4,449.389
38,4,447.797
40,4,446.258
42,4,444.774
44,4,443.35
46,4,441.988
48,4,440.691
50,4,439.463
52,4,438.305
54,4,437.221
56,4,436.212
58,4,435.28
60,4,434.428
62,4,433.656
64,4,432.967
66,4,432.36
68,4,431.837
70,4,431.398
72,4,431.044
74,4,430.774
76,4,430.589
78,4,430.488
80,4,430.47
82,4,430.534
84,4,430.679
86,4,430.905
88,4,431.208
90,4,431.588
92,4,432.043
94,4,432.57
96,4,433.168
98,4,433.833
100,4,434.563
102,4,435.356
104,4,436.208
106,4,437.117
108,4,438.08
110,4,439.092
112,4,440.152
114,4,441.255
116,4,442.399
118,4,443.58
120,4,444.795
122,4,446.039
124,4,447.311
126,4,448.606
128,4,449.921
130,4,451.252
132,4,452.597
134,4,453.952
136,4,455.315
138,4,456.681
140,4,458.049
142,4,459.415
144,4,460.776
146,4,462.131
148,4,463.476
150,4,464.809
152,4,466.129
154,4,467.432
156,4,468.717
158,4,469.983
160,4,471.228
162,4,472.451
164,4,473.649
166,4,474.823
168,4,475.971
170,4,477.093
172,4,478.187
174,4,479.255
176,4,480.294
178,4,481.306
180,4,482.29
-180,6,478.714
-178,6,479.841
-176,6,480.908
-174,6,481.918
-172,6,482.872
-170,6,483.773
-168,6,484.625
-166,6,485.43
-164,6,486.192
-162,6,486.913
-160,6,487.598
-158,6,488.249
-156,6,488.872
-154,6,489.469
-152,6,490.045
-150,6,490.603
-148,6,491.147
-146,6,491.681
-144,6,492.208
-142,6,492.733
-140,6,493.259
-138,6,493.789
-136,6,494.326
-134,6,494.874
-132,6,495.435
-130,6,496.011
-128,6,496.606
-126,6,497.22
-124,6,497.857
-122,6,498.516
-120,6,499.2
-118,6,499.908
-116,6,500.642
-114,6,501.402
-112,6,502.186
-110,6,502.995
-108,6,503.828
-106,6,504.682
-104,6,505.557
-102,6,506.449
-100,6,507.357
-98,6,508.277
-96,6,509.207
-94,6,510.143
-92,6,511.08
-90,6,512.016
-88,6,512.945
-86,6,513.863
-84,6,514.764
-82,6,515.645
-80,6,516.499
-78,6,517.321
-76,6,518.105
-74,6,518.847
-72,6,519.539
-70,6,520.177
-68,6,520.755
-66,6,521.267
-64,6,521.707
-62,6,522.07
-60,6,522.35
-58,6,522.543
-56,6,522.643
-54,6,522.645
-52,6,522.545
-50,6,522.339
-48,6,522.022
-46,6,521.592
-44,6,521.044
-42,6,520.377
-40,6,519.588
-38,6,518.674
-36,6,517.635
-34,6,516.469
-32,6,515.176
-30,6,513.755
-28,6,512.208
-26,6,510.536
-24,6,508.739
-22,6,506.819
-20,6,504.78
-18,6,502.624
-16,6,500.355
-14,6,497.977
-12,6,495.494
-10,6,492.911
-8,6,490.234
-6,6,487.468
-4,6,484.619
-2,6,481.695
0,6,478.702
2,6,475.648
4,6,472.54
6,6,469.385
8,6,466.192
10,6,462.97
12,6,459.726
14,6,456.47
16,6,453.209
18,6,449.953
20,6,446.711
22,6,443.491
24,6,440.303
26,6,437.154
28,6,434.053
30,6,431.01
32,6,428.031
34,6,425.126
36,6,422.301
38,6,419.565
40,6,416.924
42,6,414.387
44,6,411.958
46,6,409.645
48,6,407.453
50,6,405.388
52,6,403.454
54,6,401.657
56,6,399.999
58,6,398.486
60,6,397.119
62,6,395.901
64,6,394.835
66,6,393.922
68,6,393.163
70,6,392.558
72,6,392.109
74,6,391.813
76,6,391.671
78,6,391.681
80,6,391.842
82,6,392.15
84,6,392.603
86,6,393.198
88,6,393.932
90,6,394.799
92,6,395.797
94,6,396.92
96,6,398.163
98,6,399.521
100,6,400.988
102,6,402.558
104,6,404.226
106,6,405.984
108,6,407.827
110,6,409.748
112,6,411.74
114,6,413.796
116,6,415.91
118,6,418.073
120,6,420.281
122,6,422.525
124,6,424.798
126,6,427.095
128,6,429.408
130,6,431.73
132,6,434.056
134,6,436.379
136,6,438.693
138,6,440.992
140,6,443.271
142,6,445.524
144,6,447.746
146,6,449.933
148,6,452.08
150,6,454.183
152,6,456.238
154,6,458.242
156,6,460.191
158,6,462.083
160,6,463.916
162,6,465.687
164,6,467.395
166,6,469.039
168,6,470.618
170,6,472.13
172,6,473.577
174,6,474.958
176,6,476.274
178,6,477.526
180,6,478.714
-180,8,473.709
-178,8,474.816
-176,8,475.819
-174,8,476.722
-172,8,477.531
-170,8,478.25
-168,8,478.886
-166,8,479.446
-164,8,479.934
-162,8,480.36
-160,8,480.729
-158,8,481.048
-156,8,481.327
-154,8,481.571
-152,8,481.789
-150,8,481.989
-148,8,482.177
-146,8,482.363
-144,8,482.552
-142,8,482.754
-140,8,482.974
-138,8,483.219
-136,8,483.497
-134,8,483.813
-132,8,484.173
-130,8,484.583
-128,8,485.047
-126,8,485.57
-124,8,486.157
-122,8,486.809
-120,8,487.53
-118,8,488.323
-116,8,489.187
-114,8,490.126
-112,8,491.137
-110,8,492.222
-108,8,493.378
-106,8,494.603
-104,8,495.896
-102,8,497.252
-100,8,498.668
-98,8,500.139
-96,8,501.659
-94,8,503.223
-92,8,504.823
-90,8,506.454
-88,8,508.106
-86,8,509.772
-84,8,511.443
-82,8,513.11
-80,8,514.763
-78,8,516.393
-76,8,517.99
-74,8,519.542
-72,8,521.04
-70,8,522.474
-68,8,523.831
-66,8,525.102
-64,8,526.277
-62,8,527.344
-60,8,528.294
-58,8,529.116
-56,8,529.801
-54,8,530.34
-52,8,530.724
-50,8,530.944
-48,8,530.993
-46,8,530.863
-44,8,530.548
-42,8,530.043
-40,8,529.341
-38,8,528.439
-36,8,527.333
-34,8,526.02
-32,8,524.498
-30,8,522.767
-28,8,520.826
-26,8,518.677
-24,8,516.32
-22,8,513.758
-20,8,510.995
-18,8,508.035
-16,8,504.884
-14,8,501.548
-12,8,498.034
-10,8,494.348
-8,8,490.502
-6,8,486.502
-4,8,482.36
-2,8,478.087
0,8,473.693
2,8,469.191
4,8,464.593
6,8,459.913
8,8,455.162
10,8,450.356
12,8,445.508
14,8,440.633
16,8,435.744
18,8,430.857
20,8,425.986
22,8,421.145
24,8,416.35
26,8,411.614
28,8,406.951
30,8,402.376
32,8,397.902
34,8,393.542
36,8,389.309
38,8,385.216
40,8,381.274
42,8,377.494
44,8,373.887
46,8,370.464
48,8,367.232
50,8,364.201
52,8,361.38
54,8,358.773
56,8,356.389
58,8,354.232
60,8,352.307
62,8,350.618
64,8,349.168
66,8,347.958
68,8,346.991
70,8,346.266
72,8,345.782
74,8,345.54
76,8,345.536
78,8,345.768
80,8,346.232
82,8,346.923
84,8,347.837
86,8,348.968
88,8,350.309
90,8,351.853
92,8,353.593
94,8,355.52
96,8,357.625
98,8,359.899
100,8,362.332
102,8,364.915
104,8,367.637
106,8,370.487
108,8,373.455
110,8,376.528
112,8,379.696
114,8,382.948
116,8,386.271
118,8,389.654
120,8,393.086
122,8,396.556
124,8,400.051
126,8,403.561
128,8,407.075
130,8,410.583
132,8,414.073
134,8,417.535
136,8,420.961
138,8,424.341
140,8,427.665
142,8,430.926
144,8,434.115
146,8,437.225
148,8,440.249
150,8,443.181
152,8,446.016
154,8,448.747
156,8,451.371
158,8,453.884
160,8,456.282
162,8,458.562
164,8,460.724
166,8,462.766
168,8,464.686
170,8,466.485
172,8,468.164
174,8,469.724
176,8,471.166
178,8,472.493
180,8,473.709
-180,10,467.276
-178,10,468.188
-176,10,468.94
-174,10,469.54
-172,10,469.996
-170,10,470.318
-168,10,470.514
-166,10,470.596
-164,10,470.574
-162,10,470.46
-160,10,470.265
-158,10,470.001
-156,10,469.682
-154,10,469.318
-152,10,468.924
-150,10,468.511
-148,10,468.092
-146,10,467.681
-144,10,467.289
-142,10,466.928
-140,10,466.611
-138,10,466.349
-136,10,466.153
-134,10,466.034
-132,10,466.002
-130,10,466.065
-128,10,466.233
-126,10,466.513
-124,10,466.912
-122,10,467.436
-120,10,468.091
-118,10,468.88
-116,10,469.807
-114,10,470.874
-112,10,472.081
-110,10,473.428
-108,10,474.915
-106,10,476.539
-104,10,478.296
-102,10,480.182
-100,10,482.19
-98,10,484.315
-96,10,486.548
-94,10,488.88
-92,10,491.301
-90,10,493.8
-88,10,496.366
-86,10,498.985
-84,10,501.645
-82,10,504.33
-80,10,507.026
-78,10,509.717
-76,10,512.387
-74,10,515.021
-72,10,517.601
-70,10,520.11
-68,10,522.531
-66,10,524.847
-64,10,527.042
-62,10,529.097
-60,10,530.998
-58,10,532.726
-56,10,534.267
-54,10,535.606
-52,10,536.727
-50,10,537.617
-48,10,538.263
-46,10,538.653
-44,10,538.776
-42,10,538.621
-40,10,538.181
-38,10,537.446
-36,10,536.412
-34,10,535.071
-32,10,533.422
-30,10,531.461
-28,10,529.187
-26,10,526.6
-24,10,523.703
-22,10,520.499
-20,10,516.992
-18,10,513.188
-16,10,509.095
-14,10,504.722
-12,10,500.078
-10,10,495.175
-8,10,490.025
-6,10,484.643
-4,10,479.044
-2,10,473.243
0,10,467.257
2,10,461.103
4,10,454.802
6,10,448.371
8,10,441.832
10,10,435.204
12,10,428.508
14,10,421.765
16,10,414.998
18,10,408.228
20,10,401.477
22,10,394.765
24,10,388.116
26,10,381.55
28,10,375.088
30,10,368.75
32,10,362.558
34,10,356.53
36,10,350.685
38,10,345.042
40,10,339.617
42,10,334.427
44,10,329.487
46,10,324.812
48,10,320.414
50,10,316.308
52,10,312.502
54,10,309.008
56,10,305.834
58,10,302.987
60,10,300.474
62,10,298.3
64,10,296.468
66,10,294.982
68,10,293.841
70,10,293.045
72,10,292.595
74,10,292.486
76,10,292.716
78,10,293.278
80,10,294.168
82,10,295.378
84,10,296.9
86,10,298.725
88,10,300.842
90,10,303.24
92,10,305.908
94,10,308.833
96,10,312.001
98,10,315.399
100,10,319.01
102,10,322.822
104,10,326.816
106,10,330.979
108,10,335.292
110,10,339.74
112,10,344.305
114,10,348.971
116,10,353.72
118,10,358.536
120,10,363.4
122,10,368.298
124,10,373.211
126,10,378.124
128,10,383.02
130,10,387.885
132,10,392.702
134,10,397.457
136,10,402.137
138,10,406.728
140,10,411.216
142,10,415.591
144,10,419.84
146,10,423.953
148,10,427.921
150,10,431.734
152,10,435.385
154,10,438.867
156,10,442.173
158,10,445.299
160,10,448.24
162,10,450.993
164,10,453.557
166,10,455.929
168,10,458.109
170,10,460.099
172,10,461.899
174,10,463.513
176,10,464.944
178,10,466.197
180,10,467.276
-180,12,459.418
-178,12,459.978
-176,12,460.312
-174,12,460.431
-172,12,460.347
-170,12,460.075
-168,12,459.628
-166,12,459.022
-164,12,458.273
-162,12,457.397
-160,12,456.411
-158,12,455.333
-156,12,454.181
-154,12,452.974
-152,12,451.731
-150,12,450.469
-148,12,449.208
-146,12,447.967
-144,12,446.763
-142,12,445.616
-140,12,444.542
-138,12,443.56
-136,12,442.685
-134,12,441.935
-132,12,441.323
-130,12,440.864
-128,12,440.571
-126,12,440.457
-124,12,440.532
-122,12,440.806
-120,12,441.287
-118,12,441.982
-116,12,442.896
-114,12,444.033
-112,12,445.397
-110,12,446.986
-108,12,448.801
-106,12,450.838
-104,12,453.094
-102,12,455.562
-100,12,458.235
-98,12,461.104
-96,12,464.158
-94,12,467.384
-92,12,470.769
-90,12,474.297
-88,12,477.951
-86,12,481.713
-84,12,485.564
-82,12,489.484
-80,12,493.451
-78,12,497.442
-76,12,501.435
-74,12,505.405
-72,12,509.329
-70,12,513.182
-68,12,516.938
-66,12,520.573
-64,12,524.062
-62,12,527.379
-60,12,530.5
-58,12,533.401
-56,12,536.059
-54,12,538.451
-52,12,540.555
-50,12,542.35
-48,12,543.818
-46,12,544.94
-44,12,545.698
-42,12,546.078
-40,12,546.067
-38,12,545.651
-36,12,544.822
-34,12,543.57
-32,12,541.89
-30,12,539.777
-28,12,537.229
-26,12,534.246
-24,12,530.829
-22,12,526.982
-20,12,522.711
-18,12,518.025
-16,12,512.932
-14,12,507.446
-12,12,501.58
-10,12,495.349
-8,12,488.771
-6,12,481.865
-4,12,474.652
-2,12,467.154
0,12,459.395
2,12,451.399
4,12,443.192
6,12,434.802
8,12,426.256
10,12,417.583
12,12,408.813
14,12,399.974
16,12,391.096
18,12,382.211
20,12,373.348
22,12,364.537
24,12,355.808
26,12,347.192
28,12,338.715
30,12,330.408
32,12,322.298
34,12,314.411
36,12,306.774
38,12,299.411
40,12,292.345
42,12,285.598
44,12,279.192
46,12,273.146
48,12,267.478
50,12,262.204
52,12,257.338
54,12,252.895
56,12,248.884
58,12,245.316
60,12,242.199
62,12,239.538
64,12,237.338
66,12,235.602
68,12,234.329
70,12,233.52
72,12,233.171
74,12,233.279
76,12,233.836
78,12,234.837
80,12,236.271
82,12,238.128
84,12,240.396
86,12,243.062
88,12,246.111
90,12,249.528
92,12,253.294
94,12,257.394
96,12,261.807
98,12,266.514
100,12,271.494
102,12,276.726
104,12,282.189
106,12,287.859
108,12,293.714
110,12,299.732
112,12,305.888
114,12,312.16
116,12,318.524
118,12,324.957
120,12,331.435
122,12,337.936
124,12,344.437
126,12,350.916
128,12,357.35
130,12,363.72
132,12,370.004
134,12,376.183
136,12,382.238
138,12,388.151
140,12,393.904
142,12,399.483
144,12,404.87
146,12,410.053
148,12,415.019
150,12,419.757
152,12,424.255
154,12,428.504
156,12,432.498
158,12,436.228
160,12,439.691
162,12,442.883
164,12,445.8
166,12,448.442
168,12,450.809
170,12,452.902
172,12,454.725
174,12,456.282
176,12,457.579
178,12,458.621
180,12,459.418
-180,14,450.138
-178,14,450.209
-176,14,449.978
-174,14,449.461
-172,14,448.675
-170,14,447.638
-168,14,446.369
-166,14,444.89
-164,14,443.221
-162,14,441.385
-160,14,439.405
-158,14,437.307
-156,14,435.113
-154,14,432.85
-152,14,430.543
-150,14,428.217
-148,14,425.899
-146,14,423.614
-144,14,421.387
-142,14,419.244
-140,14,417.21
-138,14,415.308
-136,14,413.561
-134,14,411.993
-132,14,410.624
-130,14,409.474
-128,14,408.563
-126,14,407.907
-124,14,407.523
-122,14,407.423
-120,14,407.621
-118,14,408.128
-116,14,408.95
-114,14,410.095
-112,14,411.567
-110,14,413.368
-108,14,415.497
-106,14,417.952
-104,14,420.729
-102,14,423.819
-100,14,427.214
-98,14,430.902
-96,14,434.869
-94,14,439.098
-92,14,443.572
-90,14,448.27
-88,14,453.169
-86,14,458.246
-84,14,463.475
-82,14,468.827
-80,14,474.275
-78,14,479.787
-76,14,485.332
-74,14,490.878
-72,14,496.391
-70,14,501.837
-68,14,507.183
-66,14,512.393
-64,14,517.433
-62,14,522.269
-60,14,526.867
-58,14,531.193
-56,14,535.214
-54,14,538.9
-52,14,542.22
-50,14,545.145
-48,14,547.647
-46,14,549.702
-44,14,551.285
-42,14,552.375
-40,14,552.952
-38,14,553
-36,14,552.503
-34,14,551.451
-32,14,549.833
-30,14,547.643
-28,14,544.877
-26,14,541.534
-24,14,537.616
-22,14,533.127
-20,14,528.075
-18,14,522.47
-16,14,516.325
-14,14,509.655
-12,14,502.479
-10,14,494.818
-8,14,486.694
-6,14,478.133
-4,14,469.162
-2,14,459.811
0,14,450.111
2,14,440.096
4,14,429.799
6,14,419.257
8,14,408.507
10,14,397.586
12,14,386.534
14,14,375.39
16,14,364.193
18,14,352.984
20,14,341.803
22,14,330.689
24,14,319.681
26,14,308.819
28,14,298.141
30,14,287.683
32,14,277.482
34,14,267.573
36,14,257.988
38,14,248.762
40,14,239.922
42,14,231.499
44,14,223.519
46,14,216.007
48,14,208.985
50,14,202.474
52,14,196.492
54,14,191.057
56,14,186.18
58,14,181.876
60,14,178.151
62,14,175.015
64,14,172.47
66,14,170.52
68,14,169.164
70,14,168.401
72,14,168.226
74,14,168.631
76,14,169.61
78,14,171.15
80,14,173.239
82,14,175.863
84,14,179.005
86,14,182.647
88,14,186.769
90,14,191.351
92,14,196.368
94,14,201.799
96,14,207.616
98,14,213.796
100,14,220.309
102,14,227.128
104,14,234.226
106,14,241.571
108,14,249.136
110,14,256.889
112,14,264.8
114,14,272.839
116,14,280.977
118,14,289.181
120,14,297.423
122,14,305.673
124,14,313.902
126,14,322.081
128,14,330.182
130,14,338.178
132,14,346.043
134,14,353.752
136,14,361.281
138,14,368.606
140,14,375.705
142,14,382.559
144,14,389.148
146,14,395.454
148,14,401.461
150,14,407.155
152,14,412.522
154,14,417.551
156,14,422.233
158,14,426.559
160,14,430.523
162,14,434.12
164,14,437.349
166,14,440.207
168,14,442.696
170,14,444.818
172,14,446.578
174,14,447.981
176,14,449.036
178,14,449.751
180,14,450.138
-180,16,439.44
-178,16,438.908
-176,16,437.99
-174,16,436.708
-172,16,435.082
-170,16,433.135
-168,16,430.893
-166,16,428.382
-164,16,425.629
-162,16,422.665
-160,16,419.517
-158,16,416.219
-156,16,412.801
-154,16,409.296
-152,16,405.737
-150,16,402.158
-148,16,398.591
-146,16,395.071
-144,16,391.632
-142,16,388.305
-140,16,385.124
-138,16,382.119
-136,16,379.323
-134,16,376.765
-132,16,374.472
-130,16,372.473
-128,16,370.792
-126,16,369.453
-124,16,368.478
-122,16,367.885
-120,16,367.692
-118,16,367.913
-116,16,368.561
-114,16,369.645
-112,16,371.171
-110,16,373.144
-108,16,375.564
-106,16,378.43
-104,16,381.735
-102,16,385.473
-100,16,389.631
-98,16,394.196
-96,16,399.149
-94,16,404.472
-92,16,410.141
-90,16,416.131
-88,16,422.412
-86,16,428.954
-84,16,435.724
-82,16,442.685
-80,16,449.802
-78,16,457.033
-76,16,464.338
-74,16,471.676
-72,16,479.001
-70,16,486.27
-68,16,493.439
-66,16,500.461
-64,16,507.29
-62,16,513.883
-60,16,520.193
-58,16,526.177
-56,16,531.792
-54,16,536.996
-52,16,541.748
-50,16,546.01
-48,16,549.746
-46,16,552.922
-44,16,555.505
-42,16,557.468
-40,16,558.783
-38,16,559.429
-36,16,559.385
-34,16,558.635
-32,16,557.166
-30,16,554.968
-28,16,552.037
-26,16,548.37
-24,16,543.969
-22,16,538.839
-20,16,532.99
-18,16,526.434
-16,16,519.187
-14,16,511.27
-12,16,502.705
-10,16,493.519
-8,16,483.742
-6,16,473.406
-4,16,462.546
-2,16,451.201
0,16,439.41
2,16,427.216
4,16,414.663
6,16,401.798
8,16,388.667
10,16,375.319
12,16,361.804
14,16,348.172
16,16,334.474
18,16,320.76
20,16,307.081
22,16,293.489
24,16,280.032
26,16,266.76
28,16,253.72
30,16,240.961
32,16,228.526
34,16,216.46
36,16,204.805
38,16,193.6
40,16,182.884
42,16,172.691
44,16,163.056
46,16,154.007
48,16,145.573
50,16,137.779
52,16,130.647
54,16,124.196
56,16,118.444
58,16,113.403
60,16,109.084
62,16,105.494
64,16,102.639
66,16,100.519
68,16,99.1343
70,16,98.4804
72,16,98.5507
74,16,99.3357
76,16,100.824
78,16,103
80,16,105.847
82,16,109.346
84,16,113.476
86,16,118.214
88,16,123.533
90,16,129.406
92,16,135.805
94,16,142.699
96,16,150.057
98,16,157.844
100,16,166.028
102,16,174.572
104,16,183.441
106,16,192.598
108,16,202.006
110,16,211.627
112,16,221.424
114,16,231.359
116,16,241.394
118,16,251.492
120,16,261.615
122,16,271.727
124,16,281.792
126,16,291.774
128,16,301.639
130,16,311.354
132,16,320.887
134,16,330.205
136,16,339.281
138,16,348.085
140,16,356.59
142,16,364.772
144,16,372.607
146,16,380.073
148,16,387.151
150,16,393.823
152,16,400.073
154,16,405.888
156,16,411.255
158,16,416.165
160,16,420.61
162,16,424.586
164,16,428.089
166,16,431.117
168,16,433.674
170,16,435.762
172,16,437.386
174,16,438.555
176,16,439.279
178,16,439.569
180,16,439.44
-180,18,427.33
-178,18,426.105
-176,18,424.405
-174,18,422.254
-172,18,419.679
-170,18,416.708
-168,18,413.371
-166,18,409.701
-164,18,405.732
-162,18,401.5
-160,18,397.042
-158,18,392.396
-156,18,387.601
-154,18,382.699
