Phi[deg],Theta[deg],im(rEY)[mV]
-36,40,700.827
-34,40,670.013
-32,40,637.858
-30,40,604.42
-28,40,569.766
-26,40,533.967
-24,40,497.098
-22,40,459.237
-20,40,420.466
-18,40,380.866
-16,40,340.52
-14,40,299.514
-12,40,257.931
-10,40,215.854
-8,40,173.368
-6,40,130.555
-4,40,87.498
-2,40,44.2784
0,40,0.977915
2,40,-42.322
4,40,-85.5401
6,40,-128.595
8,40,-171.404
10,40,-213.886
12,40,-255.957
14,40,-297.534
16,40,-338.533
18,40,-378.87
20,40,-418.461
22,40,-457.223
24,40,-495.073
26,40,-531.93
28,40,-567.716
30,40,-602.357
32,40,-635.781
34,40,-667.923
36,40,-698.722
38,40,-728.125
40,40,-756.086
42,40,-782.569
44,40,-807.546
46,40,-830.997
48,40,-852.915
50,40,-873.302
52,40,-892.169
54,40,-909.538
56,40,-925.442
58,40,-939.922
60,40,-953.028
62,40,-964.815
64,40,-975.348
66,40,-984.695
68,40,-992.928
70,40,-1000.12
72,40,-1006.35
74,40,-1011.68
76,40,-1016.2
78,40,-1019.96
80,40,-1023.03
82,40,-1025.46
84,40,-1027.29
86,40,-1028.58
88,40,-1029.33
90,40,-1029.57
92,40,-1029.31
94,40,-1028.54
96,40,-1027.23
98,40,-1025.38
100,40,-1022.93
102,40,-1019.84
104,40,-1016.06
106,40,-1011.53
108,40,-1006.17
110,40,-999.929
112,40,-992.721
114,40,-984.473
116,40,-975.112
118,40,-964.567
120,40,-952.767
122,40,-939.652
124,40,-925.163
126,40,-909.251
128,40,-891.875
130,40,-873.003
132,40,-852.612
134,40,-830.692
136,40,-807.24
138,40,-782.264
140,40,-755.783
142,40,-727.824
144,40,-698.426
146,40,-667.634
148,40,-635.5
150,40,-602.085
152,40,-567.454
154,40,-531.68
156,40,-494.835
158,40,-456.999
160,40,-418.253
162,40,-378.678
164,40,-338.358
166,40,-297.376
168,40,-255.818
170,40,-213.766
172,40,-171.304
174,40,-128.515
176,40,-85.4809
178,40,-42.2836
180,40,0.995326
-180,42,1.01662
-178,42,44.6157
-176,42,88.1317
-174,42,131.481
-172,42,174.579
-170,42,217.341
-168,42,259.681
-166,42,301.512
-164,42,342.746
-162,42,383.296
-160,42,423.072
-158,42,461.986
-156,42,499.951
-154,42,536.88
-152,42,572.689
-150,42,607.297
-148,42,640.629
-146,42,672.614
-144,42,703.186
-142,42,732.289
-140,42,759.874
-138,42,785.902
-136,42,810.345
-134,42,833.184
-132,42,854.413
-130,42,874.037
-128,42,892.074
-126,42,908.551
-124,42,923.508
-122,42,936.997
-120,42,949.077
-118,42,959.817
-116,42,969.292
-114,42,977.585
-112,42,984.781
-110,42,990.969
-108,42,996.237
-106,42,1000.67
-104,42,1004.36
-102,42,1007.38
-100,42,1009.8
-98,42,1011.7
-96,42,1013.11
-94,42,1014.09
-92,42,1014.67
-90,42,1014.87
-88,42,1014.69
-86,42,1014.13
-84,42,1013.17
-82,42,1011.78
-80,42,1009.9
-78,42,1007.5
-76,42,1004.5
-74,42,1000.83
-72,42,996.41
-70,42,991.158
-68,42,984.985
-66,42,977.803
-64,42,969.523
-62,42,960.06
-60,42,949.331
-58,42,937.261
-56,42,923.781
-54,42,908.83
-52,42,892.358
-50,42,874.326
-48,42,854.705
-46,42,833.477
-44,42,810.638
-42,42,786.194
-40,42,760.162
-38,42,732.572
-36,42,703.463
-34,42,672.884
-32,42,640.891
-30,42,607.548
-28,42,572.928
-26,42,537.106
-24,42,500.164
-22,42,462.184
-20,42,423.254
-18,42,383.46
-16,42,342.893
-14,42,301.639
-12,42,259.789
-10,42,217.429
-8,42,174.646
-6,42,131.527
-4,42,88.1564
-2,42,44.6189
0,42,0.998214
2,42,-42.622
4,42,-86.1582
6,42,-129.526
8,42,-172.643
10,42,-215.421
12,42,-257.776
14,42,-299.621
16,42,-340.868
18,42,-381.428
20,42,-421.213
22,42,-460.135
24,42,-498.105
26,42,-535.037
28,42,-570.847
30,42,-605.456
32,42,-638.785
34,42,-670.765
36,42,-701.331
38,42,-730.426
40,42,-758.001
42,42,-784.017
44,42,-808.446
46,42,-831.27
48,42,-852.482
50,42,-872.087
52,42,-890.104
54,42,-906.559
56,42,-921.495
58,42,-934.96
60,42,-947.015
62,42,-957.729
64,42,-967.179
66,42,-975.445
68,42,-982.615
70,42,-988.776
72,42,-994.017
74,42,-998.426
76,42,-1002.09
78,42,-1005.08
80,42,-1007.48
82,42,-1009.34
84,42,-1010.73
86,42,-1011.69
88,42,-1012.25
90,42,-1012.42
92,42,-1012.23
94,42,-1011.65
96,42,-1010.67
98,42,-1009.26
100,42,-1007.37
102,42,-1004.96
104,42,-1001.95
106,42,-998.265
108,42,-993.839
110,42,-988.581
112,42,-982.404
114,42,-975.219
116,42,-966.939
118,42,-957.476
120,42,-946.75
122,42,-934.684
124,42,-921.209
126,42,-906.266
128,42,-889.804
130,42,-871.782
132,42,-852.172
134,42,-830.958
136,42,-808.133
138,42,-783.705
140,42,-757.69
142,42,-730.119
144,42,-701.029
146,42,-670.469
148,42,-638.497
150,42,-605.177
152,42,-570.579
154,42,-534.78
156,42,-497.861
158,42,-459.905
160,42,-420.999
162,42,-381.231
164,42,-340.688
166,42,-299.459
168,42,-257.633
170,42,-215.298
172,42,-172.539
174,42,-129.444
176,42,-86.0969
178,42,-42.5821
180,42,1.01662
-180,44,1.0388
-178,44,44.827
-176,44,88.5303
-174,44,132.063
-172,44,175.338
-170,44,218.269
-168,44,260.766
-166,44,302.74
-164,44,344.099
-162,44,384.75
-160,44,424.6
-158,44,463.556
-156,44,501.524
-154,44,538.412
-152,44,574.13
-150,44,608.593
-148,44,641.717
-146,44,673.426
-144,44,703.651
-142,44,732.332
-140,44,759.415
-138,44,784.859
-136,44,808.636
-134,44,830.728
-132,44,851.129
-130,44,869.85
-128,44,886.911
-126,44,902.35
-124,44,916.213
-122,44,928.562
-120,44,939.467
-118,44,949.011
-116,44,957.283
-114,44,964.378
-112,44,970.398
-110,44,975.447
-108,44,979.628
-106,44,983.044
-104,44,985.793
-102,44,987.968
-100,44,989.655
-98,44,990.928
-96,44,991.852
-94,44,992.477
-92,44,992.841
-90,44,992.967
-88,44,992.862
-86,44,992.518
-84,44,991.913
-82,44,991.01
-80,44,989.756
-78,44,988.089
-76,44,985.932
-74,44,983.2
-72,44,979.802
-70,44,975.637
-68,44,970.604
-66,44,964.598
-64,44,957.516
-62,44,949.257
-60,44,939.724
-58,44,928.828
-56,44,916.488
-54,44,902.632
-52,44,887.199
-50,44,870.142
-48,44,851.424
-46,44,831.024
-44,44,808.933
-42,44,785.154
-40,44,759.706
-38,44,732.618
-36,44,703.932
-34,44,673.699
-32,44,641.981
-30,44,608.846
-28,44,574.372
-26,44,538.641
-24,44,501.739
-22,44,463.755
-20,44,424.783
-18,44,384.916
-16,44,344.246
-14,44,302.868
-12,44,260.875
-10,44,218.357
-8,44,175.405
-6,44,132.109
-4,44,88.5545
-2,44,44.8295
0,44,1.01941
2,44,-42.7903
4,44,-86.5143
6,44,-130.067
8,44,-173.361
10,44,-216.309
12,44,-258.823
14,44,-300.811
16,44,-342.184
18,44,-382.847
20,44,-422.708
22,44,-461.672
24,44,-499.647
26,44,-536.54
28,44,-572.262
30,44,-606.726
32,44,-639.849
34,44,-671.556
36,44,-701.777
38,44,-730.45
40,44,-757.525
42,44,-782.96
44,44,-806.724
46,44,-828.802
48,44,-849.188
50,44,-867.891
52,44,-884.934
54,44,-900.352
56,44,-914.194
58,44,-926.52
60,44,-937.403
62,44,-946.922
64,44,-955.168
66,44,-962.238
68,44,-968.232
70,44,-973.254
72,44,-977.409
74,44,-980.798
76,44,-983.521
78,44,-985.671
80,44,-987.332
82,44,-988.581
84,44,-989.48
86,44,-990.082
88,44,-990.423
90,44,-990.527
92,44,-990.402
94,44,-990.04
96,44,-989.417
98,44,-988.497
100,44,-987.229
102,44,-985.548
104,44,-983.379
106,44,-980.637
108,44,-977.23
110,44,-973.059
112,44,-968.02
114,44,-962.011
116,44,-954.927
118,44,-946.667
120,44,-937.135
122,44,-926.242
124,44,-913.907
126,44,-900.056
128,44,-884.631
130,44,-867.583
132,44,-848.875
134,44,-828.487
136,44,-806.408
138,44,-782.644
140,44,-757.211
142,44,-730.14
144,44,-701.471
146,44,-671.256
148,44,-639.557
150,44,-606.443
152,44,-571.99
154,44,-536.28
156,44,-499.4
158,44,-461.439
160,44,-422.49
162,44,-382.646
164,44,-342
166,44,-300.647
168,44,-258.677
170,44,-216.183
172,44,-173.255
174,44,-129.982
176,44,-86.4514
178,44,-42.7491
180,44,1.0388
-180,46,1.06182
-178,46,44.9193
-176,46,88.6903
-174,46,132.287
-172,46,175.622
-170,46,218.605
-168,46,261.145
-166,46,303.148
-164,46,344.519
-162,46,385.163
-160,46,424.98
-158,46,463.871
-156,46,501.738
-154,46,538.483
-152,46,574.01
-150,46,608.226
-148,46,641.043
-146,46,672.378
-144,46,702.157
-142,46,730.315
-140,46,756.795
-138,46,781.555
-136,46,804.564
-134,46,825.804
-132,46,845.273
-130,46,862.983
-128,46,878.963
-126,46,893.254
-124,46,905.915
-122,46,917.015
-120,46,926.638
-118,46,934.879
-116,46,941.842
-114,46,947.638
-112,46,952.384
-110,46,956.2
-108,46,959.206
-106,46,961.52
-104,46,963.256
-102,46,964.522
-100,46,965.415
-98,46,966.022
-96,46,966.417
-94,46,966.659
-92,46,966.79
-90,46,966.838
-88,46,966.811
-86,46,966.7
-84,46,966.478
-82,46,966.103
-80,46,965.516
-78,46,964.642
-76,46,963.395
-74,46,961.676
-72,46,959.379
-70,46,956.39
-68,46,952.589
-66,46,947.858
-64,46,942.075
-62,46,935.124
-60,46,926.894
-58,46,917.281
-56,46,906.189
-54,46,893.536
-52,46,879.25
-50,46,863.275
-48,46,845.567
-46,46,826.1
-44,46,804.86
-42,46,781.85
-40,46,757.087
-38,46,730.601
-36,46,702.438
-34,46,672.651
-32,46,641.307
-30,46,608.48
-28,46,574.252
-26,46,538.712
-24,46,501.953
-22,46,464.071
-20,46,425.163
-18,46,385.328
-16,46,344.667
-14,46,303.276
-12,46,261.253
-10,46,218.693
-8,46,175.689
-6,46,132.332
-4,46,88.7138
-2,46,44.9209
0,46,1.04147
2,46,-42.8377
4,46,-86.6297
6,46,-130.247
8,46,-173.601
10,46,-216.603
12,46,-259.16
14,46,-301.179
16,46,-342.566
18,46,-383.223
20,46,-423.052
22,46,-461.954
24,46,-499.83
26,46,-536.582
28,46,-572.114
30,46,-606.333
32,46,-639.151
34,46,-670.486
36,46,-700.263
38,46,-728.416
40,46,-754.89
42,46,-779.642
44,46,-802.64
46,46,-823.868
48,46,-843.324
50,46,-861.019
52,46,-876.982
54,46,-891.255
56,46,-903.896
58,46,-914.975
60,46,-924.576
62,46,-932.795
64,46,-939.734
66,46,-945.506
68,46,-950.227
70,46,-954.018
72,46,-956.998
74,46,-959.287
76,46,-960.998
78,46,-962.239
80,46,-963.107
82,46,-963.689
84,46,-964.061
86,46,-964.279
88,46,-964.389
90,46,-964.415
92,46,-964.368
94,46,-964.238
96,46,-963.998
98,46,-963.607
100,46,-963.004
102,46,-962.116
104,46,-960.857
106,46,-959.127
108,46,-956.821
110,46,-953.823
112,46,-950.016
114,46,-945.28
116,46,-939.493
118,46,-932.541
120,46,-924.311
122,46,-914.698
124,46,-903.609
126,46,-890.96
128,46,-876.68
130,46,-860.711
132,46,-843.012
134,46,-823.554
136,46,-802.324
138,46,-779.326
140,46,-754.576
142,46,-728.105
144,46,-699.956
146,46,-670.186
148,46,-638.859
150,46,-606.05
152,46,-571.841
154,46,-536.321
156,46,-499.581
158,46,-461.72
160,46,-422.833
162,46,-383.021
164,46,-342.381
166,46,-301.013
168,46,-259.013
170,46,-216.476
172,46,-173.495
174,46,-130.162
176,46,-86.5658
178,46,-42.7955
180,46,1.06182
-180,48,1.08562
-178,48,44.9021
-176,48,88.6308
-174,48,132.183
-172,48,175.469
-170,48,218.397
-168,48,260.874
-166,48,302.803
-164,48,344.086
-162,48,384.621
-160,48,424.307
-158,48,463.039
-156,48,500.712
-154,48,537.222
-152,48,572.466
-150,48,606.347
-148,48,638.768
-146,48,669.641
-144,48,698.887
-142,48,726.435
-140,48,752.226
-138,48,776.214
-136,48,798.366
-134,48,818.666
-132,48,837.112
-130,48,853.722
-128,48,868.529
-126,48,881.581
-124,48,892.947
-122,48,902.706
-120,48,910.956
-118,48,917.805
-116,48,923.371
-114,48,927.782
-112,48,931.171
-110,48,933.675
-108,48,935.432
-106,48,936.576
-104,48,937.237
-102,48,937.537
-100,48,937.588
-98,48,937.488
-96,48,937.322
-94,48,937.157
-92,48,937.043
-90,48,937.008
-88,48,937.063
-86,48,937.198
-84,48,937.382
-82,48,937.568
-80,48,937.687
-78,48,937.655
-76,48,937.373
-74,48,936.73
-72,48,935.603
-70,48,933.862
-68,48,931.373
-66,48,927.998
-64,48,923.6
-62,48,918.046
-60,48,911.208
-58,48,902.968
-56,48,893.217
-54,48,881.859
-52,48,868.812
-50,48,854.01
-48,48,837.403
-46,48,818.958
-44,48,798.658
-42,48,776.504
-40,48,752.514
-38,48,726.718
-36,48,699.164
-34,48,669.911
-32,48,639.028
-30,48,606.597
-28,48,572.705
-26,48,537.448
-24,48,500.924
-22,48,463.236
-20,48,424.488
-18,48,384.785
-16,48,344.231
-14,48,302.929
-12,48,260.98
-10,48,218.483
-8,48,175.534
-6,48,132.227
-4,48,88.653
-2,48,44.9026
0,48,1.06434
2,48,-42.7738
4,48,-86.5237
6,48,-130.097
8,48,-173.403
10,48,-216.35
12,48,-258.846
14,48,-300.792
16,48,-342.091
18,48,-382.642
20,48,-422.342
22,48,-461.086
24,48,-498.769
26,48,-535.289
28,48,-570.541
30,48,-604.427
32,48,-636.851
34,48,-667.727
36,48,-696.973
38,48,-724.52
40,48,-750.307
42,48,-774.289
44,48,-796.433
46,48,-816.723
48,48,-835.159
50,48,-851.756
52,48,-866.548
54,48,-879.585
56,48,-890.933
58,48,-900.674
60,48,-908.904
62,48,-915.731
64,48,-921.276
66,48,-925.664
68,48,-929.031
70,48,-931.512
72,48,-933.245
74,48,-934.365
76,48,-935.002
78,48,-935.278
80,48,-935.305
82,48,-935.182
84,48,-934.993
86,48,-934.806
88,48,-934.67
90,48,-934.614
92,48,-934.65
94,48,-934.766
96,48,-934.933
98,48,-935.101
100,48,-935.205
102,48,-935.158
104,48,-934.863
106,48,-934.208
108,48,-933.071
110,48,-931.321
112,48,-928.824
114,48,-925.443
116,48,-921.04
118,48,-915.482
120,48,-908.643
122,48,-900.402
124,48,-890.651
126,48,-879.295
128,48,-866.251
130,48,-851.453
132,48,-834.851
134,48,-816.413
136,48,-796.121
138,48,-773.977
140,48,-749.996
142,48,-724.212
144,48,-696.67
146,48,-667.43
148,48,-636.562
150,48,-604.146
152,48,-570.27
154,48,-535.029
156,48,-498.523
158,48,-460.853
160,48,-422.124
162,48,-382.441
164,48,-341.907
166,48,-300.626
168,48,-258.699
170,48,-216.223
172,48,-173.296
174,48,-130.011
176,48,-86.4592
178,48,-42.7308
180,48,1.08562
-180,50,1.11014
-178,50,44.7835
-176,50,88.3682
-174,50,131.775
-172,50,174.912
-170,50,217.686
-168,50,260.003
-166,50,301.762
-164,50,342.862
-162,50,383.199
-160,50,422.665
-158,50,461.149
-156,50,498.543
-154,50,534.735
-152,50,569.616
-150,50,603.081
-148,50,635.029
-146,50,665.364
-144,50,694.001
-142,50,720.865
-140,50,745.892
-138,50,769.032
-136,50,790.253
-134,50,809.538
-132,50,826.888
-130,50,842.323
-128,50,855.881
-126,50,867.619
-124,50,877.615
-122,50,885.959
-120,50,892.762
-118,50,898.145
-116,50,902.243
-114,50,905.2
-112,50,907.166
-110,50,908.296
-108,50,908.745
-106,50,908.663
-104,50,908.199
-102,50,907.489
-100,50,906.659
-98,50,905.821
-96,50,905.069
-94,50,904.479
-92,50,904.106
-90,50,903.985
-88,50,904.126
-86,50,904.518
-84,50,905.127
-82,50,905.898
-80,50,906.755
-78,50,907.603
-76,50,908.331
-74,50,908.812
-72,50,908.91
-70,50,908.477
-68,50,907.362
-66,50,905.41
-64,50,902.465
-62,50,898.379
-60,50,893.007
-58,50,886.214
-56,50,877.878
-54,50,867.889
-52,50,856.156
-50,50,842.602
-48,50,827.171
-46,50,809.823
-44,50,790.538
-42,50,769.315
-40,50,746.172
-38,50,721.14
-36,50,694.271
-34,50,665.627
-32,50,635.283
-30,50,603.325
-28,50,569.849
-26,50,534.955
-24,50,498.749
-22,50,461.341
-20,50,422.84
-18,50,383.358
-16,50,343.003
-14,50,301.884
-12,50,260.105
-10,50,217.769
-8,50,174.974
-6,50,131.816
-4,50,88.3886
-2,50,44.7827
0,50,1.08797
2,50,-42.6067
4,50,-86.2126
6,50,-129.64
8,50,-172.798
10,50,-215.592
12,50,-257.928
14,50,-299.707
16,50,-340.825
18,50,-381.178
20,50,-420.66
22,50,-459.159
24,50,-496.565
26,50,-532.769
28,50,-567.66
30,50,-601.134
32,50,-633.088
34,50,-663.428
36,50,-692.068
38,50,-718.933
40,50,-743.959
42,50,-767.097
44,50,-788.313
46,50,-807.592
48,50,-824.933
50,50,-840.358
52,50,-853.904
54,50,-865.63
56,50,-875.611
58,50,-883.94
60,50,-890.725
62,50,-896.09
64,50,-900.169
66,50,-903.106
68,50,-905.052
70,50,-906.16
72,50,-906.587
74,50,-906.484
76,50,-905.997
78,50,-905.265
80,50,-904.413
82,50,-903.553
84,50,-902.779
86,50,-902.168
88,50,-901.775
90,50,-901.634
92,50,-901.756
94,50,-902.129
96,50,-902.721
98,50,-903.475
100,50,-904.316
102,50,-905.15
104,50,-905.864
106,50,-906.333
108,50,-906.419
110,50,-905.976
112,50,-904.852
114,50,-902.892
116,50,-899.941
118,50,-895.849
120,50,-890.472
122,50,-883.676
124,50,-875.338
126,50,-865.349
128,50,-853.616
130,50,-840.063
132,50,-824.634
134,50,-807.289
136,50,-788.009
138,50,-766.792
140,50,-743.656
142,50,-718.632
144,50,-691.772
146,50,-663.137
148,50,-632.804
150,50,-600.858
152,50,-567.395
154,50,-532.514
156,50,-496.323
158,50,-458.93
160,50,-420.446
162,50,-380.98
164,50,-340.644
166,50,-299.543
168,50,-257.784
170,50,-215.467
172,50,-172.692
174,50,-129.555
176,50,-86.1481
178,50,-42.5633
180,50,1.11014
-180,52,1.13533
-178,52,44.57
-176,52,87.9153
-174,52,131.081
-172,52,173.976
-170,52,216.505
-168,52,258.57
-166,52,300.071
-164,52,340.902
-162,52,380.955
-160,52,420.117
-158,52,458.275
-156,52,495.311
-154,52,531.11
-152,52,565.555
-150,52,598.533
-148,52,629.938
-146,52,659.668
-144,52,687.63
-142,52,713.745
-140,52,737.944
-138,52,760.176
-136,52,780.405
-134,52,798.614
-132,52,814.807
-130,52,829.006
-128,52,841.257
-126,52,851.623
-124,52,860.19
-122,52,867.063
-120,52,872.362
-118,52,876.224
-116,52,878.801
-114,52,880.253
-112,52,880.747
-110,52,880.455
-108,52,879.552
-106,52,878.205
-104,52,876.578
-102,52,874.825
-100,52,873.086
-98,52,871.486
-96,52,870.129
-94,52,869.101
-92,52,868.462
-90,52,868.252
-88,52,868.481
-86,52,869.138
-84,52,870.185
-82,52,871.56
-80,52,873.178
-78,52,874.934
-76,52,876.704
-74,52,878.347
-72,52,879.709
-70,52,880.628
-68,52,880.934
-66,52,880.453
-64,52,879.014
-62,52,876.449
-60,52,872.596
-58,52,867.306
-56,52,860.442
-54,52,851.882
-52,52,841.521
-50,52,829.274
-48,52,815.078
-46,52,798.887
-44,52,780.677
-42,52,760.447
-40,52,738.213
-38,52,714.009
-36,52,687.889
-34,52,659.92
-32,52,630.182
-30,52,598.768
-28,52,565.778
-26,52,531.321
-24,52,495.509
-22,52,458.458
-20,52,420.285
-18,52,381.106
-16,52,341.036
-14,52,300.187
-12,52,258.668
-10,52,216.583
-8,52,174.035
-6,52,131.12
-4,52,87.9335
-2,52,44.5676
0,52,1.11231
2,52,-42.3431
4,52,-85.7094
6,52,-128.896
8,52,-171.812
10,52,-214.362
12,52,-256.448
14,52,-297.968
16,52,-338.819
18,52,-378.89
20,52,-418.071
22,52,-456.245
24,52,-493.297
26,52,-529.11
28,52,-563.567
30,52,-596.558
32,52,-627.972
34,52,-657.71
36,52,-685.678
38,52,-711.797
40,52,-735.999
42,52,-758.232
44,52,-778.46
46,52,-796.666
48,52,-812.854
50,52,-827.047
52,52,-839.289
54,52,-849.646
56,52,-858.202
58,52,-865.062
60,52,-870.347
62,52,-874.195
64,52,-876.755
66,52,-878.19
68,52,-878.666
70,52,-878.356
72,52,-877.433
74,52,-876.067
76,52,-874.421
78,52,-872.648
80,52,-870.889
82,52,-869.268
84,52,-867.892
86,52,-866.844
88,52,-866.186
90,52,-865.957
92,52,-866.168
94,52,-866.807
96,52,-867.836
98,52,-869.195
100,52,-870.797
102,52,-872.539
104,52,-874.294
106,52,-875.924
108,52,-877.274
110,52,-878.182
112,52,-878.476
114,52,-877.986
116,52,-876.538
118,52,-873.965
120,52,-870.106
122,52,-864.811
124,52,-857.941
126,52,-849.377
128,52,-839.013
130,52,-826.765
132,52,-812.567
134,52,-796.376
136,52,-778.168
138,52,-757.939
140,52,-735.708
142,52,-711.508
144,52,-685.393
146,52,-657.429
148,52,-627.698
150,52,-596.291
152,52,-563.311
154,52,-528.863
156,52,-493.062
158,52,-456.023
160,52,-417.863
162,52,-378.698
164,52,-338.643
166,52,-297.809
168,52,-256.306
170,52,-214.239
172,52,-171.708
174,52,-128.812
176,52,-85.6455
178,52,-42.2996
180,52,1.13533
-180,54,1.16111
-178,54,44.2663
-176,54,87.2818
-174,54,130.117
-172,54,172.681
-170,54,214.876
-168,54,256.604
-166,54,297.762
-164,54,338.242
-162,54,377.931
-160,54,416.713
-158,54,454.469
-156,54,491.075
-154,54,526.41
-152,54,560.352
-150,54,592.78
-148,54,623.58
-146,54,652.644
-144,54,679.875
-142,54,705.186
-140,54,728.505
-138,54,749.776
-136,54,768.963
-134,54,786.049
-132,54,801.039
-130,54,813.958
-128,54,824.857
-126,54,833.809
-124,54,840.907
-122,54,846.268
-120,54,850.024
-118,54,852.33
-116,54,853.35
-114,54,853.261
-112,54,852.251
-110,54,850.509
-108,54,848.225
-106,54,845.587
-104,54,842.775
-102,54,839.959
-100,54,837.294
-98,54,834.916
-96,54,832.943
-94,54,831.468
-92,54,830.559
-90,54,830.257
-88,54,830.576
-86,54,831.503
-84,54,832.995
-82,54,834.985
-80,54,837.379
-78,54,840.061
-76,54,842.893
-74,54,845.72
-72,54,848.373
-70,54,850.671
-68,54,852.427
-66,54,853.449
-64,54,853.549
-62,54,852.54
-60,54,850.245
-58,54,846.497
-56,54,841.144
-54,54,834.052
-52,54,825.106
-50,54,814.211
-48,54,801.294
-46,54,786.306
-44,54,769.22
-42,54,750.032
-40,54,728.758
-38,54,705.435
-36,54,680.119
-34,54,652.882
-32,54,623.81
-30,54,593.001
-28,54,560.563
-26,54,526.61
-24,54,491.262
-22,54,454.641
-20,54,416.871
-18,54,378.074
-16,54,338.368
-14,54,297.871
-12,54,256.696
-10,54,214.949
-8,54,172.735
-6,54,130.152
-4,54,87.2972
-2,54,44.2621
0,54,1.13729
2,54,-41.9878
4,54,-85.0239
6,54,-127.88
8,54,-170.465
10,54,-212.682
12,54,-254.432
14,54,-295.611
16,54,-336.112
18,54,-375.821
20,54,-414.623
22,54,-452.398
24,54,-489.023
26,54,-524.375
28,54,-558.332
30,54,-590.775
32,54,-621.588
34,54,-650.664
36,54,-677.905
38,54,-703.223
40,54,-726.549
42,54,-747.825
44,54,-767.015
46,54,-784.102
48,54,-799.091
50,54,-812.008
52,54,-822.903
54,54,-831.849
56,54,-838.94
58,54,-844.291
60,54,-848.038
62,54,-850.332
64,54,-851.339
66,54,-851.238
68,54,-850.213
70,54,-848.455
72,54,-846.155
74,54,-843.501
76,54,-840.672
78,54,-837.839
80,54,-835.156
82,54,-832.761
84,54,-830.77
86,54,-829.277
88,54,-828.35
90,54,-828.031
92,54,-828.333
94,54,-829.243
96,54,-830.719
98,54,-832.693
100,54,-835.071
102,54,-837.737
104,54,-840.555
106,54,-843.368
108,54,-846.007
110,54,-848.292
112,54,-850.036
114,54,-851.048
116,54,-851.137
118,54,-850.117
120,54,-847.812
122,54,-844.056
124,54,-838.695
126,54,-831.596
128,54,-822.643
130,54,-811.742
132,54,-798.82
134,54,-783.828
136,54,-766.739
138,54,-747.548
140,54,-726.273
142,54,-702.949
144,54,-677.633
146,54,-650.397
148,54,-621.327
150,54,-590.521
152,54,-558.087
154,54,-524.14
156,54,-488.799
158,54,-452.186
160,54,-414.424
162,54,-375.637
164,54,-335.942
166,54,-295.458
168,54,-254.295
170,54,-212.563
172,54,-170.364
174,54,-127.799
176,54,-84.9611
178,54,-41.9444
180,54,1.16111
-180,56,1.18741
-178,56,43.8752
-176,56,86.4734
-174,56,128.892
-172,56,171.038
-170,56,212.815
-168,56,254.123
-166,56,294.857
-164,56,334.906
-162,56,374.154
-160,56,412.481
-158,56,449.763
-156,56,485.871
-154,56,520.678
-152,56,554.053
-150,56,585.87
-148,56,616.009
-146,56,644.355
-144,56,670.804
-142,56,695.264
-140,56,717.658
-138,56,737.928
-136,56,756.036
-134,56,771.962
-132,56,785.715
-130,56,797.324
-128,56,806.843
-126,56,814.353
-124,56,819.958
-122,56,823.783
-120,56,825.977
-118,56,826.705
-116,56,826.151
-114,56,824.507
-112,56,821.977
-110,56,818.77
-108,56,815.094
-106,56,811.155
-104,56,807.149
-102,56,803.262
-100,56,799.663
-98,56,796.504
-96,56,793.91
-94,56,791.985
-92,56,790.803
-90,56,790.409
-88,56,790.819
-86,56,792.017
-84,56,793.958
-82,56,796.567
-80,56,799.742
-78,56,803.355
-76,56,807.257
-74,56,811.277
-72,56,815.23
-70,56,818.919
-68,56,822.138
-66,56,824.679
-64,56,826.334
-62,56,826.899
-60,56,826.179
-58,56,823.994
-56,56,820.176
-54,56,814.577
-52,56,807.072
-50,56,797.557
-48,56,785.951
-46,56,772.2
-44,56,756.273
-42,56,738.165
-40,56,717.893
-38,56,695.495
-36,56,671.03
-34,56,644.575
-32,56,616.222
-30,56,586.075
-28,56,554.248
-26,56,520.862
-24,56,486.044
-22,56,449.923
-20,56,412.627
-18,56,374.286
-16,56,335.022
-14,56,294.957
-12,56,254.206
-10,56,212.881
-8,56,171.086
-6,56,128.922
-4,56,86.4856
-2,56,43.869
0,56,1.16284
2,56,-41.5439
4,56,-84.1619
6,56,-126.601
8,56,-168.768
10,56,-210.567
12,56,-251.898
14,56,-292.654
16,56,-332.726
18,56,-371.997
20,56,-410.346
22,56,-447.65
24,56,-483.779
26,56,-518.606
28,56,-552
30,56,-583.836
32,56,-613.992
34,56,-642.353
36,56,-668.816
38,56,-693.288
40,56,-715.693
42,56,-735.972
44,56,-754.086
46,56,-770.019
48,56,-783.775
50,56,-795.386
52,56,-804.905
54,56,-812.414
56,56,-818.016
58,56,-821.837
60,56,-824.025
62,56,-824.746
64,56,-824.183
66,56,-822.529
68,56,-819.989
70,56,-816.771
72,56,-813.083
74,56,-809.13
76,56,-805.11
78,56,-801.209
80,56,-797.596
82,56,-794.421
84,56,-791.813
86,56,-789.872
88,56,-788.674
90,56,-788.265
92,56,-788.659
94,56,-789.841
96,56,-791.766
98,56,-794.36
100,56,-797.519
102,56,-801.117
104,56,-805.004
106,56,-809.009
108,56,-812.948
110,56,-816.623
112,56,-819.828
114,56,-822.356
116,56,-823.997
118,56,-824.55
120,56,-823.818
122,56,-821.62
124,56,-817.791
126,56,-812.181
128,56,-804.666
130,56,-795.14
132,56,-783.525
134,56,-769.765
136,56,-753.83
138,56,-735.715
140,56,-715.436
142,56,-693.032
144,56,-668.562
