Phi[deg],Theta[deg],re(rEZ)[mV]
-180,0,3.14534e-14
-178,0,3.26299e-14
-176,0,3.35049e-14
-174,0,3.38763e-14
-172,0,3.35574e-14
-170,0,3.24007e-14
-168,0,3.03209e-14
-166,0,2.73147e-14
-164,0,2.34739e-14
-162,0,1.89898e-14
-160,0,1.41478e-14
-158,0,9.3098e-15
-156,0,4.88689e-15
-154,0,1.30307e-15
-152,0,-1.04647e-15
-150,0,-1.83862e-15
-148,0,-8.62862e-16
-146,0,1.94576e-15
-144,0,6.48508e-15
-142,0,1.24789e-14
-140,0,1.94865e-14
-138,0,2.69291e-14
-136,0,3.41311e-14
-134,0,4.03742e-14
-132,0,4.49584e-14
-130,0,4.72661e-14
-128,0,4.68221e-14
-126,0,4.3344e-14
-124,0,3.67785e-14
-122,0,2.73187e-14
-120,0,1.54007e-14
-118,0,1.67954e-15
-116,0,-1.30156e-14
-114,0,-2.77413e-14
-112,0,-4.15123e-14
-110,0,-5.3378e-14
-108,0,-6.24989e-14
-106,0,-6.82145e-14
-104,0,-7.0098e-14
-102,0,-6.7993e-14
-100,0,-6.20284e-14
-98,0,-5.26113e-14
-96,0,-4.03976e-14
-94,0,-2.62443e-14
-92,0,-1.11452e-14
-90,0,3.8419e-15
-88,0,1.76729e-14
-86,0,2.93928e-14
-84,0,3.82032e-14
-82,0,4.3517e-14
-80,0,4.49969e-14
-78,0,4.25744e-14
-76,0,3.64497e-14
-74,0,2.70723e-14
-72,0,1.5105e-14
-70,0,1.37329e-15
-68,0,-1.3194e-14
-66,0,-2.76301e-14
-64,0,-4.09966e-14
-62,0,-5.24453e-14
-60,0,-6.1273e-14
-58,0,-6.69653e-14
-56,0,-6.9227e-14
-54,0,-6.79973e-14
-52,0,-6.34498e-14
-50,0,-5.59769e-14
-48,0,-4.61605e-14
-46,0,-3.47303e-14
-44,0,-2.25126e-14
-42,0,-1.03732e-14
-40,0,8.42799e-16
-38,0,1.03703e-14
-36,0,1.75776e-14
-34,0,2.20124e-14
-32,0,2.34349e-14
-30,0,2.18369e-14
-28,0,1.74443e-14
-26,0,1.0702e-14
-24,0,2.24318e-15
-22,0,-7.15806e-15
-20,0,-1.66451e-14
-18,0,-2.53462e-14
-16,0,-3.24443e-14
-14,0,-3.72456e-14
-12,0,-3.92395e-14
-10,0,-3.81454e-14
-8,0,-3.39422e-14
-6,0,-2.6876e-14
-4,0,-1.74459e-14
-2,0,-6.3667e-15
0,0,5.48768e-15
2,0,1.71575e-14
4,0,2.768e-14
6,0,3.61751e-14
8,0,4.19267e-14
10,0,4.44514e-14
12,0,4.35483e-14
14,0,3.93245e-14
16,0,3.21925e-14
18,0,2.28401e-14
20,0,1.21734e-14
22,0,1.23757e-15
24,0,-8.87688e-15
26,0,-1.71354e-14
28,0,-2.26578e-14
30,0,-2.4805e-14
32,0,-2.32455e-14
34,0,-1.79943e-14
36,0,-9.42086e-15
38,0,1.77667e-15
40,0,1.46282e-14
42,0,2.79757e-14
44,0,4.0576e-14
46,0,5.12145e-14
48,0,5.88183e-14
50,0,6.25581e-14
52,0,6.19299e-14
54,0,5.68081e-14
56,0,4.74641e-14
58,0,3.45503e-14
60,0,1.90477e-14
62,0,2.18446e-15
64,0,-1.46688e-14
66,0,-3.01172e-14
68,0,-4.28622e-14
70,0,-5.18136e-14
72,0,-5.61834e-14
74,0,-5.55519e-14
76,0,-4.99023e-14
78,0,-3.96184e-14
80,0,-2.54489e-14
82,0,-8.43969e-15
84,0,1.01575e-14
86,0,2.8992e-14
88,0,4.67274e-14
90,0,6.21491e-14
92,0,7.42588e-14
94,0,8.23466e-14
96,0,8.60358e-14
98,0,8.52971e-14
100,0,8.04338e-14
102,0,7.20382e-14
104,0,6.09274e-14
106,0,4.80635e-14
108,0,3.44668e-14
110,0,2.11309e-14
112,0,8.94575e-15
114,0,-1.36377e-15
116,0,-9.28003e-15
118,0,-1.45135e-14
120,0,-1.7002e-14
122,0,-1.68906e-14
124,0,-1.44958e-14
126,0,-1.02595e-14
128,0,-4.69698e-15
130,0,1.65394e-15
132,0,8.27949e-15
134,0,1.47272e-14
136,0,2.06321e-14
138,0,2.57312e-14
140,0,2.98655e-14
142,0,3.29729e-14
144,0,3.50737e-14
146,0,3.62508e-14
148,0,3.66299e-14
150,0,3.63595e-14
152,0,3.55951e-14
154,0,3.44876e-14
156,0,3.31758e-14
158,0,3.17838e-14
160,0,3.04204e-14
162,0,2.9181e-14
164,0,2.81486e-14
166,0,2.73938e-14
168,0,2.69728e-14
170,0,2.69232e-14
172,0,2.7257e-14
174,0,2.79549e-14
176,0,2.89594e-14
178,0,3.0172e-14
180,0,3.14534e-14
-180,2,-95.2123
-178,2,-92.053
-176,2,-88.7888
-174,2,-85.4239
-172,2,-81.9622
-170,2,-78.4079
-168,2,-74.7655
-166,2,-71.0393
-164,2,-67.2338
-162,2,-63.3538
-160,2,-59.404
-158,2,-55.389
-156,2,-51.314
-154,2,-47.1837
-152,2,-43.0033
-150,2,-38.7778
-148,2,-34.5124
-146,2,-30.2123
-144,2,-25.8827
-142,2,-21.5289
-140,2,-17.1561
-138,2,-12.7698
-136,2,-8.37529
-134,2,-3.97786
-132,2,0.417098
-130,2,4.80423
-128,2,9.1782
-126,2,13.5337
-124,2,17.8654
-122,2,22.1679
-120,2,26.4362
-118,2,30.665
-116,2,34.8491
-114,2,38.9834
-112,2,43.0629
-110,2,47.0827
-108,2,51.0378
-106,2,54.9234
-104,2,58.7348
-102,2,62.4673
-100,2,66.1164
-98,2,69.6776
-96,2,73.1467
-94,2,76.5193
-92,2,79.7914
-90,2,82.959
-88,2,86.0182
-86,2,88.9653
-84,2,91.7967
-82,2,94.5089
-80,2,97.0987
-78,2,99.5629
-76,2,101.898
-74,2,104.103
-72,2,106.172
-70,2,108.106
-68,2,109.9
-66,2,111.553
-64,2,113.063
-62,2,114.427
-60,2,115.645
-58,2,116.715
-56,2,117.635
-54,2,118.405
-52,2,119.023
-50,2,119.489
-48,2,119.801
-46,2,119.961
-44,2,119.967
-42,2,119.819
-40,2,119.518
-38,2,119.065
-36,2,118.459
-34,2,117.701
-32,2,116.792
-30,2,115.734
-28,2,114.528
-26,2,113.174
-24,2,111.676
-22,2,110.034
-20,2,108.25
-18,2,106.328
-16,2,104.268
-14,2,102.075
-12,2,99.7492
-10,2,97.2949
-8,2,94.7148
-6,2,92.012
-4,2,89.1897
-2,2,86.2515
0,2,83.2009
2,2,80.0416
4,2,76.7775
6,2,73.4125
8,2,69.9508
10,2,66.3966
12,2,62.7541
14,2,59.0279
16,2,55.2225
18,2,51.3425
20,2,47.3926
22,2,43.3777
24,2,39.3027
26,2,35.1724
28,2,30.992
30,2,26.7665
32,2,22.5011
34,2,18.201
36,2,13.8714
38,2,9.51754
40,2,5.1448
42,2,0.758486
44,2,-3.63607
46,2,-8.03351
48,2,-12.4285
50,2,-16.8156
52,2,-21.1896
54,2,-25.5451
56,2,-29.8768
58,2,-34.1794
60,2,-38.4477
62,2,-42.6765
64,2,-46.8606
66,2,-50.995
68,2,-55.0745
70,2,-59.0943
72,2,-63.0494
74,2,-66.935
76,2,-70.7464
78,2,-74.4789
80,2,-78.1281
82,2,-81.6893
84,2,-85.1584
86,2,-88.531
88,2,-91.8031
90,2,-94.9707
92,2,-98.0299
94,2,-100.977
96,2,-103.808
98,2,-106.521
100,2,-109.11
102,2,-111.575
104,2,-113.91
106,2,-116.114
108,2,-118.184
110,2,-120.117
112,2,-121.912
114,2,-123.565
116,2,-125.074
118,2,-126.439
120,2,-127.657
122,2,-128.727
124,2,-129.647
126,2,-130.417
128,2,-131.034
130,2,-131.5
132,2,-131.813
134,2,-131.972
136,2,-131.978
138,2,-131.831
140,2,-131.53
142,2,-131.076
144,2,-130.47
146,2,-129.712
148,2,-128.804
150,2,-127.745
152,2,-126.539
154,2,-125.186
156,2,-123.687
158,2,-122.045
160,2,-120.262
162,2,-118.339
164,2,-116.28
166,2,-114.086
168,2,-111.761
170,2,-109.306
172,2,-106.726
174,2,-104.023
176,2,-101.201
178,2,-98.2629
180,2,-95.2123
-180,4,-201.657
-178,4,-195.363
-176,4,-188.861
-174,4,-182.158
-172,4,-175.262
-170,4,-168.182
-168,4,-160.926
-166,4,-153.504
-164,4,-145.924
-162,4,-138.195
-160,4,-130.328
-158,4,-122.331
-156,4,-114.214
-154,4,-105.987
-152,4,-97.6603
-150,4,-89.2441
-148,4,-80.7484
-146,4,-72.1835
-144,4,-63.56
-142,4,-54.8884
-140,4,-46.1791
-138,4,-37.4427
-136,4,-28.69
-134,4,-19.9316
-132,4,-11.1781
-130,4,-2.44014
-128,4,6.27158
-126,4,14.9465
-124,4,23.574
-122,4,32.1436
-120,4,40.645
-118,4,49.0676
-116,4,57.4014
-114,4,65.6361
-112,4,73.7617
-110,4,81.7683
-108,4,89.6462
-106,4,97.3858
-104,4,104.978
-102,4,112.412
-100,4,119.681
-98,4,126.775
-96,4,133.685
-94,4,140.404
-92,4,146.922
-90,4,153.232
-88,4,159.326
-86,4,165.197
-84,4,170.838
-82,4,176.241
-80,4,181.4
-78,4,186.309
-76,4,190.962
-74,4,195.354
-72,4,199.478
-70,4,203.329
-68,4,206.904
-66,4,210.197
-64,4,213.206
-62,4,215.925
-60,4,218.351
-58,4,220.483
-56,4,222.316
-54,4,223.85
-52,4,225.081
-50,4,226.009
-48,4,226.632
-46,4,226.95
-44,4,226.962
-42,4,226.668
-40,4,226.068
-38,4,225.164
-36,4,223.956
-34,4,222.446
-32,4,220.636
-30,4,218.528
-28,4,216.124
-26,4,213.427
-24,4,210.442
-22,4,207.17
-20,4,203.617
-18,4,199.787
-16,4,195.684
-14,4,191.313
-12,4,186.68
-10,4,181.791
-8,4,176.651
-6,4,171.266
-4,4,165.644
-2,4,159.79
0,4,153.713
2,4,147.42
4,4,140.918
6,4,134.215
8,4,127.319
10,4,120.239
12,4,112.983
14,4,105.561
16,4,97.9811
18,4,90.2527
20,4,82.3851
22,4,74.3881
24,4,66.2714
26,4,58.0448
28,4,49.7183
30,4,41.3021
32,4,32.8065
34,4,24.2418
36,4,15.6183
38,4,6.94667
40,4,-1.76262
42,4,-10.4989
44,4,-19.2517
46,4,-28.0102
48,4,-36.7638
50,4,-45.5018
52,4,-54.2136
54,4,-62.8886
56,4,-71.5163
58,4,-80.0861
60,4,-88.5876
62,4,-97.0105
64,4,-105.344
66,4,-113.579
68,4,-121.705
70,4,-129.712
72,4,-137.59
74,4,-145.33
76,4,-152.922
78,4,-160.357
80,4,-167.626
82,4,-174.72
84,4,-181.63
86,4,-188.348
88,4,-194.866
90,4,-201.177
92,4,-207.271
94,4,-213.142
96,4,-218.782
98,4,-224.185
100,4,-229.345
102,4,-234.254
104,4,-238.907
106,4,-243.298
108,4,-247.421
110,4,-251.273
112,4,-254.848
114,4,-258.141
116,4,-261.149
118,4,-263.868
120,4,-266.294
122,4,-268.426
124,4,-270.259
126,4,-271.792
128,4,-273.023
130,4,-273.951
132,4,-274.574
134,4,-274.892
136,4,-274.904
138,4,-274.61
140,4,-274.01
142,4,-273.106
144,4,-271.898
146,4,-270.388
148,4,-268.578
150,4,-266.47
152,4,-264.066
154,4,-261.37
156,4,-258.384
158,4,-255.113
160,4,-251.56
162,4,-247.73
164,4,-243.627
166,4,-239.256
168,4,-234.623
170,4,-229.734
172,4,-224.594
174,4,-219.209
176,4,-213.587
178,4,-207.734
180,4,-201.657
-180,6,-318.46
-178,6,-309.082
-176,6,-299.393
-174,6,-289.405
-172,6,-279.131
-170,6,-268.581
-168,6,-257.771
-166,6,-246.712
-164,6,-235.418
-162,6,-223.904
-160,6,-212.182
-158,6,-200.267
-156,6,-188.175
-154,6,-175.919
-152,6,-163.514
-150,6,-150.976
-148,6,-138.32
-146,6,-125.56
-144,6,-112.714
-142,6,-99.7959
-140,6,-86.8219
-138,6,-73.8077
-136,6,-60.7691
-134,6,-47.7221
-132,6,-34.6824
-130,6,-21.666
-128,6,-8.68856
-126,6,4.23404
-124,6,17.0861
-122,6,29.852
-120,6,42.5163
-118,6,55.0635
-116,6,67.4783
-114,6,79.7458
-112,6,91.8508
-110,6,103.779
-108,6,115.515
-106,6,127.046
-104,6,138.357
-102,6,149.434
-100,6,160.263
-98,6,170.833
-96,6,181.129
-94,6,191.139
-92,6,200.852
-90,6,210.254
-88,6,219.335
-86,6,228.084
-84,6,236.49
-82,6,244.542
-80,6,252.231
-78,6,259.547
-76,6,266.482
-74,6,273.026
-72,6,279.173
-70,6,284.913
-68,6,290.241
-66,6,295.15
-64,6,299.634
-62,6,303.687
-60,6,307.304
-58,6,310.482
-56,6,313.215
-54,6,315.5
-52,6,317.336
-50,6,318.719
-48,6,319.648
-46,6,320.121
-44,6,320.139
-42,6,319.701
-40,6,318.807
-38,6,317.459
-36,6,315.659
-34,6,313.408
-32,6,310.71
-30,6,307.567
-28,6,303.984
-26,6,299.964
-24,6,295.514
-22,6,290.638
-20,6,285.342
-18,6,279.633
-16,6,273.517
-14,6,267.004
-12,6,260.099
-10,6,252.812
-8,6,245.152
-6,6,237.127
-4,6,228.749
-2,6,220.026
0,6,210.97
2,6,201.593
4,6,191.904
6,6,181.916
8,6,171.642
10,6,161.093
12,6,150.283
14,6,139.224
16,6,127.931
18,6,116.417
20,6,104.696
22,6,92.7825
24,6,80.6905
26,6,68.4351
28,6,56.031
30,6,43.4935
32,6,30.8376
34,6,18.079
36,6,5.23291
38,6,-7.68489
40,6,-20.6587
42,6,-33.6728
44,6,-46.7114
46,6,-59.7585
48,6,-72.7984
50,6,-85.8152
52,6,-98.793
54,6,-111.716
56,6,-124.569
58,6,-137.335
60,6,-150
62,6,-162.548
64,6,-174.964
66,6,-187.232
68,6,-199.338
70,6,-211.267
72,6,-223.004
74,6,-234.536
76,6,-245.847
78,6,-256.925
80,6,-267.755
82,6,-278.325
84,6,-288.622
86,6,-298.632
88,6,-308.345
90,6,-317.747
92,6,-326.828
94,6,-335.577
96,6,-343.982
98,6,-352.034
100,6,-359.723
102,6,-367.038
104,6,-373.972
106,6,-380.516
108,6,-386.662
110,6,-392.402
112,6,-397.729
114,6,-402.637
116,6,-407.12
118,6,-411.173
120,6,-414.789
122,6,-417.965
124,6,-420.698
126,6,-422.983
128,6,-424.818
130,6,-426.201
132,6,-427.129
134,6,-427.603
136,6,-427.62
138,6,-427.182
140,6,-426.288
142,6,-424.941
144,6,-423.141
146,6,-420.89
148,6,-418.192
150,6,-415.05
152,6,-411.467
154,6,-407.448
156,6,-402.998
158,6,-398.123
160,6,-392.828
162,6,-387.119
164,6,-381.005
166,6,-374.491
168,6,-367.587
170,6,-360.301
172,6,-352.641
174,6,-344.617
176,6,-336.238
178,6,-327.516
180,6,-318.46
-180,8,-444.666
-178,8,-432.278
-176,8,-419.479
-174,8,-406.285
-172,8,-392.713
-170,8,-378.778
-168,8,-364.499
-166,8,-349.892
-164,8,-334.976
-162,8,-319.767
-160,8,-304.286
-158,8,-288.551
-156,8,-272.58
-154,8,-256.394
-152,8,-240.012
-150,8,-223.455
-148,8,-206.741
-146,8,-189.892
-144,8,-172.928
-142,8,-155.87
-140,8,-138.738
-138,8,-121.553
-136,8,-104.336
-134,8,-87.1076
-132,8,-69.8893
-130,8,-52.7018
-128,8,-35.5658
-126,8,-18.5022
-124,8,-1.53166
-122,8,15.3253
-120,8,32.0481
-118,8,48.6165
-116,8,65.0105
-114,8,81.21
-112,8,97.1954
-110,8,112.947
-108,8,128.447
-106,8,143.675
-104,8,158.612
-102,8,173.242
-100,8,187.546
-98,8,201.506
-96,8,215.106
-94,8,228.328
-92,8,241.158
-90,8,253.578
-88,8,265.575
-86,8,277.133
-84,8,288.238
-82,8,298.877
-80,8,309.036
-78,8,318.703
-76,8,327.866
-74,8,336.514
-72,8,344.637
-70,8,352.223
-68,8,359.265
-66,8,365.752
-64,8,371.678
-62,8,377.035
-60,8,381.816
-58,8,386.015
-56,8,389.627
-54,8,392.649
-52,8,395.075
-50,8,396.903
-48,8,398.131
-46,8,398.757
-44,8,398.78
-42,8,398.201
-40,8,397.019
-38,8,395.238
-36,8,392.858
-34,8,389.882
-32,8,386.316
-30,8,382.162
-28,8,377.425
-26,8,372.113
-24,8,366.231
-22,8,359.787
-20,8,352.788
-18,8,345.243
-16,8,337.162
-14,8,328.554
-12,8,319.43
-10,8,309.802
-8,8,299.681
-6,8,289.079
-4,8,278.009
-2,8,266.486
0,8,254.522
2,8,242.134
4,8,229.336
6,8,216.143
8,8,202.571
10,8,188.639
12,8,174.361
14,8,159.756
16,8,144.841
18,8,129.635
20,8,114.156
22,8,98.4226
24,8,82.4544
26,8,66.2706
28,8,49.8909
30,8,33.3351
32,8,16.6233
34,8,-0.224189
36,8,-17.1869
38,8,-34.2443
40,8,-51.3756
42,8,-68.5601
44,8,-85.7769
46,8,-103.005
48,8,-120.224
50,8,-137.412
52,8,-154.55
54,8,-171.615
56,8,-188.587
58,8,-205.446
60,8,-222.171
62,8,-238.742
64,8,-255.138
66,8,-271.34
68,8,-287.328
70,8,-303.083
72,8,-318.584
74,8,-333.814
76,8,-348.754
78,8,-363.386
80,8,-377.691
82,8,-391.653
84,8,-405.254
86,8,-418.478
88,8,-431.308
90,8,-443.729
92,8,-455.725
94,8,-467.283
96,8,-478.387
98,8,-489.024
100,8,-499.182
102,8,-508.848
104,8,-518.009
106,8,-526.655
108,8,-534.775
110,8,-542.359
112,8,-549.398
114,8,-555.883
116,8,-561.806
118,8,-567.161
120,8,-571.939
122,8,-576.137
124,8,-579.747
126,8,-582.767
128,8,-585.191
130,8,-587.018
132,8,-588.245
134,8,-588.87
136,8,-588.893
138,8,-588.314
140,8,-587.133
142,8,-585.353
144,8,-582.974
146,8,-580
148,8,-576.434
150,8,-572.282
152,8,-567.548
154,8,-562.238
156,8,-556.358
158,8,-549.915
160,8,-542.919
162,8,-535.376
164,8,-527.297
166,8,-518.691
168,8,-509.569
170,8,-499.942
172,8,-489.822
174,8,-479.221
176,8,-468.152
178,8,-456.629
180,8,-444.666
-180,10,-579.243
-178,10,-563.941
-176,10,-548.132
-174,10,-531.837
-172,10,-515.074
-170,10,-497.865
-168,10,-480.23
-166,10,-462.192
-164,10,-443.771
-162,10,-424.991
-160,10,-405.874
-158,10,-386.444
-156,10,-366.725
-154,10,-346.74
-152,10,-326.513
-150,10,-306.07
-148,10,-285.435
-146,10,-264.634
-144,10,-243.691
-142,10,-222.631
-140,10,-201.481
-138,10,-180.267
-136,10,-159.013
-134,10,-137.745
-132,10,-116.49
-130,10,-95.2728
-128,10,-74.1193
-126,10,-53.0552
-124,10,-32.1058
-122,10,-11.2965
-120,10,9.34738
-118,10,29.801
-116,10,50.0395
-114,10,70.0385
-112,10,89.7736
-110,10,109.221
-108,10,128.357
-106,10,147.159
-104,10,165.603
-102,10,183.667
-100,10,201.33
-98,10,218.569
-96,10,235.364
-94,10,251.694
-92,10,267.539
-90,10,282.881
-88,10,297.699
-86,10,311.976
-84,10,325.695
-82,10,338.838
-80,10,351.389
-78,10,363.333
-76,10,374.655
-74,10,385.342
-72,10,395.379
-70,10,404.754
-68,10,413.457
-66,10,421.475
-64,10,428.799
-62,10,435.42
-60,10,441.33
-58,10,446.521
-56,10,450.986
-54,10,454.721
-52,10,457.72
-50,10,459.98
-48,10,461.498
-46,10,462.271
-44,10,462.3
-42,10,461.584
-40,10,460.123
-38,10,457.921
-36,10,454.978
-34,10,451.3
-32,10,446.891
-30,10,441.756
-28,10,435.901
-26,10,429.335
-24,10,422.065
-22,10,414.1
-20,10,405.45
-18,10,396.126
-16,10,386.139
-14,10,375.503
-12,10,364.229
-10,10,352.332
-8,10,339.827
-6,10,326.729
-4,10,313.055
-2,10,298.82
0,10,284.043
2,10,268.741
4,10,252.934
6,10,236.64
8,10,219.881
10,10,202.675
12,10,185.044
14,10,167.01
16,10,148.594
18,10,129.819
20,10,110.708
22,10,91.2836
24,10,71.5697
26,10,51.59
28,10,31.3688
30,10,10.9306
32,10,-9.69979
34,10,-30.4975
36,10,-51.4373
38,10,-72.4939
40,10,-93.6417
42,10,-114.855
44,10,-136.109
46,10,-157.377
48,10,-178.633
50,10,-199.852
52,10,-221.008
54,10,-242.076
56,10,-263.03
58,10,-283.843
60,10,-304.493
62,10,-324.952
64,10,-345.196
66,10,-365.201
68,10,-384.942
70,10,-404.396
72,10,-423.538
74,10,-442.345
76,10,-460.794
78,10,-478.863
80,10,-496.53
82,10,-513.773
84,10,-530.571
86,10,-546.903
88,10,-562.749
90,10,-578.091
92,10,-592.909
94,10,-607.185
96,10,-620.902
98,10,-634.042
100,10,-646.59
102,10,-658.53
104,10,-669.848
106,10,-680.529
108,10,-690.56
110,10,-699.93
112,10,-708.626
114,10,-716.639
116,10,-723.957
118,10,-730.572
120,10,-736.476
122,10,-741.662
124,10,-746.123
126,10,-749.854
128,10,-752.849
130,10,-755.107
132,10,-756.622
134,10,-757.395
136,10,-757.423
138,10,-756.707
140,10,-755.248
142,10,-753.047
144,10,-750.108
146,10,-746.433
148,10,-742.028
150,10,-736.897
152,10,-731.047
154,10,-724.486
156,10,-717.221
158,10,-709.262
160,10,-700.617
162,10,-691.299
164,10,-681.317
166,10,-670.685
168,10,-659.416
170,10,-647.523
172,10,-635.021
174,10,-621.926
176,10,-608.253
178,10,-594.019
180,10,-579.243
-180,12,-721.092
-178,12,-702.996
-176,12,-684.302
-174,12,-665.032
-172,12,-645.211
-170,12,-624.862
-168,12,-604.012
-166,12,-582.684
-164,12,-560.905
-162,12,-538.703
-160,12,-516.103
-158,12,-493.134
-156,12,-469.823
-154,12,-446.199
-152,12,-422.291
-150,12,-398.127
-148,12,-373.738
-146,12,-349.152
-144,12,-324.399
-142,12,-299.51
-140,12,-274.515
-138,12,-249.444
-136,12,-224.326
-134,12,-199.193
-132,12,-174.075
-130,12,-149.002
-128,12,-124.005
-126,12,-99.1129
-124,12,-74.3566
-122,12,-49.7657
-120,12,-25.3699
-118,12,-1.19863
-116,12,22.7189
-114,12,46.3539
-112,12,69.6779
-110,12,92.6625
-108,12,115.28
-106,12,137.503
-104,12,159.305
-102,12,180.659
-100,12,201.539
-98,12,221.92
-96,12,241.776
-94,12,261.085
-92,12,279.822
-90,12,297.963
-88,12,315.488
-86,12,332.374
-84,12,348.601
-82,12,364.148
-80,12,378.996
-78,12,393.127
-76,12,406.523
-74,12,419.168
-72,12,431.045
-70,12,442.14
-68,12,452.44
-66,12,461.93
-64,12,470.599
-62,12,478.437
-60,12,485.432
-58,12,491.577
-56,12,496.864
-54,12,501.285
-52,12,504.836
-50,12,507.512
-48,12,509.309
-46,12,510.224
-44,12,510.258
-42,12,509.41
-40,12,507.681
-38,12,505.073
-36,12,501.589
-34,12,497.234
-32,12,492.014
-30,12,485.934
-28,12,479.004
-26,12,471.231
-24,12,462.625
-22,12,453.197
-20,12,442.96
-18,12,431.925
-16,12,420.107
-14,12,407.521
-12,12,394.182
-10,12,380.107
-8,12,365.313
-6,12,349.819
-4,12,333.644
-2,12,316.808
0,12,299.332
2,12,281.237
4,12,262.545
6,12,243.28
8,12,223.464
10,12,203.123
12,12,182.28
14,12,160.962
16,12,139.193
18,12,117.001
20,12,94.4129
22,12,71.4552
24,12,48.1561
26,12,24.5436
28,12,0.646344
30,12,-23.5069
32,12,-47.8869
34,12,-72.4644
36,12,-97.2096
38,12,-122.093
40,12,-147.084
42,12,-172.153
44,12,-197.269
46,12,-222.402
48,12,-247.523
50,12,-272.6
52,12,-297.603
54,12,-322.501
56,12,-347.266
58,12,-371.866
60,12,-396.273
62,12,-420.455
64,12,-444.385
66,12,-468.032
68,12,-491.369
70,12,-514.366
72,12,-536.995
74,12,-559.23
76,12,-581.042
78,12,-602.406
80,12,-623.294
82,12,-643.683
84,12,-663.545
86,12,-682.858
88,12,-701.597
90,12,-719.74
92,12,-737.264
94,12,-754.148
96,12,-770.37
98,12,-785.911
100,12,-800.752
102,12,-814.875
104,12,-828.261
106,12,-840.896
108,12,-852.762
110,12,-863.845
112,12,-874.132
114,12,-883.61
116,12,-892.267
118,12,-900.093
120,12,-907.077
122,12,-913.212
124,12,-918.489
126,12,-922.902
128,12,-926.446
130,12,-929.116
132,12,-930.909
134,12,-931.823
136,12,-931.856
138,12,-931.009
140,12,-929.282
142,12,-926.678
144,12,-923.2
146,12,-918.852
148,12,-913.64
150,12,-907.57
152,12,-900.65
154,12,-892.888
156,12,-884.293
158,12,-874.877
160,12,-864.651
162,12,-853.628
164,12,-841.821
166,12,-829.245
168,12,-815.915
170,12,-801.848
172,12,-787.061
174,12,-771.572
176,12,-755.401
178,12,-738.567
180,12,-721.092
-180,14,-869.062
-178,14,-848.312
-176,14,-826.877
-174,14,-804.783
-172,14,-782.058
-170,14,-758.729
-168,14,-734.825
-166,14,-710.376
-164,14,-685.411
-162,14,-659.961
-160,14,-634.056
-158,14,-607.73
-156,14,-581.013
-154,14,-553.939
-152,14,-526.54
-150,14,-498.849
-148,14,-470.901
-146,14,-442.729
-144,14,-414.367
-142,14,-385.849
-140,14,-357.211
-138,14,-328.486
-136,14,-299.709
-134,14,-270.915
-132,14,-242.139
-130,14,-213.415
-128,14,-184.777
-126,14,-156.261
-124,14,-127.9
-122,14,-99.7282
-120,14,-71.7797
-118,14,-44.0881
-116,14,-16.6864
-114,14,10.3923
-112,14,37.1154
-110,14,63.451
-108,14,89.3671
-106,14,114.833
-104,14,139.817
-102,14,164.289
-100,14,188.22
-98,14,211.581
-96,14,234.343
-94,14,256.478
-92,14,277.959
-90,14,298.761
-88,14,318.857
-86,14,338.222
-84,14,356.833
-82,14,374.666
-80,14,391.699
-78,14,407.911
-76,14,423.282
-74,14,437.792
-72,14,451.422
-70,14,464.156
-68,14,475.978
-66,14,486.872
-64,14,496.824
-62,14,505.822
-60,14,513.854
-58,14,520.91
-56,14,526.981
-54,14,532.058
-52,14,536.135
-50,14,539.208
-48,14,541.271
-46,14,542.323
-44,14,542.362
-42,14,541.387
-40,14,539.401
-38,14,536.405
-36,14,532.404
-34,14,527.403
-32,14,521.408
-30,14,514.427
-28,14,506.47
-26,14,497.545
-24,14,487.665
-22,14,476.843
-20,14,465.092
-18,14,452.427
-16,14,438.864
-14,14,424.421
-12,14,409.116
-10,14,392.967
-8,14,375.996
-6,14,358.223
-4,14,339.671
-2,14,320.363
0,14,300.323
2,14,279.574
4,14,258.144
6,14,236.058
8,14,213.343
10,14,190.027
12,14,166.138
14,14,141.706
16,14,116.76
18,14,91.3299
20,14,65.4468
22,14,39.1419
24,14,12.4468
26,14,-14.6064
28,14,-41.985
30,14,-69.6563
32,14,-97.587
34,14,-125.744
36,14,-154.092
38,14,-182.599
40,14,-211.229
42,14,-239.949
44,14,-268.723
46,14,-297.518
48,14,-326.298
50,14,-355.029
52,14,-383.677
54,14,-412.206
56,14,-440.582
58,14,-468.771
60,14,-496.739
62,14,-524.451
64,14,-551.875
66,14,-578.976
68,14,-605.722
70,14,-632.08
72,14,-658.019
74,14,-683.505
76,14,-708.509
78,14,-732.999
80,14,-756.946
82,14,-780.321
84,14,-803.093
86,14,-825.236
88,14,-846.723
90,14,-867.526
92,14,-887.62
94,14,-906.981
96,14,-925.584
98,14,-943.406
100,14,-960.426
102,14,-976.623
104,14,-991.976
106,14,-1006.47
108,14,-1020.08
110,14,-1032.79
112,14,-1044.59
114,14,-1055.46
116,14,-1065.39
118,14,-1074.36
120,14,-1082.38
122,14,-1089.41
124,14,-1095.47
126,14,-1100.53
128,14,-1104.59
130,14,-1107.66
132,14,-1109.71
134,14,-1110.76
136,14,-1110.8
138,14,-1109.82
140,14,-1107.84
142,14,-1104.86
144,14,-1100.87
146,14,-1095.88
148,14,-1089.9
150,14,-1082.94
152,14,-1075
154,14,-1066.09
156,14,-1056.23
158,14,-1045.43
