Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-2651.33,-3508.43,-2651.46,-3507.91,2.72633e-14,-4.93705e-14
-178,0,-2651.33,-3508.43,-2651.46,-3507.91,1.72754e-14,-4.62534e-14
-176,0,-2651.33,-3508.43,-2651.46,-3507.91,6.52169e-15,-4.44662e-14
-174,0,-2651.33,-3508.43,-2651.46,-3507.91,-4.05662e-15,-4.46937e-14
-172,0,-2651.33,-3508.43,-2651.46,-3507.91,-1.33481e-14,-4.76078e-14
-170,0,-2651.33,-3508.43,-2651.46,-3507.91,-2.02208e-14,-5.36771e-14
-168,0,-2651.33,-3508.43,-2651.46,-3507.91,-2.36803e-14,-6.29884e-14
-166,0,-2651.33,-3508.43,-2651.46,-3507.91,-2.30158e-14,-7.51291e-14
-164,0,-2651.33,-3508.43,-2651.46,-3507.91,-1.79148e-14,-8.9165e-14
-162,0,-2651.33,-3508.43,-2651.46,-3507.91,-8.52837e-15,-1.03726e-13
-160,0,-2651.33,-3508.43,-2651.46,-3507.91,4.52709e-15,-1.17194e-13
-158,0,-2651.33,-3508.43,-2651.46,-3507.91,2.0237e-14,-1.27954e-13
-156,0,-2651.33,-3508.43,-2651.46,-3507.91,3.73217e-14,-1.3467e-13
-154,0,-2651.33,-3508.43,-2651.46,-3507.91,5.44197e-14,-1.36521e-13
-152,0,-2651.33,-3508.43,-2651.46,-3507.91,7.02931e-14,-1.33358e-13
-150,0,-2651.33,-3508.43,-2651.46,-3507.91,8.40207e-14,-1.2575e-13
-148,0,-2651.33,-3508.43,-2651.46,-3507.91,9.51396e-14,-1.14898e-13
-146,0,-2651.33,-3508.43,-2651.46,-3507.91,1.03705e-13,-1.0245e-13
-144,0,-2651.33,-3508.43,-2651.46,-3507.91,1.10248e-13,-9.02381e-14
-142,0,-2651.33,-3508.43,-2651.46,-3507.91,1.15635e-13,-7.99898e-14
-140,0,-2651.33,-3508.43,-2651.46,-3507.91,1.20852e-13,-7.30585e-14
-138,0,-2651.33,-3508.43,-2651.46,-3507.91,1.26755e-13,-7.02263e-14
-136,0,-2651.33,-3508.43,-2651.46,-3507.91,1.33843e-13,-7.15991e-14
-134,0,-2651.33,-3508.43,-2651.46,-3507.91,1.42103e-13,-7.66113e-14
-132,0,-2651.33,-3508.43,-2651.46,-3507.91,1.50976e-13,-8.413e-14
-130,0,-2651.33,-3508.43,-2651.46,-3507.91,1.59439e-13,-9.26393e-14
-128,0,-2651.33,-3508.43,-2651.46,-3507.91,1.66225e-13,-1.00472e-13
-126,0,-2651.33,-3508.43,-2651.46,-3507.91,1.70097e-13,-1.06054e-13
-124,0,-2651.33,-3508.43,-2651.46,-3507.91,1.70149e-13,-1.0813e-13
-122,0,-2651.33,-3508.43,-2651.46,-3507.91,1.66048e-13,-1.05939e-13
-120,0,-2651.33,-3508.43,-2651.46,-3507.91,1.5815e-13,-9.93304e-14
-118,0,-2651.33,-3508.43,-2651.46,-3507.91,1.47481e-13,-8.8791e-14
-116,0,-2651.33,-3508.43,-2651.46,-3507.91,1.35543e-13,-7.54046e-14
-114,0,-2651.33,-3508.43,-2651.46,-3507.91,1.24024e-13,-6.07273e-14
-112,0,-2651.33,-3508.43,-2651.46,-3507.91,1.14433e-13,-4.66009e-14
-110,0,-2651.33,-3508.43,-2651.46,-3507.91,1.07769e-13,-3.49184e-14
-108,0,-2651.33,-3508.43,-2651.46,-3507.91,1.04298e-13,-2.73684e-14
-106,0,-2651.33,-3508.43,-2651.46,-3507.91,1.03475e-13,-2.51868e-14
-104,0,-2651.33,-3508.43,-2651.46,-3507.91,1.04062e-13,-2.89522e-14
-102,0,-2651.33,-3508.43,-2651.46,-3507.91,1.04399e-13,-3.84579e-14
-100,0,-2651.33,-3508.43,-2651.46,-3507.91,1.02783e-13,-5.26885e-14
-98,0,-2651.33,-3508.43,-2651.46,-3507.91,9.78717e-14,-6.99177e-14
-96,0,-2651.33,-3508.43,-2651.46,-3507.91,8.90232e-14,-8.79244e-14
-94,0,-2651.33,-3508.43,-2651.46,-3507.91,7.64942e-14,-1.04306e-13
-92,0,-2651.33,-3508.43,-2651.46,-3507.91,6.1456e-14,-1.16844e-13
-90,0,-2651.33,-3508.43,-2651.46,-3507.91,4.58213e-14,-1.23864e-13
-88,0,-2651.33,-3508.43,-2651.46,-3507.91,3.19184e-14,-1.24533e-13
-86,0,-2651.33,-3508.43,-2651.46,-3507.91,2.20822e-14,-1.19019e-13
-84,0,-2651.33,-3508.43,-2651.46,-3507.91,1.82448e-14,-1.08501e-13
-82,0,-2651.33,-3508.43,-2651.46,-3507.91,2.16071e-14,-9.49898e-14
-80,0,-2651.33,-3508.43,-2651.46,-3507.91,3.24498e-14,-8.10003e-14
-78,0,-2651.33,-3508.43,-2651.46,-3507.91,5.01108e-14,-6.91247e-14
