Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-2672.51,-1821.57,-2672.94,-1822.41,9.00461e-14,1.20727e-13
-178,0,-2672.51,-1821.57,-2672.94,-1822.41,7.95149e-14,1.26519e-13
-176,0,-2672.51,-1821.57,-2672.94,-1822.41,6.68422e-14,1.23294e-13
-174,0,-2672.51,-1821.57,-2672.94,-1822.41,5.47941e-14,1.1171e-13
-172,0,-2672.51,-1821.57,-2672.94,-1822.41,4.63013e-14,9.3439e-14
-170,0,-2672.51,-1821.57,-2672.94,-1822.41,4.3677e-14,7.09227e-14
-168,0,-2672.51,-1821.57,-2672.94,-1822.41,4.795e-14,4.70576e-14
-166,0,-2672.51,-1821.57,-2672.94,-1822.41,5.85037e-14,2.48667e-14
-164,0,-2672.51,-1821.57,-2672.94,-1822.41,7.31369e-14,7.16942e-15
-162,0,-2672.51,-1821.57,-2672.94,-1822.41,8.85468e-14,-3.72574e-15
-160,0,-2672.51,-1821.57,-2672.94,-1822.41,1.0112e-13,-6.2888e-15
-158,0,-2672.51,-1821.57,-2672.94,-1822.41,1.07832e-13,2.73814e-17
-156,0,-2672.51,-1821.57,-2672.94,-1822.41,1.07018e-13,1.46732e-14
-154,0,-2672.51,-1821.57,-2672.94,-1822.41,9.88228e-14,3.60077e-14
-152,0,-2672.51,-1821.57,-2672.94,-1822.41,8.51913e-14,6.14462e-14
-150,0,-2672.51,-1821.57,-2672.94,-1822.41,6.94252e-14,8.7756e-14
-148,0,-2672.51,-1821.57,-2672.94,-1822.41,5.53982e-14,1.11483e-13
-146,0,-2672.51,-1821.57,-2672.94,-1822.41,4.66408e-14,1.29462e-13
-144,0,-2672.51,-1821.57,-2672.94,-1822.41,4.55224e-14,1.39335e-13
-142,0,-2672.51,-1821.57,-2672.94,-1822.41,5.27292e-14,1.39992e-13
-140,0,-2672.51,-1821.57,-2672.94,-1822.41,6.71564e-14,1.31842e-13
-138,0,-2672.51,-1821.57,-2672.94,-1822.41,8.6223e-14,1.16845e-13
-136,0,-2672.51,-1821.57,-2672.94,-1822.41,1.06511e-13,9.82743e-14
-134,0,-2672.51,-1821.57,-2672.94,-1822.41,1.24551e-13,8.02239e-14
-132,0,-2672.51,-1821.57,-2672.94,-1822.41,1.37562e-13,6.69353e-14
-130,0,-2672.51,-1821.57,-2672.94,-1822.41,1.43959e-13,6.20487e-14
-128,0,-2672.51,-1821.57,-2672.94,-1822.41,1.43541e-13,6.79167e-14
-126,0,-2672.51,-1821.57,-2672.94,-1822.41,1.37342e-13,8.51116e-14
-124,0,-2672.51,-1821.57,-2672.94,-1822.41,1.27227e-13,1.12229e-13
-122,0,-2672.51,-1821.57,-2672.94,-1822.41,1.15367e-13,1.46036e-13
-120,0,-2672.51,-1821.57,-2672.94,-1822.41,1.03741e-13,1.81957e-13
-118,0,-2672.51,-1821.57,-2672.94,-1822.41,9.38002e-14,2.14805e-13
-116,0,-2672.51,-1821.57,-2672.94,-1822.41,8.63345e-14,2.39645e-13
-114,0,-2672.51,-1821.57,-2672.94,-1822.41,8.15531e-14,2.52621e-13
-112,0,-2672.51,-1821.57,-2672.94,-1822.41,7.9298e-14,2.51604e-13
-110,0,-2672.51,-1821.57,-2672.94,-1822.41,7.92937e-14,2.36538e-13
-108,0,-2672.51,-1821.57,-2672.94,-1822.41,8.1336e-14,2.09421e-13
-106,0,-2672.51,-1821.57,-2672.94,-1822.41,8.53578e-14,1.73941e-13
-104,0,-2672.51,-1821.57,-2672.94,-1822.41,9.13639e-14,1.34826e-13
-102,0,-2672.51,-1821.57,-2672.94,-1822.41,9.92756e-14,9.70493e-14
-100,0,-2672.51,-1821.57,-2672.94,-1822.41,1.08764e-13,6.50338e-14
-98,0,-2672.51,-1821.57,-2672.94,-1822.41,1.19149e-13,4.19967e-14
-96,0,-2672.51,-1821.57,-2672.94,-1822.41,1.29423e-13,2.95539e-14
-94,0,-2672.51,-1821.57,-2672.94,-1822.41,1.38405e-13,2.7632e-14
-92,0,-2672.51,-1821.57,-2672.94,-1822.41,1.44994e-13,3.46835e-14
-90,0,-2672.51,-1821.57,-2672.94,-1822.41,1.48431e-13,4.8135e-14
-88,0,-2672.51,-1821.57,-2672.94,-1822.41,1.48498e-13,6.49639e-14
-86,0,-2672.51,-1821.57,-2672.94,-1822.41,1.45576e-13,8.2277e-14
-84,0,-2672.51,-1821.57,-2672.94,-1822.41,1.4053e-13,9.77785e-14
-82,0,-2672.51,-1821.57,-2672.94,-1822.41,1.34458e-13,1.1005e-13
-80,0,-2672.51,-1821.57,-2672.94,-1822.41,1.28363e-13,1.18611e-13
-78,0,-2672.51,-1821.57,-2672.94,-1822.41,1.2286e-13,1.23782e-13
-76,0,-2672.51,-1821.57,-2672.94,-1822.41,1.17986e-13,1.26408e-13
-74,0,-2672.51,-1821.57,-2672.94,-1822.41,1.13206e-13,1.27535e-13
-72,0,-2672.51,-1821.57,-2672.94,-1822.41,1.0758e-13,1.28111e-13
-70,0,-2672.51,-1821.57,-2672.94,-1822.41,1.00068e-13,1.28795e-13
-68,0,-2672.51,-1821.57,-2672.94,-1822.41,8.98787e-14,1.29885e-13
-66,0,-2672.51,-1821.57,-2672.94,-1822.41,7.67438e-14,1.3137e-13
-64,0,-2672.51,-1821.57,-2672.94,-1822.41,6.1056e-14,1.33071e-13
-62,0,-2672.51,-1821.57,-2672.94,-1822.41,4.38154e-14,1.34791e-13
-60,0,-2672.51,-1821.57,-2672.94,-1822.41,2.64097e-14,1.36444e-13
-58,0,-2672.51,-1821.57,-2672.94,-1822.41,1.02956e-14,1.38099e-13
-56,0,-2672.51,-1821.57,-2672.94,-1822.41,-3.32331e-15,1.39946e-13
-54,0,-2672.51,-1821.57,-2672.94,-1822.41,-1.37262e-14,1.42183e-13
-52,0,-2672.51,-1821.57,-2672.94,-1822.41,-2.07504e-14,1.4489e-13
-50,0,-2672.51,-1821.57,-2672.94,-1822.41,-2.47006e-14,1.47916e-13
-48,0,-2672.51,-1821.57,-2672.94,-1822.41,-2.61356e-14,1.50848e-13
-46,0,-2672.51,-1821.57,-2672.94,-1822.41,-2.56124e-14,1.53066e-13
-44,0,-2672.51,-1821.57,-2672.94,-1822.41,-2.34835e-14,1.5389e-13
-42,0,-2672.51,-1821.57,-2672.94,-1822.41,-1.98167e-14,1.52769e-13
-40,0,-2672.51,-1821.57,-2672.94,-1822.41,-1.44661e-14,1.49465e-13
-38,0,-2672.51,-1821.57,-2672.94,-1822.41,-7.26456e-15,1.44164e-13
-36,0,-2672.51,-1821.57,-2672.94,-1822.41,1.73984e-15,1.37473e-13
-34,0,-2672.51,-1821.57,-2672.94,-1822.41,1.21009e-14,1.30293e-13
-32,0,-2672.51,-1821.57,-2672.94,-1822.41,2.29326e-14,1.23587e-13
-30,0,-2672.51,-1821.57,-2672.94,-1822.41,3.30514e-14,1.18101e-13
-28,0,-2672.51,-1821.57,-2672.94,-1822.41,4.12829e-14,1.14122e-13
-26,0,-2672.51,-1821.57,-2672.94,-1822.41,4.68497e-14,1.11345e-13
-24,0,-2672.51,-1821.57,-2672.94,-1822.41,4.97192e-14,1.08898e-13
-22,0,-2672.51,-1821.57,-2672.94,-1822.41,5.07837e-14,1.05541e-13
-20,0,-2672.51,-1821.57,-2672.94,-1822.41,5.17833e-14,9.9997e-14
-18,0,-2672.51,-1821.57,-2672.94,-1822.41,5.49529e-14,9.13398e-14
-16,0,-2672.51,-1821.57,-2672.94,-1822.41,6.24586e-14,7.93351e-14
-14,0,-2672.51,-1821.57,-2672.94,-1822.41,7.57586e-14,6.4634e-14
-12,0,-2672.51,-1821.57,-2672.94,-1822.41,9.50655e-14,4.87543e-14
-10,0,-2672.51,-1821.57,-2672.94,-1822.41,1.19073e-13,3.383e-14
-8,0,-2672.51,-1821.57,-2672.94,-1822.41,1.45055e-13,2.2175e-14
-6,0,-2672.51,-1821.57,-2672.94,-1822.41,1.69341e-13,1.57549e-14
-4,0,-2672.51,-1821.57,-2672.94,-1822.41,1.88077e-13,1.56973e-14
-2,0,-2672.51,-1821.57,-2672.94,-1822.41,1.98103e-13,2.19673e-14
0,0,-2672.51,-1821.57,-2672.94,-1822.41,1.97698e-13,3.33037e-14
2,0,-2672.51,-1821.57,-2672.94,-1822.41,1.8703e-13,4.74505e-14
4,0,-2672.51,-1821.57,-2672.94,-1822.41,1.68151e-13,6.1647e-14
6,0,-2672.51,-1821.57,-2672.94,-1822.41,1.44539e-13,7.32714e-14
8,0,-2672.51,-1821.57,-2672.94,-1822.41,1.2029e-13,8.04892e-14
10,0,-2672.51,-1821.57,-2672.94,-1822.41,9.91558e-14,8.27484e-14
12,0,-2672.51,-1821.57,-2672.94,-1822.41,8.36783e-14,8.09912e-14
14,0,-2672.51,-1821.57,-2672.94,-1822.41,7.46441e-14,7.75161e-14
16,0,-2672.51,-1821.57,-2672.94,-1822.41,7.10006e-14,7.5504e-14
18,0,-2672.51,-1821.57,-2672.94,-1822.41,7.02592e-14,7.83028e-14
20,0,-2672.51,-1821.57,-2672.94,-1822.41,6.92799e-14,8.8626e-14
22,0,-2672.51,-1821.57,-2672.94,-1822.41,6.52292e-14,1.07846e-13
24,0,-2672.51,-1821.57,-2672.94,-1822.41,5.64575e-14,1.35546e-13
26,0,-2672.51,-1821.57,-2672.94,-1822.41,4.30594e-14,1.69441e-13
28,0,-2672.51,-1821.57,-2672.94,-1822.41,2.69654e-14,2.05698e-13
30,0,-2672.51,-1821.57,-2672.94,-1822.41,1.15318e-14,2.39596e-13
32,0,-2672.51,-1821.57,-2672.94,-1822.41,7.29396e-16,2.66392e-13
34,0,-2672.51,-1821.57,-2672.94,-1822.41,-1.86625e-15,2.82224e-13
36,0,-2672.51,-1821.57,-2672.94,-1822.41,5.97146e-15,2.84848e-13
38,0,-2672.51,-1821.57,-2672.94,-1822.41,2.4463e-14,2.74092e-13
40,0,-2672.51,-1821.57,-2672.94,-1822.41,5.16268e-14,2.51913e-13
42,0,-2672.51,-1821.57,-2672.94,-1822.41,8.3594e-14,2.22074e-13
44,0,-2672.51,-1821.57,-2672.94,-1822.41,1.15359e-13,1.895e-13
