Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.0112359,-0.0517582,1518.25,798.451,2.22914e-15,-9.60308e-15
-178,0,-0.0112359,-0.0517582,1518.25,798.451,3.93967e-15,-7.46692e-15
-176,0,-0.0112359,-0.0517582,1518.25,798.451,5.37468e-15,-4.83622e-15
-174,0,-0.0112359,-0.0517582,1518.25,798.451,6.2852e-15,-2.10276e-15
-172,0,-0.0112359,-0.0517582,1518.25,798.451,6.45043e-15,3.63689e-16
-170,0,-0.0112359,-0.0517582,1518.25,798.451,5.74553e-15,2.25809e-15
-168,0,-0.0112359,-0.0517582,1518.25,798.451,4.20003e-15,3.36828e-15
-166,0,-0.0112359,-0.0517582,1518.25,798.451,2.02781e-15,3.58842e-15
-164,0,-0.0112359,-0.0517582,1518.25,798.451,-3.84875e-16,2.91951e-15
-162,0,-0.0112359,-0.0517582,1518.25,798.451,-2.53676e-15,1.45979e-15
-160,0,-0.0112359,-0.0517582,1518.25,798.451,-3.90603e-15,-6.12078e-16
-158,0,-0.0112359,-0.0517582,1518.25,798.451,-4.06309e-15,-3.0589e-15
-156,0,-0.0112359,-0.0517582,1518.25,798.451,-2.7766e-15,-5.61019e-15
-154,0,-0.0112359,-0.0517582,1518.25,798.451,-8.67735e-17,-7.98938e-15
-152,0,-0.0112359,-0.0517582,1518.25,798.451,3.67355e-15,-9.94154e-15
-150,0,-0.0112359,-0.0517582,1518.25,798.451,7.91941e-15,-1.12592e-14
-148,0,-0.0112359,-0.0517582,1518.25,798.451,1.19107e-14,-1.18034e-14
-146,0,-0.0112359,-0.0517582,1518.25,798.451,1.48878e-14,-1.15172e-14
-144,0,-0.0112359,-0.0517582,1518.25,798.451,1.62188e-14,-1.04279e-14
-142,0,-0.0112359,-0.0517582,1518.25,798.451,1.55266e-14,-8.63793e-15
-140,0,-0.0112359,-0.0517582,1518.25,798.451,1.27693e-14,-6.30412e-15
-138,0,-0.0112359,-0.0517582,1518.25,798.451,8.2561e-15,-3.60933e-15
-136,0,-0.0112359,-0.0517582,1518.25,798.451,2.59352e-15,-7.31319e-16
-134,0,-0.0112359,-0.0517582,1518.25,798.451,-3.42477e-15,2.18432e-15
-132,0,-0.0112359,-0.0517582,1518.25,798.451,-8.96354e-15,5.04132e-15
-130,0,-0.0112359,-0.0517582,1518.25,798.451,-1.32955e-14,7.79582e-15
-128,0,-0.0112359,-0.0517582,1518.25,798.451,-1.59242e-14,1.04444e-14
-126,0,-0.0112359,-0.0517582,1518.25,798.451,-1.66561e-14,1.30002e-14
-124,0,-0.0112359,-0.0517582,1518.25,798.451,-1.56093e-14,1.54638e-14
-122,0,-0.0112359,-0.0517582,1518.25,798.451,-1.31601e-14,1.77963e-14
-120,0,-0.0112359,-0.0517582,1518.25,798.451,-9.84184e-15,1.99047e-14
-118,0,-0.0112359,-0.0517582,1518.25,798.451,-6.22083e-15,2.16449e-14
-116,0,-0.0112359,-0.0517582,1518.25,798.451,-2.77747e-15,2.28437e-14
