Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,282.809,50.3841,282.583,50.34,4.38945e-15,-2.50977e-15
-178,0,282.809,50.3841,282.583,50.34,4.79744e-15,-2.04377e-15
-176,0,282.809,50.3841,282.583,50.34,4.85144e-15,-1.45987e-15
-174,0,282.809,50.3841,282.583,50.34,4.48645e-15,-7.85043e-16
-172,0,282.809,50.3841,282.583,50.34,3.67776e-15,-5.13483e-17
-170,0,282.809,50.3841,282.583,50.34,2.4482e-15,7.04426e-16
-168,0,282.809,50.3841,282.583,50.34,8.70316e-16,1.44114e-15
-166,0,282.809,50.3841,282.583,50.34,-9.37418e-16,2.11414e-15
-164,0,282.809,50.3841,282.583,50.34,-2.82025e-15,2.67693e-15
-162,0,282.809,50.3841,282.583,50.34,-4.60189e-15,3.08381e-15
-160,0,282.809,50.3841,282.583,50.34,-6.10277e-15,3.29343e-15
-158,0,282.809,50.3841,282.583,50.34,-7.15985e-15,3.27295e-15
-156,0,282.809,50.3841,282.583,50.34,-7.64535e-15,3.00221e-15
-154,0,282.809,50.3841,282.583,50.34,-7.48227e-15,2.47729e-15
-152,0,282.809,50.3841,282.583,50.34,-6.65447e-15,1.71272e-15
-150,0,282.809,50.3841,282.583,50.34,-5.2099e-15,7.4188e-16
-148,0,282.809,50.3841,282.583,50.34,-3.25643e-15,-3.8486e-16
-146,0,282.809,50.3841,282.583,50.34,-9.5075e-16,-1.60415e-15
-144,0,282.809,50.3841,282.583,50.34,1.51867e-15,-2.8455e-15
-142,0,282.809,50.3841,282.583,50.34,3.95215e-15,-4.03826e-15
-140,0,282.809,50.3841,282.583,50.34,6.16057e-15,-5.11883e-15
-138,0,282.809,50.3841,282.583,50.34,7.98556e-15,-6.03722e-15
-136,0,282.809,50.3841,282.583,50.34,9.31557e-15,-6.76181e-15
-134,0,282.809,50.3841,282.583,50.34,1.00959e-14,-7.28191e-15
-132,0,282.809,50.3841,282.583,50.34,1.03315e-14,-7.6075e-15
-130,0,282.809,50.3841,282.583,50.34,1.00825e-14,-7.76633e-15
-128,0,282.809,50.3841,282.583,50.34,9.45305e-15,-7.79883e-15
-126,0,282.809,50.3841,282.583,50.34,8.57516e-15,-7.75149e-15
-124,0,282.809,50.3841,282.583,50.34,7.59021e-15,-7.66992e-15
-122,0,282.809,50.3841,282.583,50.34,6.63014e-15,-7.59235e-15
-120,0,282.809,50.3841,282.583,50.34,5.80119e-15,-7.54482e-15
-118,0,282.809,50.3841,282.583,50.34,5.17204e-15,-7.5385e-15
-116,0,282.809,50.3841,282.583,50.34,4.76804e-15,-7.56958e-15
