Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,1734.35,675.426,-1734.91,-677.35,-2.52173e-13,-8.08416e-14
-178,0,1734.35,675.426,-1734.91,-677.35,-2.38845e-13,-4.67427e-14
-176,0,1734.35,675.426,-1734.91,-677.35,-2.28881e-13,-8.03072e-15
-174,0,1734.35,675.426,-1734.91,-677.35,-2.2381e-13,2.93401e-14
-172,0,1734.35,675.426,-1734.91,-677.35,-2.22939e-13,5.90194e-14
-170,0,1734.35,675.426,-1734.91,-677.35,-2.23679e-13,7.55685e-14
-168,0,1734.35,675.426,-1734.91,-677.35,-2.22399e-13,7.5742e-14
-166,0,1734.35,675.426,-1734.91,-677.35,-2.15547e-13,5.93848e-14
-164,0,1734.35,675.426,-1734.91,-677.35,-2.00735e-13,2.96606e-14
-162,0,1734.35,675.426,-1734.91,-677.35,-1.7751e-13,-7.51256e-15
-160,0,1734.35,675.426,-1734.91,-677.35,-1.47639e-13,-4.47311e-14
-158,0,1734.35,675.426,-1734.91,-677.35,-1.14868e-13,-7.47916e-14
-156,0,1734.35,675.426,-1734.91,-677.35,-8.42359e-14,-9.23741e-14
-154,0,1734.35,675.426,-1734.91,-677.35,-6.11435e-14,-9.52845e-14
-152,0,1734.35,675.426,-1734.91,-677.35,-5.03682e-14,-8.49211e-14
-150,0,1734.35,675.426,-1734.91,-677.35,-5.52457e-14,-6.58273e-14
-148,0,1734.35,675.426,-1734.91,-677.35,-7.7143e-14,-4.44389e-14
-146,0,1734.35,675.426,-1734.91,-677.35,-1.15281e-13,-2.73538e-14
-144,0,1734.35,675.426,-1734.91,-677.35,-1.66884e-13,-1.95868e-14
-142,0,1734.35,675.426,-1734.91,-677.35,-2.27578e-13,-2.32777e-14
-140,0,1734.35,675.426,-1734.91,-677.35,-2.91946e-13,-3.72025e-14
-138,0,1734.35,675.426,-1734.91,-677.35,-3.5413e-13,-5.72145e-14
-136,0,1734.35,675.426,-1734.91,-677.35,-4.08439e-13,-7.7487e-14
-134,0,1734.35,675.426,-1734.91,-677.35,-4.49887e-13,-9.22085e-14
-132,0,1734.35,675.426,-1734.91,-677.35,-4.74665e-13,-9.72558e-14
-130,0,1734.35,675.426,-1734.91,-677.35,-4.80519e-13,-9.13807e-14
-128,0,1734.35,675.426,-1734.91,-677.35,-4.67009e-13,-7.65833e-14
-126,0,1734.35,675.426,-1734.91,-677.35,-4.3563e-13,-5.75732e-14
-124,0,1734.35,675.426,-1734.91,-677.35,-3.89737e-13,-4.04736e-14
-122,0,1734.35,675.426,-1734.91,-677.35,-3.3428e-13,-3.11299e-14
-120,0,1734.35,675.426,-1734.91,-677.35,-2.75314e-13,-3.34875e-14
-118,0,1734.35,675.426,-1734.91,-677.35,-2.19352e-13,-4.84762e-14
-116,0,1734.35,675.426,-1734.91,-677.35,-1.72604e-13,-7.36901e-14
-114,0,1734.35,675.426,-1734.91,-677.35,-1.40236e-13,-1.0393e-13
-112,0,1734.35,675.426,-1734.91,-677.35,-1.25729e-13,-1.32436e-13
-110,0,1734.35,675.426,-1734.91,-677.35,-1.30462e-13,-1.52476e-13
-108,0,1734.35,675.426,-1734.91,-677.35,-1.53571e-13,-1.5885e-13
-106,0,1734.35,675.426,-1734.91,-677.35,-1.92098e-13,-1.48963e-13
-104,0,1734.35,675.426,-1734.91,-677.35,-2.41398e-13,-1.23204e-13
-102,0,1734.35,675.426,-1734.91,-677.35,-2.95729e-13,-8.46429e-14
-100,0,1734.35,675.426,-1734.91,-677.35,-3.48929e-13,-3.81616e-14
-98,0,1734.35,675.426,-1734.91,-677.35,-3.95083e-13,1.06541e-14
-96,0,1734.35,675.426,-1734.91,-677.35,-4.29099e-13,5.65664e-14
-94,0,1734.35,675.426,-1734.91,-677.35,-4.47151e-13,9.54182e-14
-92,0,1734.35,675.426,-1734.91,-677.35,-4.46959e-13,1.24433e-13
-90,0,1734.35,675.426,-1734.91,-677.35,-4.27915e-13,1.42124e-13
-88,0,1734.35,675.426,-1734.91,-677.35,-3.91076e-13,1.47969e-13
-86,0,1734.35,675.426,-1734.91,-677.35,-3.39029e-13,1.42074e-13
-84,0,1734.35,675.426,-1734.91,-677.35,-2.75669e-13,1.25006e-13
-82,0,1734.35,675.426,-1734.91,-677.35,-2.0587e-13,9.78627e-14
-80,0,1734.35,675.426,-1734.91,-677.35,-1.35082e-13,6.25419e-14
-78,0,1734.35,675.426,-1734.91,-677.35,-6.88605e-14,2.20343e-14
-76,0,1734.35,675.426,-1734.91,-677.35,-1.23499e-14,-1.94654e-14
-74,0,1734.35,675.426,-1734.91,-677.35,3.02259e-14,-5.68023e-14
-72,0,1734.35,675.426,-1734.91,-677.35,5.60163e-14,-8.45231e-14
-70,0,1734.35,675.426,-1734.91,-677.35,6.38744e-14,-9.78632e-14
-68,0,1734.35,675.426,-1734.91,-677.35,5.45091e-14,-9.38296e-14
-66,0,1734.35,675.426,-1734.91,-677.35,3.04186e-14,-7.20737e-14
-64,0,1734.35,675.426,-1734.91,-677.35,-4.40594e-15,-3.52653e-14
-62,0,1734.35,675.426,-1734.91,-677.35,-4.49836e-14,1.12043e-14
-60,0,1734.35,675.426,-1734.91,-677.35,-8.59961e-14,6.01829e-14
-58,0,1734.35,675.426,-1734.91,-677.35,-1.22504e-13,1.04178e-13
-56,0,1734.35,675.426,-1734.91,-677.35,-1.50625e-13,1.36889e-13
-54,0,1734.35,675.426,-1734.91,-677.35,-1.68061e-13,1.54461e-13
-52,0,1734.35,675.426,-1734.91,-677.35,-1.74396e-13,1.56116e-13
-50,0,1734.35,675.426,-1734.91,-677.35,-1.71096e-13,1.44015e-13
-48,0,1734.35,675.426,-1734.91,-677.35,-1.61189e-13,1.22407e-13
-46,0,1734.35,675.426,-1734.91,-677.35,-1.48676e-13,9.63215e-14
-44,0,1734.35,675.426,-1734.91,-677.35,-1.37752e-13,7.02138e-14
-42,0,1734.35,675.426,-1734.91,-677.35,-1.31971e-13,4.69534e-14
-40,0,1734.35,675.426,-1734.91,-677.35,-1.33509e-13,2.74509e-14
-38,0,1734.35,675.426,-1734.91,-677.35,-1.42684e-13,1.0998e-14
-36,0,1734.35,675.426,-1734.91,-677.35,-1.57844e-13,-3.83058e-15
-34,0,1734.35,675.426,-1734.91,-677.35,-1.75687e-13,-1.80567e-14
-32,0,1734.35,675.426,-1734.91,-677.35,-1.91963e-13,-3.13779e-14
-30,0,1734.35,675.426,-1734.91,-677.35,-2.02466e-13,-4.1809e-14
-28,0,1734.35,675.426,-1734.91,-677.35,-2.04094e-13,-4.60634e-14
-26,0,1734.35,675.426,-1734.91,-677.35,-1.95764e-13,-4.06067e-14
-24,0,1734.35,675.426,-1734.91,-677.35,-1.78943e-13,-2.30676e-14
-22,0,1734.35,675.426,-1734.91,-677.35,-1.57649e-13,6.45597e-15
-20,0,1734.35,675.426,-1734.91,-677.35,-1.37852e-13,4.4673e-14
-18,0,1734.35,675.426,-1734.91,-677.35,-1.26366e-13,8.52881e-14
-16,0,1734.35,675.426,-1734.91,-677.35,-1.29422e-13,1.20173e-13
-14,0,1734.35,675.426,-1734.91,-677.35,-1.51225e-13,1.41285e-13
-12,0,1734.35,675.426,-1734.91,-677.35,-1.92803e-13,1.42838e-13
-10,0,1734.35,675.426,-1734.91,-677.35,-2.51433e-13,1.23112e-13
-8,0,1734.35,675.426,-1734.91,-677.35,-3.20812e-13,8.53327e-14
-6,0,1734.35,675.426,-1734.91,-677.35,-3.91972e-13,3.72861e-14
-4,0,1734.35,675.426,-1734.91,-677.35,-4.54788e-13,-1.03372e-14
-2,0,1734.35,675.426,-1734.91,-677.35,-4.99789e-13,-4.64971e-14
0,0,1734.35,675.426,-1734.91,-677.35,-5.199e-13,-6.26208e-14
2,0,1734.35,675.426,-1734.91,-677.35,-5.11756e-13,-5.49267e-14
4,0,1734.35,675.426,-1734.91,-677.35,-4.76317e-13,-2.56012e-14
6,0,1734.35,675.426,-1734.91,-677.35,-4.18676e-13,1.75422e-14
8,0,1734.35,675.426,-1734.91,-677.35,-3.47096e-13,6.28919e-14
10,0,1734.35,675.426,-1734.91,-677.35,-2.7152e-13,9.79189e-14
12,0,1734.35,675.426,-1734.91,-677.35,-2.01856e-13,1.12379e-13
14,0,1734.35,675.426,-1734.91,-677.35,-1.46404e-13,1.00996e-13
16,0,1734.35,675.426,-1734.91,-677.35,-1.10713e-13,6.49137e-14
18,0,1734.35,675.426,-1734.91,-677.35,-9.70598e-14,1.1516e-14
20,0,1734.35,675.426,-1734.91,-677.35,-1.04573e-13,-4.73597e-14
22,0,1734.35,675.426,-1734.91,-677.35,-1.29883e-13,-9.83559e-14
