Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.60881e-16,-9.69227e-16
-178,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.57838e-16,-1.01229e-15
-176,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.5701e-16,-1.04351e-15
-174,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.57424e-16,-1.05955e-15
-172,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.57726e-16,-1.05797e-15
-170,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.56358e-16,-1.03744e-15
-168,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.51757e-16,-9.98022e-16
-166,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.42574e-16,-9.41192e-16
-164,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.27872e-16,-8.6983e-16
-162,0,-0.018493,0.00149216,0.0197814,-0.00108331,4.0728e-16,-7.88042e-16
-160,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.81092e-16,-7.00888e-16
-158,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.50285e-16,-6.13993e-16
-156,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.16467e-16,-5.33108e-16
-154,0,-0.018493,0.00149216,0.0197814,-0.00108331,2.81736e-16,-4.63639e-16
-152,0,-0.018493,0.00149216,0.0197814,-0.00108331,2.48496e-16,-4.10182e-16
-150,0,-0.018493,0.00149216,0.0197814,-0.00108331,2.19213e-16,-3.7613e-16
-148,0,-0.018493,0.00149216,0.0197814,-0.00108331,1.96164e-16,-3.63369e-16
-146,0,-0.018493,0.00149216,0.0197814,-0.00108331,1.81191e-16,-3.72093e-16
-144,0,-0.018493,0.00149216,0.0197814,-0.00108331,1.75504e-16,-4.00781e-16
-142,0,-0.018493,0.00149216,0.0197814,-0.00108331,1.79525e-16,-4.46308e-16
-140,0,-0.018493,0.00149216,0.0197814,-0.00108331,1.92831e-16,-5.04211e-16
-138,0,-0.018493,0.00149216,0.0197814,-0.00108331,2.14169e-16,-5.69068e-16
-136,0,-0.018493,0.00149216,0.0197814,-0.00108331,2.41563e-16,-6.3497e-16
-134,0,-0.018493,0.00149216,0.0197814,-0.00108331,2.72495e-16,-6.96031e-16
-132,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.04144e-16,-7.46902e-16
-130,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.33661e-16,-7.83233e-16
-128,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.58447e-16,-8.02036e-16
-126,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.76404e-16,-8.01932e-16
-124,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.8615e-16,-7.83241e-16
-122,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.87144e-16,-7.47923e-16
-120,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.79743e-16,-6.99362e-16
-118,0,-0.018493,0.00149216,0.0197814,-0.00108331,3.65163e-16,-6.42027e-16
