Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,3.75059,0.189782,17.7806,-13.2586,-2.9547e-13,1.11321e-12
-178,0,3.75059,0.189782,17.7806,-13.2586,-3.36862e-13,1.13557e-12
-176,0,3.75059,0.189782,17.7806,-13.2586,-3.7604e-13,1.15014e-12
-174,0,3.75059,0.189782,17.7806,-13.2586,-4.12512e-13,1.14762e-12
-172,0,3.75059,0.189782,17.7806,-13.2586,-4.48048e-13,1.12354e-12
-170,0,3.75059,0.189782,17.7806,-13.2586,-4.85495e-13,1.07996e-12
-168,0,3.75059,0.189782,17.7806,-13.2586,-5.27134e-13,1.02532e-12
-166,0,3.75059,0.189782,17.7806,-13.2586,-5.7312e-13,9.72389e-13
-164,0,3.75059,0.189782,17.7806,-13.2586,-6.20548e-13,9.34691e-13
-162,0,3.75059,0.189782,17.7806,-13.2586,-6.6355e-13,9.22505e-13
-160,0,3.75059,0.189782,17.7806,-13.2586,-6.94472e-13,9.39496e-13
-158,0,3.75059,0.189782,17.7806,-13.2586,-7.059e-13,9.81058e-13
-156,0,3.75059,0.189782,17.7806,-13.2586,-6.92929e-13,1.03494e-12
-154,0,3.75059,0.189782,17.7806,-13.2586,-6.55016e-13,1.08412e-12
-152,0,3.75059,0.189782,17.7806,-13.2586,-5.9678e-13,1.11122e-12
-150,0,3.75059,0.189782,17.7806,-13.2586,-5.27402e-13,1.10332e-12
-148,0,3.75059,0.189782,17.7806,-13.2586,-4.58685e-13,1.05579e-12
-146,0,3.75059,0.189782,17.7806,-13.2586,-4.02232e-13,9.74089e-13
-144,0,3.75059,0.189782,17.7806,-13.2586,-3.66499e-13,8.72881e-13
-142,0,3.75059,0.189782,17.7806,-13.2586,-3.54589e-13,7.72715e-13
-140,0,3.75059,0.189782,17.7806,-13.2586,-3.63424e-13,6.95017e-13
-138,0,3.75059,0.189782,17.7806,-13.2586,-3.84631e-13,6.56761e-13
-136,0,3.75059,0.189782,17.7806,-13.2586,-4.06933e-13,6.66221e-13
-134,0,3.75059,0.189782,17.7806,-13.2586,-4.19398e-13,7.20944e-13
-132,0,3.75059,0.189782,17.7806,-13.2586,-4.14645e-13,8.08467e-13
-130,0,3.75059,0.189782,17.7806,-13.2586,-3.91045e-13,9.09563e-13
-128,0,3.75059,0.189782,17.7806,-13.2586,-3.53272e-13,1.00312e-12
-126,0,3.75059,0.189782,17.7806,-13.2586,-3.10982e-13,1.07134e-12
-124,0,3.75059,0.189782,17.7806,-13.2586,-2.76002e-13,1.1038e-12
-122,0,3.75059,0.189782,17.7806,-13.2586,-2.58821e-13,1.09952e-12
-120,0,3.75059,0.189782,17.7806,-13.2586,-2.65436e-13,1.06632e-12
-118,0,3.75059,0.189782,17.7806,-13.2586,-2.95514e-13,1.01801e-12
