Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,2.35224,-0.540993,771.182,-6844.23,-8.12576e-15,4.69501e-13
-178,0,2.35224,-0.540993,771.182,-6844.23,-8.28778e-14,5.40118e-13
-176,0,2.35224,-0.540993,771.182,-6844.23,-2.00818e-13,6.03613e-13
-174,0,2.35224,-0.540993,771.182,-6844.23,-3.38964e-13,6.4699e-13
-172,0,2.35224,-0.540993,771.182,-6844.23,-4.70132e-13,6.5919e-13
-170,0,2.35224,-0.540993,771.182,-6844.23,-5.69633e-13,6.33589e-13
-168,0,2.35224,-0.540993,771.182,-6844.23,-6.21258e-13,5.69994e-13
-166,0,2.35224,-0.540993,771.182,-6844.23,-6.20901e-13,4.75519e-13
-164,0,2.35224,-0.540993,771.182,-6844.23,-5.76921e-13,3.6392e-13
-162,0,2.35224,-0.540993,771.182,-6844.23,-5.07293e-13,2.53353e-13
-160,0,2.35224,-0.540993,771.182,-6844.23,-4.34487e-13,1.62911e-13
-158,0,2.35224,-0.540993,771.182,-6844.23,-3.79644e-13,1.08698e-13
-156,0,2.35224,-0.540993,771.182,-6844.23,-3.57648e-13,1.00363e-13
-154,0,2.35224,-0.540993,771.182,-6844.23,-3.74368e-13,1.38986e-13
-152,0,2.35224,-0.540993,771.182,-6844.23,-4.26556e-13,2.16854e-13
-150,0,2.35224,-0.540993,771.182,-6844.23,-5.041e-13,3.19222e-13
-148,0,2.35224,-0.540993,771.182,-6844.23,-5.93672e-13,4.27619e-13
-146,0,2.35224,-0.540993,771.182,-6844.23,-6.82501e-13,5.23857e-13
-144,0,2.35224,-0.540993,771.182,-6844.23,-7.61185e-13,5.93743e-13
-142,0,2.35224,-0.540993,771.182,-6844.23,-8.2487e-13,6.29613e-13
-140,0,2.35224,-0.540993,771.182,-6844.23,-8.72797e-13,6.31143e-13
-138,0,2.35224,-0.540993,771.182,-6844.23,-9.06752e-13,6.04416e-13
-136,0,2.35224,-0.540993,771.182,-6844.23,-9.29241e-13,5.59663e-13
-134,0,2.35224,-0.540993,771.182,-6844.23,-9.42175e-13,5.0844e-13
-132,0,2.35224,-0.540993,771.182,-6844.23,-9.46531e-13,4.61048e-13
-130,0,2.35224,-0.540993,771.182,-6844.23,-9.42929e-13,4.24862e-13
-128,0,2.35224,-0.540993,771.182,-6844.23,-9.32703e-13,4.03841e-13
