Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-76.2664,12.7796,76.2868,-12.81,3.27005e-14,-2.8216e-14
-178,0,-76.2664,12.7796,76.2868,-12.81,3.20754e-14,-2.84648e-14
-176,0,-76.2664,12.7796,76.2868,-12.81,3.11822e-14,-2.86613e-14
-174,0,-76.2664,12.7796,76.2868,-12.81,3.00934e-14,-2.88225e-14
-172,0,-76.2664,12.7796,76.2868,-12.81,2.89008e-14,-2.89703e-14
-170,0,-76.2664,12.7796,76.2868,-12.81,2.77058e-14,-2.9126e-14
-168,0,-76.2664,12.7796,76.2868,-12.81,2.66078e-14,-2.93049e-14
-166,0,-76.2664,12.7796,76.2868,-12.81,2.56935e-14,-2.95121e-14
-164,0,-76.2664,12.7796,76.2868,-12.81,2.50279e-14,-2.97396e-14
-162,0,-76.2664,12.7796,76.2868,-12.81,2.46471e-14,-2.99669e-14
-160,0,-76.2664,12.7796,76.2868,-12.81,2.45562e-14,-3.01625e-14
-158,0,-76.2664,12.7796,76.2868,-12.81,2.47292e-14,-3.02891e-14
-156,0,-76.2664,12.7796,76.2868,-12.81,2.51137e-14,-3.03088e-14
-154,0,-76.2664,12.7796,76.2868,-12.81,2.56384e-14,-3.01904e-14
-152,0,-76.2664,12.7796,76.2868,-12.81,2.62224e-14,-2.99151e-14
-150,0,-76.2664,12.7796,76.2868,-12.81,2.67854e-14,-2.94813e-14
-148,0,-76.2664,12.7796,76.2868,-12.81,2.72581e-14,-2.89071e-14
-146,0,-76.2664,12.7796,76.2868,-12.81,2.75898e-14,-2.82297e-14
-144,0,-76.2664,12.7796,76.2868,-12.81,2.77545e-14,-2.75024e-14
-142,0,-76.2664,12.7796,76.2868,-12.81,2.77527e-14,-2.67885e-14
-140,0,-76.2664,12.7796,76.2868,-12.81,2.76103e-14,-2.6154e-14
-138,0,-76.2664,12.7796,76.2868,-12.81,2.7374e-14,-2.56584e-14
-136,0,-76.2664,12.7796,76.2868,-12.81,2.71037e-14,-2.53471e-14
-134,0,-76.2664,12.7796,76.2868,-12.81,2.68639e-14,-2.52445e-14
-132,0,-76.2664,12.7796,76.2868,-12.81,2.67142e-14,-2.53499e-14
-130,0,-76.2664,12.7796,76.2868,-12.81,2.67008e-14,-2.56366e-14
-128,0,-76.2664,12.7796,76.2868,-12.81,2.68495e-14,-2.60544e-14
-126,0,-76.2664,12.7796,76.2868,-12.81,2.71622e-14,-2.65352e-14
-124,0,-76.2664,12.7796,76.2868,-12.81,2.76162e-14,-2.70015e-14
-122,0,-76.2664,12.7796,76.2868,-12.81,2.8167e-14,-2.73758e-14
-120,0,-76.2664,12.7796,76.2868,-12.81,2.87542e-14,-2.75908e-14
-118,0,-76.2664,12.7796,76.2868,-12.81,2.93093e-14,-2.7598e-14
-116,0,-76.2664,12.7796,76.2868,-12.81,2.97652e-14,-2.73744e-14
-114,0,-76.2664,12.7796,76.2868,-12.81,3.00649e-14,-2.69255e-14
-112,0,-76.2664,12.7796,76.2868,-12.81,3.01696e-14,-2.62857e-14
-110,0,-76.2664,12.7796,76.2868,-12.81,3.00643e-14,-2.55136e-14
-108,0,-76.2664,12.7796,76.2868,-12.81,2.97601e-14,-2.46856e-14
-106,0,-76.2664,12.7796,76.2868,-12.81,2.92934e-14,-2.38864e-14
-104,0,-76.2664,12.7796,76.2868,-12.81,2.87214e-14,-2.31985e-14
-102,0,-76.2664,12.7796,76.2868,-12.81,2.81161e-14,-2.26925e-14
-100,0,-76.2664,12.7796,76.2868,-12.81,2.75542e-14,-2.24187e-14
-98,0,-76.2664,12.7796,76.2868,-12.81,2.71085e-14,-2.24011e-14
-96,0,-76.2664,12.7796,76.2868,-12.81,2.68385e-14,-2.2635e-14
-94,0,-76.2664,12.7796,76.2868,-12.81,2.67827e-14,-2.30881e-14
-92,0,-76.2664,12.7796,76.2868,-12.81,2.69538e-14,-2.37051e-14
-90,0,-76.2664,12.7796,76.2868,-12.81,2.73368e-14,-2.44145e-14
-88,0,-76.2664,12.7796,76.2868,-12.81,2.78906e-14,-2.51381e-14
-86,0,-76.2664,12.7796,76.2868,-12.81,2.8553e-14,-2.57997e-14
-84,0,-76.2664,12.7796,76.2868,-12.81,2.92475e-14,-2.63348e-14
-82,0,-76.2664,12.7796,76.2868,-12.81,2.98924e-14,-2.66971e-14
-80,0,-76.2664,12.7796,76.2868,-12.81,3.04104e-14,-2.6863e-14
-78,0,-76.2664,12.7796,76.2868,-12.81,3.07375e-14,-2.6834e-14
-76,0,-76.2664,12.7796,76.2868,-12.81,3.08297e-14,-2.6634e-14
-74,0,-76.2664,12.7796,76.2868,-12.81,3.06683e-14,-2.63059e-14
-72,0,-76.2664,12.7796,76.2868,-12.81,3.02612e-14,-2.59052e-14
-70,0,-76.2664,12.7796,76.2868,-12.81,2.96419e-14,-2.54921e-14
-68,0,-76.2664,12.7796,76.2868,-12.81,2.8865e-14,-2.51243e-14
