Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,0.74649,-0.610149,-4495.94,-11457.5,2.16615e-13,6.45948e-13
-178,0,0.74649,-0.610149,-4495.94,-11457.5,1.27505e-13,6.97951e-13
-176,0,0.74649,-0.610149,-4495.94,-11457.5,5.39813e-14,7.37619e-13
-174,0,0.74649,-0.610149,-4495.94,-11457.5,1.22136e-14,7.56946e-13
-172,0,0.74649,-0.610149,-4495.94,-11457.5,1.16586e-14,7.53464e-13
-170,0,0.74649,-0.610149,-4495.94,-11457.5,5.19085e-14,7.29854e-13
-168,0,0.74649,-0.610149,-4495.94,-11457.5,1.22514e-13,6.92513e-13
-166,0,0.74649,-0.610149,-4495.94,-11457.5,2.05893e-13,6.49724e-13
-164,0,0.74649,-0.610149,-4495.94,-11457.5,2.82393e-13,6.09954e-13
-162,0,0.74649,-0.610149,-4495.94,-11457.5,3.35867e-13,5.80533e-13
-160,0,0.74649,-0.610149,-4495.94,-11457.5,3.57954e-13,5.66725e-13
-158,0,0.74649,-0.610149,-4495.94,-11457.5,3.49737e-13,5.71138e-13
-156,0,0.74649,-0.610149,-4495.94,-11457.5,3.20349e-13,5.93418e-13
-154,0,0.74649,-0.610149,-4495.94,-11457.5,2.83134e-13,6.30327e-13
-152,0,0.74649,-0.610149,-4495.94,-11457.5,2.50801e-13,6.76325e-13
-150,0,0.74649,-0.610149,-4495.94,-11457.5,2.31259e-13,7.24733e-13
-148,0,0.74649,-0.610149,-4495.94,-11457.5,2.25569e-13,7.69319e-13
-146,0,0.74649,-0.610149,-4495.94,-11457.5,2.28585e-13,8.0592e-13
-144,0,0.74649,-0.610149,-4495.94,-11457.5,2.31903e-13,8.33527e-13
-142,0,0.74649,-0.610149,-4495.94,-11457.5,2.27847e-13,8.54356e-13
-140,0,0.74649,-0.610149,-4495.94,-11457.5,2.12895e-13,8.72682e-13
-138,0,0.74649,-0.610149,-4495.94,-11457.5,1.89159e-13,8.92722e-13
-136,0,0.74649,-0.610149,-4495.94,-11457.5,1.63318e-13,9.16265e-13
-134,0,0.74649,-0.610149,-4495.94,-11457.5,1.43436e-13,9.40983e-13
-132,0,0.74649,-0.610149,-4495.94,-11457.5,1.34968e-13,9.60242e-13
-130,0,0.74649,-0.610149,-4495.94,-11457.5,1.37658e-13,9.64762e-13
-128,0,0.74649,-0.610149,-4495.94,-11457.5,1.44765e-13,9.45776e-13
-126,0,0.74649,-0.610149,-4495.94,-11457.5,1.45216e-13,8.98752e-13
-124,0,0.74649,-0.610149,-4495.94,-11457.5,1.28093e-13,8.26339e-13
-122,0,0.74649,-0.610149,-4495.94,-11457.5,8.78788e-14,7.39367e-13
-120,0,0.74649,-0.610149,-4495.94,-11457.5,2.84033e-14,6.55245e-13
-118,0,0.74649,-0.610149,-4495.94,-11457.5,-3.62798e-14,5.93956e-13
-116,0,0.74649,-0.610149,-4495.94,-11457.5,-8.48471e-14,5.72678e-13
-114,0,0.74649,-0.610149,-4495.94,-11457.5,-9.48798e-14,6.00615e-13
-112,0,0.74649,-0.610149,-4495.94,-11457.5,-5.03843e-14,6.75637e-13
-110,0,0.74649,-0.610149,-4495.94,-11457.5,5.18762e-14,7.83886e-13
-108,0,0.74649,-0.610149,-4495.94,-11457.5,1.99562e-13,9.02646e-13
-106,0,0.74649,-0.610149,-4495.94,-11457.5,3.66704e-13,1.00578e-12
-104,0,0.74649,-0.610149,-4495.94,-11457.5,5.20113e-13,1.07032e-12
-102,0,0.74649,-0.610149,-4495.94,-11457.5,6.28404e-13,1.08236e-12
-100,0,0.74649,-0.610149,-4495.94,-11457.5,6.70855e-13,1.04074e-12
-98,0,0.74649,-0.610149,-4495.94,-11457.5,6.43295e-13,9.57353e-13
-96,0,0.74649,-0.610149,-4495.94,-11457.5,5.59155e-13,8.54176e-13
-94,0,0.74649,-0.610149,-4495.94,-11457.5,4.45387e-13,7.57639e-13
-92,0,0.74649,-0.610149,-4495.94,-11457.5,3.34593e-13,6.91911e-13
-90,0,0.74649,-0.610149,-4495.94,-11457.5,2.55897e-13,6.72773e-13
