Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,3.96827,0.236374,-1.93752,-1.25846,-6.85961e-14,1.1507e-13
-178,0,3.96827,0.236374,-1.93752,-1.25846,-9.0677e-14,1.16332e-13
-176,0,3.96827,0.236374,-1.93752,-1.25846,-9.26074e-14,1.25096e-13
-174,0,3.96827,0.236374,-1.93752,-1.25846,-7.28728e-14,1.35787e-13
-172,0,3.96827,0.236374,-1.93752,-1.25846,-3.50625e-14,1.42562e-13
-170,0,3.96827,0.236374,-1.93752,-1.25846,1.2984e-14,1.41185e-13
-168,0,3.96827,0.236374,-1.93752,-1.25846,6.10082e-14,1.30373e-13
-166,0,3.96827,0.236374,-1.93752,-1.25846,9.87191e-14,1.12228e-13
-164,0,3.96827,0.236374,-1.93752,-1.25846,1.1817e-13,9.16285e-14
-162,0,3.96827,0.236374,-1.93752,-1.25846,1.15564e-13,7.47547e-14
-160,0,3.96827,0.236374,-1.93752,-1.25846,9.20508e-14,6.71828e-14
-158,0,3.96827,0.236374,-1.93752,-1.25846,5.33429e-14,7.20875e-14
-156,0,3.96827,0.236374,-1.93752,-1.25846,8.2336e-15,8.90931e-14
-154,0,3.96827,0.236374,-1.93752,-1.25846,-3.35921e-14,1.14121e-13
-152,0,3.96827,0.236374,-1.93752,-1.25846,-6.39153e-14,1.40306e-13
-150,0,3.96827,0.236374,-1.93752,-1.25846,-7.79197e-14,1.59743e-13
-148,0,3.96827,0.236374,-1.93752,-1.25846,-7.52276e-14,1.65601e-13
-146,0,3.96827,0.236374,-1.93752,-1.25846,-5.9791e-14,1.5401e-13
-144,0,3.96827,0.236374,-1.93752,-1.25846,-3.86863e-14,1.252e-13
-142,0,3.96827,0.236374,-1.93752,-1.25846,-2.01415e-14,8.35629e-14
-140,0,3.96827,0.236374,-1.93752,-1.25846,-1.13222e-14,3.66143e-14
-138,0,3.96827,0.236374,-1.93752,-1.25846,-1.64594e-14,-6.87537e-15
-136,0,3.96827,0.236374,-1.93752,-1.25846,-3.58042e-14,-3.9072e-14
-134,0,3.96827,0.236374,-1.93752,-1.25846,-6.5674e-14,-5.50042e-14
-132,0,3.96827,0.236374,-1.93752,-1.25846,-9.95616e-14,-5.37113e-14
-130,0,3.96827,0.236374,-1.93752,-1.25846,-1.29996e-13,-3.83218e-14
-128,0,3.96827,0.236374,-1.93752,-1.25846,-1.50644e-13,-1.50659e-14
-126,0,3.96827,0.236374,-1.93752,-1.25846,-1.58086e-13,8.48103e-15
-124,0,3.96827,0.236374,-1.93752,-1.25846,-1.52779e-13,2.54245e-14
-122,0,3.96827,0.236374,-1.93752,-1.25846,-1.3896e-13,3.12866e-14
-120,0,3.96827,0.236374,-1.93752,-1.25846,-1.23505e-13,2.49881e-14
-118,0,3.96827,0.236374,-1.93752,-1.25846,-1.14063e-13,8.8403e-15
-116,0,3.96827,0.236374,-1.93752,-1.25846,-1.16955e-13,-1.24068e-14
-114,0,3.96827,0.236374,-1.93752,-1.25846,-1.35411e-13,-3.31481e-14
-112,0,3.96827,0.236374,-1.93752,-1.25846,-1.68604e-13,-4.86575e-14
-110,0,3.96827,0.236374,-1.93752,-1.25846,-2.11735e-13,-5.64668e-14
-108,0,3.96827,0.236374,-1.93752,-1.25846,-2.57157e-13,-5.69973e-14
-106,0,3.96827,0.236374,-1.93752,-1.25846,-2.96217e-13,-5.3283e-14
-104,0,3.96827,0.236374,-1.93752,-1.25846,-3.21361e-13,-4.98901e-14
