Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-2.11808,0.993909,-21.7989,2.5517,-4.21865e-14,4.69571e-13
-178,0,-2.11808,0.993909,-21.7989,2.5517,-4.96325e-14,4.74716e-13
-176,0,-2.11808,0.993909,-21.7989,2.5517,-5.41733e-14,4.72155e-13
-174,0,-2.11808,0.993909,-21.7989,2.5517,-5.52594e-14,4.62455e-13
-172,0,-2.11808,0.993909,-21.7989,2.5517,-5.33029e-14,4.47311e-13
-170,0,-2.11808,0.993909,-21.7989,2.5517,-4.95343e-14,4.29359e-13
-168,0,-2.11808,0.993909,-21.7989,2.5517,-4.56487e-14,4.11789e-13
-166,0,-2.11808,0.993909,-21.7989,2.5517,-4.33296e-14,3.97841e-13
-164,0,-2.11808,0.993909,-21.7989,2.5517,-4.37691e-14,3.90238e-13
-162,0,-2.11808,0.993909,-21.7989,2.5517,-4.7301e-14,3.9069e-13
-160,0,-2.11808,0.993909,-21.7989,2.5517,-5.32405e-14,3.99537e-13
-158,0,-2.11808,0.993909,-21.7989,2.5517,-5.99747e-14,4.15628e-13
-156,0,-2.11808,0.993909,-21.7989,2.5517,-6.52883e-14,4.36456e-13
-154,0,-2.11808,0.993909,-21.7989,2.5517,-6.68564e-14,4.58546e-13
-152,0,-2.11808,0.993909,-21.7989,2.5517,-6.27934e-14,4.78038e-13
-150,0,-2.11808,0.993909,-21.7989,2.5517,-5.21356e-14,4.91367e-13
-148,0,-2.11808,0.993909,-21.7989,2.5517,-3.51465e-14,4.9592e-13
-146,0,-2.11808,0.993909,-21.7989,2.5517,-1.33723e-14,4.90561e-13
-144,0,-2.11808,0.993909,-21.7989,2.5517,1.05694e-14,4.75917e-13
-142,0,-2.11808,0.993909,-21.7989,2.5517,3.34292e-14,4.54363e-13
-140,0,-2.11808,0.993909,-21.7989,2.5517,5.19053e-14,4.29696e-13
-138,0,-2.11808,0.993909,-21.7989,2.5517,6.32442e-14,4.06553e-13
-136,0,-2.11808,0.993909,-21.7989,2.5517,6.57451e-14,3.89639e-13
-134,0,-2.11808,0.993909,-21.7989,2.5517,5.90665e-14,3.82923e-13
-132,0,-2.11808,0.993909,-21.7989,2.5517,4.42803e-14,3.88915e-13
-130,0,-2.11808,0.993909,-21.7989,2.5517,2.36683e-14,4.08168e-13
-128,0,-2.11808,0.993909,-21.7989,2.5517,3.06942e-16,4.39098e-13
-126,0,-2.11808,0.993909,-21.7989,2.5517,-2.24736e-14,4.78154e-13
-124,0,-2.11808,0.993909,-21.7989,2.5517,-4.16517e-14,5.20326e-13
-122,0,-2.11808,0.993909,-21.7989,2.5517,-5.49948e-14,5.59911e-13
-120,0,-2.11808,0.993909,-21.7989,2.5517,-6.1378e-14,5.91406e-13
-118,0,-2.11808,0.993909,-21.7989,2.5517,-6.0896e-14,6.1038e-13
-116,0,-2.11808,0.993909,-21.7989,2.5517,-5.47636e-14,6.14172e-13
-114,0,-2.11808,0.993909,-21.7989,2.5517,-4.50417e-14,6.02299e-13
-112,0,-2.11808,0.993909,-21.7989,2.5517,-3.42472e-14,5.76504e-13
-110,0,-2.11808,0.993909,-21.7989,2.5517,-2.49222e-14,5.40445e-13
-108,0,-2.11808,0.993909,-21.7989,2.5517,-1.92348e-14,4.99079e-13
-106,0,-2.11808,0.993909,-21.7989,2.5517,-1.86661e-14,4.57856e-13
-104,0,-2.11808,0.993909,-21.7989,2.5517,-2.38221e-14,4.2188e-13
-102,0,-2.11808,0.993909,-21.7989,2.5517,-3.43805e-14,3.95154e-13
-100,0,-2.11808,0.993909,-21.7989,2.5517,-4.91641e-14,3.80064e-13
-98,0,-2.11808,0.993909,-21.7989,2.5517,-6.63195e-14,3.77143e-13
-96,0,-2.11808,0.993909,-21.7989,2.5517,-8.35683e-14,3.85164e-13
-94,0,-2.11808,0.993909,-21.7989,2.5517,-9.84997e-14,4.01491e-13
-92,0,-2.11808,0.993909,-21.7989,2.5517,-1.08872e-13,4.22623e-13
-90,0,-2.11808,0.993909,-21.7989,2.5517,-1.12895e-13,4.44815e-13
-88,0,-2.11808,0.993909,-21.7989,2.5517,-1.09467e-13,4.64659e-13
-86,0,-2.11808,0.993909,-21.7989,2.5517,-9.83368e-14,4.79533e-13
-84,0,-2.11808,0.993909,-21.7989,2.5517,-8.01858e-14,4.87871e-13
-82,0,-2.11808,0.993909,-21.7989,2.5517,-5.65911e-14,4.89227e-13
-80,0,-2.11808,0.993909,-21.7989,2.5517,-2.98812e-14,4.84161e-13
-78,0,-2.11808,0.993909,-21.7989,2.5517,-2.88018e-15,4.73999e-13
-76,0,-2.11808,0.993909,-21.7989,2.5517,2.14354e-14,4.60527e-13
-74,0,-2.11808,0.993909,-21.7989,2.5517,4.03281e-14,4.45684e-13
-72,0,-2.11808,0.993909,-21.7989,2.5517,5.1688e-14,4.31289e-13
-70,0,-2.11808,0.993909,-21.7989,2.5517,5.43591e-14,4.18852e-13
-68,0,-2.11808,0.993909,-21.7989,2.5517,4.83465e-14,4.09441e-13
-66,0,-2.11808,0.993909,-21.7989,2.5517,3.48624e-14,4.03632e-13
-64,0,-2.11808,0.993909,-21.7989,2.5517,1.61913e-14,4.01509e-13
-62,0,-2.11808,0.993909,-21.7989,2.5517,-4.61342e-15,4.02708e-13
-60,0,-2.11808,0.993909,-21.7989,2.5517,-2.41639e-14,4.06491e-13
-58,0,-2.11808,0.993909,-21.7989,2.5517,-3.92348e-14,4.1186e-13
-56,0,-2.11808,0.993909,-21.7989,2.5517,-4.72465e-14,4.17695e-13
-54,0,-2.11808,0.993909,-21.7989,2.5517,-4.66527e-14,4.2291e-13
-52,0,-2.11808,0.993909,-21.7989,2.5517,-3.71707e-14,4.26628e-13
-50,0,-2.11808,0.993909,-21.7989,2.5517,-1.98139e-14,4.28336e-13
-48,0,-2.11808,0.993909,-21.7989,2.5517,3.27566e-15,4.27991e-13
-46,0,-2.11808,0.993909,-21.7989,2.5517,2.91661e-14,4.26055e-13
-44,0,-2.11808,0.993909,-21.7989,2.5517,5.45856e-14,4.23436e-13
-42,0,-2.11808,0.993909,-21.7989,2.5517,7.64081e-14,4.21325e-13
-40,0,-2.11808,0.993909,-21.7989,2.5517,9.20954e-14,4.20956e-13
-38,0,-2.11808,0.993909,-21.7989,2.5517,1.00025e-13,4.23332e-13
-36,0,-2.11808,0.993909,-21.7989,2.5517,9.96593e-14,4.28966e-13
-34,0,-2.11808,0.993909,-21.7989,2.5517,9.1537e-14,4.37705e-13
-32,0,-2.11808,0.993909,-21.7989,2.5517,7.71009e-14,4.48682e-13
-30,0,-2.11808,0.993909,-21.7989,2.5517,5.84001e-14,4.60417e-13
-28,0,-2.11808,0.993909,-21.7989,2.5517,3.77268e-14,4.71065e-13
-26,0,-2.11808,0.993909,-21.7989,2.5517,1.72487e-14,4.78759e-13
-24,0,-2.11808,0.993909,-21.7989,2.5517,-1.29934e-15,4.81983e-13
-22,0,-2.11808,0.993909,-21.7989,2.5517,-1.68208e-14,4.79901e-13
-20,0,-2.11808,0.993909,-21.7989,2.5517,-2.89324e-14,4.72556e-13
-18,0,-2.11808,0.993909,-21.7989,2.5517,-3.79081e-14,4.60904e-13
-16,0,-2.11808,0.993909,-21.7989,2.5517,-4.45097e-14,4.46666e-13
-14,0,-2.11808,0.993909,-21.7989,2.5517,-4.97449e-14,4.32019e-13
-12,0,-2.11808,0.993909,-21.7989,2.5517,-5.46004e-14,4.192e-13
-10,0,-2.11808,0.993909,-21.7989,2.5517,-5.98012e-14,4.10095e-13
-8,0,-2.11808,0.993909,-21.7989,2.5517,-6.56429e-14,4.05905e-13
-6,0,-2.11808,0.993909,-21.7989,2.5517,-7.19278e-14,4.0695e-13
-4,0,-2.11808,0.993909,-21.7989,2.5517,-7.80173e-14,4.12646e-13
-2,0,-2.11808,0.993909,-21.7989,2.5517,-8.29918e-14,4.21662e-13
0,0,-2.11808,0.993909,-21.7989,2.5517,-8.58861e-14,4.32201e-13
2,0,-2.11808,0.993909,-21.7989,2.5517,-8.59546e-14,4.42347e-13
4,0,-2.11808,0.993909,-21.7989,2.5517,-8.29083e-14,4.50407e-13
6,0,-2.11808,0.993909,-21.7989,2.5517,-7.7072e-14,4.55168e-13
8,0,-2.11808,0.993909,-21.7989,2.5517,-6.94161e-14,4.56032e-13
10,0,-2.11808,0.993909,-21.7989,2.5517,-6.14459e-14,4.53011e-13
12,0,-2.11808,0.993909,-21.7989,2.5517,-5.49545e-14,4.46606e-13
14,0,-2.11808,0.993909,-21.7989,2.5517,-5.16766e-14,4.37603e-13
16,0,-2.11808,0.993909,-21.7989,2.5517,-5.29077e-14,4.2686e-13
18,0,-2.11808,0.993909,-21.7989,2.5517,-5.91618e-14,4.15123e-13
20,0,-2.11808,0.993909,-21.7989,2.5517,-6.99477e-14,4.02925e-13
22,0,-2.11808,0.993909,-21.7989,2.5517,-8.37212e-14,3.90584e-13
24,0,-2.11808,0.993909,-21.7989,2.5517,-9.8045e-14,3.78279e-13
26,0,-2.11808,0.993909,-21.7989,2.5517,-1.09946e-13,3.662e-13
28,0,-2.11808,0.993909,-21.7989,2.5517,-1.16416e-13,3.54693e-13
30,0,-2.11808,0.993909,-21.7989,2.5517,-1.14976e-13,3.44389e-13
32,0,-2.11808,0.993909,-21.7989,2.5517,-1.04191e-13,3.36238e-13
34,0,-2.11808,0.993909,-21.7989,2.5517,-8.40345e-14,3.3147e-13
36,0,-2.11808,0.993909,-21.7989,2.5517,-5.60242e-14,3.31445e-13
38,0,-2.11808,0.993909,-21.7989,2.5517,-2.30756e-14,3.37435e-13
40,0,-2.11808,0.993909,-21.7989,2.5517,1.0904e-14,3.5037e-13
42,0,-2.11808,0.993909,-21.7989,2.5517,4.16267e-14,3.70597e-13
44,0,-2.11808,0.993909,-21.7989,2.5517,6.51329e-14,3.97693e-13
46,0,-2.11808,0.993909,-21.7989,2.5517,7.84696e-14,4.30388e-13
48,0,-2.11808,0.993909,-21.7989,2.5517,8.02117e-14,4.66604e-13
50,0,-2.11808,0.993909,-21.7989,2.5517,7.07265e-14,5.0363e-13
52,0,-2.11808,0.993909,-21.7989,2.5517,5.21275e-14,5.38411e-13
54,0,-2.11808,0.993909,-21.7989,2.5517,2.79232e-14,5.67916e-13
56,0,-2.11808,0.993909,-21.7989,2.5517,2.42219e-15,5.89529e-13
58,0,-2.11808,0.993909,-21.7989,2.5517,-1.99965e-14,6.01421e-13
60,0,-2.11808,0.993909,-21.7989,2.5517,-3.5618e-14,6.02817e-13
62,0,-2.11808,0.993909,-21.7989,2.5517,-4.19999e-14,5.9414e-13
64,0,-2.11808,0.993909,-21.7989,2.5517,-3.83514e-14,5.76979e-13
66,0,-2.11808,0.993909,-21.7989,2.5517,-2.56253e-14,5.53889e-13
68,0,-2.11808,0.993909,-21.7989,2.5517,-6.31756e-15,5.28043e-13
70,0,-2.11808,0.993909,-21.7989,2.5517,1.59753e-14,5.02784e-13
72,0,-2.11808,0.993909,-21.7989,2.5517,3.71553e-14,4.81154e-13
74,0,-2.11808,0.993909,-21.7989,2.5517,5.32683e-14,4.65469e-13
76,0,-2.11808,0.993909,-21.7989,2.5517,6.10885e-14,4.57016e-13
78,0,-2.11808,0.993909,-21.7989,2.5517,5.85553e-14,4.55925e-13
80,0,-2.11808,0.993909,-21.7989,2.5517,4.50096e-14,4.61233e-13
82,0,-2.11808,0.993909,-21.7989,2.5517,2.12153e-14,4.71134e-13
84,0,-2.11808,0.993909,-21.7989,2.5517,-1.08107e-14,4.8335e-13
86,0,-2.11808,0.993909,-21.7989,2.5517,-4.81123e-14,4.95579e-13
88,0,-2.11808,0.993909,-21.7989,2.5517,-8.71907e-14,5.05894e-13
90,0,-2.11808,0.993909,-21.7989,2.5517,-1.24423e-13,5.13058e-13
92,0,-2.11808,0.993909,-21.7989,2.5517,-1.56453e-13,5.16668e-13
94,0,-2.11808,0.993909,-21.7989,2.5517,-1.80517e-13,5.17127e-13
96,0,-2.11808,0.993909,-21.7989,2.5517,-1.94694e-13,5.15452e-13
98,0,-2.11808,0.993909,-21.7989,2.5517,-1.9806e-13,5.12977e-13
100,0,-2.11808,0.993909,-21.7989,2.5517,-1.90758e-13,5.11016e-13
102,0,-2.11808,0.993909,-21.7989,2.5517,-1.73969e-13,5.10567e-13
104,0,-2.11808,0.993909,-21.7989,2.5517,-1.498e-13,5.12118e-13
106,0,-2.11808,0.993909,-21.7989,2.5517,-1.21075e-13,5.15589e-13
108,0,-2.11808,0.993909,-21.7989,2.5517,-9.1038e-14,5.20417e-13
110,0,-2.11808,0.993909,-21.7989,2.5517,-6.29867e-14,5.25739e-13
112,0,-2.11808,0.993909,-21.7989,2.5517,-3.98731e-14,5.30627e-13
114,0,-2.11808,0.993909,-21.7989,2.5517,-2.39086e-14,5.34313e-13
116,0,-2.11808,0.993909,-21.7989,2.5517,-1.62429e-14,5.36337e-13
118,0,-2.11808,0.993909,-21.7989,2.5517,-1.67719e-14,5.36601e-13
120,0,-2.11808,0.993909,-21.7989,2.5517,-2.41248e-14,5.35305e-13
122,0,-2.11808,0.993909,-21.7989,2.5517,-3.58536e-14,5.32816e-13
124,0,-2.11808,0.993909,-21.7989,2.5517,-4.88135e-14,5.29488e-13
126,0,-2.11808,0.993909,-21.7989,2.5517,-5.96832e-14,5.25504e-13
128,0,-2.11808,0.993909,-21.7989,2.5517,-6.55434e-14,5.20784e-13
130,0,-2.11808,0.993909,-21.7989,2.5517,-6.44081e-14,5.14982e-13
132,0,-2.11808,0.993909,-21.7989,2.5517,-5.56081e-14,5.07565e-13
134,0,-2.11808,0.993909,-21.7989,2.5517,-3.99437e-14,4.97967e-13
136,0,-2.11808,0.993909,-21.7989,2.5517,-1.95663e-14,4.85759e-13
138,0,-2.11808,0.993909,-21.7989,2.5517,2.39877e-15,4.70797e-13
140,0,-2.11808,0.993909,-21.7989,2.5517,2.24247e-14,4.53303e-13
142,0,-2.11808,0.993909,-21.7989,2.5517,3.72426e-14,4.33868e-13
144,0,-2.11808,0.993909,-21.7989,2.5517,4.44597e-14,4.13368e-13
146,0,-2.11808,0.993909,-21.7989,2.5517,4.30122e-14,3.92829e-13
148,0,-2.11808,0.993909,-21.7989,2.5517,3.33601e-14,3.73273e-13
150,0,-2.11808,0.993909,-21.7989,2.5517,1.73825e-14,3.55593e-13
152,0,-2.11808,0.993909,-21.7989,2.5517,-2.00575e-15,3.40481e-13
154,0,-2.11808,0.993909,-21.7989,2.5517,-2.1437e-14,3.28422e-13
156,0,-2.11808,0.993909,-21.7989,2.5517,-3.77521e-14,3.19751e-13
158,0,-2.11808,0.993909,-21.7989,2.5517,-4.86029e-14,3.14724e-13
160,0,-2.11808,0.993909,-21.7989,2.5517,-5.28718e-14,3.13596e-13
162,0,-2.11808,0.993909,-21.7989,2.5517,-5.0824e-14,3.16635e-13
164,0,-2.11808,0.993909,-21.7989,2.5517,-4.39675e-14,3.24081e-13
166,0,-2.11808,0.993909,-21.7989,2.5517,-3.46586e-14,3.36028e-13
168,0,-2.11808,0.993909,-21.7989,2.5517,-2.55467e-14,3.52273e-13
170,0,-2.11808,0.993909,-21.7989,2.5517,-1.89833e-14,3.72164e-13
172,0,-2.11808,0.993909,-21.7989,2.5517,-1.65286e-14,3.94508e-13
174,0,-2.11808,0.993909,-21.7989,2.5517,-1.86593e-14,4.17578e-13
176,0,-2.11808,0.993909,-21.7989,2.5517,-2.47386e-14,4.39249e-13
178,0,-2.11808,0.993909,-21.7989,2.5517,-3.32431e-14,4.57263e-13
180,0,-2.11808,0.993909,-21.7989,2.5517,-4.21865e-14,4.69571e-13
-180,2,-153.139,157.623,-21.8116,2.52684,-5.34772,5.50431
-178,2,-153.045,157.528,-27.8075,9.45761,-5.37508,5.50916
-176,2,-152.768,157.242,-33.7959,16.38,-5.40409,5.51753
-174,2,-152.307,156.765,-39.7696,23.2856,-5.43469,5.52937
-172,2,-151.663,156.099,-45.7212,30.1659,-5.46684,5.54465
-170,2,-150.836,155.243,-51.6434,37.0127,-5.50046,5.56329
-168,2,-149.829,154.199,-57.529,43.8175,-5.5355,5.58523
-166,2,-148.642,152.969,-63.3708,50.572,-5.57186,5.61035
-164,2,-147.276,151.553,-69.1616,57.268,-5.60948,5.63856
-162,2,-145.733,149.953,-74.8945,63.8974,-5.64824,5.66972
-160,2,-144.016,148.172,-80.5623,70.4521,-5.68806,5.70369
-158,2,-142.126,146.211,-86.1582,76.9241,-5.72882,5.74032
-156,2,-140.065,144.074,-91.6754,83.3055,-5.77042,5.77943
-154,2,-137.836,141.762,-97.1071,89.5885,-5.81274,5.82086
-152,2,-135.442,139.278,-102.447,95.7654,-5.85565,5.8644
-150,2,-132.885,136.626,-107.688,101.829,-5.89902,5.90985
-148,2,-130.17,133.808,-112.824,107.771,-5.94273,5.957
-146,2,-127.298,130.829,-117.848,113.586,-5.98663,6.00562
-144,2,-124.274,127.692,-122.756,119.265,-6.0306,6.0555
-142,2,-121.101,124.4,-127.54,124.801,-6.07448,6.10638
-140,2,-117.783,120.958,-132.195,130.189,-6.11813,6.15804
-138,2,-114.325,117.37,-136.715,135.422,-6.16142,6.21022
-136,2,-110.73,113.64,-141.095,140.492,-6.2042,6.26268
-134,2,-107.002,109.773,-145.329,145.394,-6.24632,6.31517
-132,2,-103.147,105.774,-149.413,150.123,-6.28764,6.36743
-130,2,-99.1691,101.647,-153.341,154.671,-6.32802,6.41922
-128,2,-95.0729,97.3975,-157.109,159.035,-6.36731,6.47029
-126,2,-90.8636,93.0308,-160.711,163.207,-6.40539,6.52039
-124,2,-86.5463,88.5523,-164.144,167.184,-6.44211,6.56928
-122,2,-82.1261,83.9672,-167.404,170.96,-6.47735,6.61673
-120,2,-77.6086,79.2812,-170.487,174.531,-6.51098,6.6625
-118,2,-72.9993,74.5001,-173.388,177.893,-6.54287,6.70638
-116,2,-68.3036,69.6295,-176.104,181.041,-6.57292,6.74815
-114,2,-63.5274,64.6756,-178.633,183.971,-6.60101,6.78762
-112,2,-58.6765,59.6442,-180.97,186.68,-6.62704,6.82457
-110,2,-53.7567,54.5416,-183.114,189.165,-6.6509,6.85885
-108,2,-48.774,49.3739,-185.062,191.423,-6.67253,6.89027
-106,2,-43.7346,44.1474,-186.81,193.451,-6.69182,6.91869
-104,2,-38.6446,38.8684,-188.358,195.246,-6.7087,6.94396
-102,2,-33.5101,33.5435,-189.703,196.806,-6.72312,6.96597
-100,2,-28.3373,28.179,-190.844,198.129,-6.73501,6.98459
-98,2,-23.1327,22.7815,-191.779,199.214,-6.74433,6.99974
-96,2,-17.9025,17.3575,-192.508,200.06,-6.75104,7.01134
-94,2,-12.653,11.9136,-193.028,200.665,-6.7551,7.01933
-92,2,-7.39076,6.45651,-193.341,201.029,-6.75649,7.02366
-90,2,-2.12207,0.992747,-193.444,201.15,-6.75522,7.02432
-88,2,3.14664,-4.47101,-193.339,201.03,-6.75126,7.0213
-86,2,8.40895,-9.92814,-193.025,200.668,-6.74464,7.0146
-84,2,13.6585,-15.372,-192.503,200.065,-6.73537,7.00425
-82,2,18.8888,-20.796,-191.773,199.221,-6.72348,6.9903
-80,2,24.0936,-26.1935,-190.836,198.137,-6.709,6.97281
-78,2,29.2665,-31.558,-189.693,196.815,-6.69197,6.95186
-76,2,34.4012,-36.883,-188.347,195.256,-6.67246,6.92755
-74,2,39.4914,-42.1619,-186.797,193.463,-6.65053,6.89998
-72,2,44.5311,-47.3884,-185.047,191.437,-6.62625,6.8693
-70,2,49.514,-52.5562,-183.098,189.18,-6.59969,6.83563
-68,2,54.4341,-57.6588,-180.952,186.697,-6.57096,6.79913
-66,2,59.2853,-62.6902,-178.613,183.989,-6.54013,6.75999
-64,2,64.0619,-67.6442,-176.083,181.06,-6.50732,6.71837
-62,2,68.7579,-72.5147,-173.365,177.913,-6.47264,6.67447
-60,2,73.3676,-77.2959,-170.462,174.553,-6.4362,6.6285
-58,2,77.8855,-81.9819,-167.379,170.984,-6.39812,6.58068
-56,2,82.3061,-86.567,-164.117,167.209,-6.35853,6.53123
-54,2,86.6238,-91.0456,-160.683,163.233,-6.31756,6.48037
-52,2,90.8336,-95.4122,-157.079,159.062,-6.27534,6.42835
-50,2,94.9302,-99.6616,-153.31,154.7,-6.23203,6.37542
