Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,2.2981,1.10938,-3096.26,-5159.82,-1.75609e-12,2.02903e-13
-178,0,2.2981,1.10938,-3096.26,-5159.82,-1.86781e-12,1.99013e-13
-176,0,2.2981,1.10938,-3096.26,-5159.82,-1.93589e-12,1.48914e-13
-174,0,2.2981,1.10938,-3096.26,-5159.82,-1.92727e-12,6.72889e-14
-172,0,2.2981,1.10938,-3096.26,-5159.82,-1.82742e-12,-2.3399e-14
-170,0,2.2981,1.10938,-3096.26,-5159.82,-1.64584e-12,-1.0015e-13
-168,0,2.2981,1.10938,-3096.26,-5159.82,-1.41496e-12,-1.46728e-13
-166,0,2.2981,1.10938,-3096.26,-5159.82,-1.18285e-12,-1.58563e-13
-164,0,2.2981,1.10938,-3096.26,-5159.82,-1.00147e-12,-1.43589e-13
-162,0,2.2981,1.10938,-3096.26,-5159.82,-9.13642e-13,-1.18726e-13
-160,0,2.2981,1.10938,-3096.26,-5159.82,-9.42258e-13,-1.03172e-13
-158,0,2.2981,1.10938,-3096.26,-5159.82,-1.08448e-12,-1.10792e-13
-156,0,2.2981,1.10938,-3096.26,-5159.82,-1.31239e-12,-1.44216e-13
-154,0,2.2981,1.10938,-3096.26,-5159.82,-1.57987e-12,-1.92764e-13
-152,0,2.2981,1.10938,-3096.26,-5159.82,-1.83369e-12,-2.35053e-13
-150,0,2.2981,1.10938,-3096.26,-5159.82,-2.02588e-12,-2.45633e-13
-148,0,2.2981,1.10938,-3096.26,-5159.82,-2.1243e-12,-2.03612e-13
-146,0,2.2981,1.10938,-3096.26,-5159.82,-2.11874e-12,-1.00543e-13
-144,0,2.2981,1.10938,-3096.26,-5159.82,-2.02137e-12,5.50187e-14
-142,0,2.2981,1.10938,-3096.26,-5159.82,-1.86192e-12,2.37888e-13
-140,0,2.2981,1.10938,-3096.26,-5159.82,-1.67902e-12,4.11669e-13
-138,0,2.2981,1.10938,-3096.26,-5159.82,-1.51042e-12,5.37772e-13
-136,0,2.2981,1.10938,-3096.26,-5159.82,-1.38457e-12,5.85485e-13
-134,0,2.2981,1.10938,-3096.26,-5159.82,-1.31544e-12,5.40204e-13
-132,0,2.2981,1.10938,-3096.26,-5159.82,-1.30174e-12,4.07474e-13
-130,0,2.2981,1.10938,-3096.26,-5159.82,-1.33001e-12,2.11703e-13
-128,0,2.2981,1.10938,-3096.26,-5159.82,-1.38028e-12,-1.00386e-14
-126,0,2.2981,1.10938,-3096.26,-5159.82,-1.43254e-12,-2.17338e-13
-124,0,2.2981,1.10938,-3096.26,-5159.82,-1.472e-12,-3.76263e-13
-122,0,2.2981,1.10938,-3096.26,-5159.82,-1.49197e-12,-4.67034e-13
-120,0,2.2981,1.10938,-3096.26,-5159.82,-1.4938e-12,-4.8759e-13
-118,0,2.2981,1.10938,-3096.26,-5159.82,-1.48451e-12,-4.52358e-13
-116,0,2.2981,1.10938,-3096.26,-5159.82,-1.47302e-12,-3.86886e-13
-114,0,2.2981,1.10938,-3096.26,-5159.82,-1.46655e-12,-3.2008e-13
-112,0,2.2981,1.10938,-3096.26,-5159.82,-1.46826e-12,-2.76341e-13
-110,0,2.2981,1.10938,-3096.26,-5159.82,-1.47681e-12,-2.69717e-13
-108,0,2.2981,1.10938,-3096.26,-5159.82,-1.48776e-12,-3.01462e-13
-106,0,2.2981,1.10938,-3096.26,-5159.82,-1.49618e-12,-3.61311e-13
-104,0,2.2981,1.10938,-3096.26,-5159.82,-1.49937e-12,-4.31735e-13
-102,0,2.2981,1.10938,-3096.26,-5159.82,-1.49864e-12,-4.93663e-13
-100,0,2.2981,1.10938,-3096.26,-5159.82,-1.49947e-12,-5.31917e-13
-98,0,2.2981,1.10938,-3096.26,-5159.82,-1.50993e-12,-5.38862e-13
-96,0,2.2981,1.10938,-3096.26,-5159.82,-1.53778e-12,-5.15443e-13
-94,0,2.2981,1.10938,-3096.26,-5159.82,-1.58722e-12,-4.69618e-13
-92,0,2.2981,1.10938,-3096.26,-5159.82,-1.65635e-12,-4.12941e-13
-90,0,2.2981,1.10938,-3096.26,-5159.82,-1.73628e-12,-3.56516e-13
-88,0,2.2981,1.10938,-3096.26,-5159.82,-1.81235e-12,-3.0761e-13
-86,0,2.2981,1.10938,-3096.26,-5159.82,-1.86723e-12,-2.67882e-13
-84,0,2.2981,1.10938,-3096.26,-5159.82,-1.88531e-12,-2.33633e-13
