Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,2.6798,2.44967,-0.415555,-0.244964,1.31039e-13,-1.28772e-13
-178,0,2.6798,2.44967,-0.415555,-0.244964,1.02918e-13,-1.47251e-13
-176,0,2.6798,2.44967,-0.415555,-0.244964,8.2982e-14,-1.6346e-13
-174,0,2.6798,2.44967,-0.415555,-0.244964,7.35481e-14,-1.75054e-13
-172,0,2.6798,2.44967,-0.415555,-0.244964,7.55609e-14,-1.8049e-13
-170,0,2.6798,2.44967,-0.415555,-0.244964,8.84479e-14,-1.79122e-13
-168,0,2.6798,2.44967,-0.415555,-0.244964,1.10236e-13,-1.71118e-13
-166,0,2.6798,2.44967,-0.415555,-0.244964,1.37908e-13,-1.57243e-13
-164,0,2.6798,2.44967,-0.415555,-0.244964,1.67922e-13,-1.38618e-13
-162,0,2.6798,2.44967,-0.415555,-0.244964,1.96802e-13,-1.16523e-13
-160,0,2.6798,2.44967,-0.415555,-0.244964,2.2167e-13,-9.23046e-14
-158,0,2.6798,2.44967,-0.415555,-0.244964,2.4064e-13,-6.73791e-14
-156,0,2.6798,2.44967,-0.415555,-0.244964,2.52979e-13,-4.32951e-14
-154,0,2.6798,2.44967,-0.415555,-0.244964,2.59051e-13,-2.17932e-14
-152,0,2.6798,2.44967,-0.415555,-0.244964,2.60041e-13,-4.78781e-15
-150,0,2.6798,2.44967,-0.415555,-0.244964,2.57558e-13,5.77121e-15
-148,0,2.6798,2.44967,-0.415555,-0.244964,2.53191e-13,8.16537e-15
-146,0,2.6798,2.44967,-0.415555,-0.244964,2.48138e-13,1.26045e-15
-144,0,2.6798,2.44967,-0.415555,-0.244964,2.42964e-13,-1.51357e-14
-142,0,2.6798,2.44967,-0.415555,-0.244964,2.37553e-13,-4.00114e-14
-140,0,2.6798,2.44967,-0.415555,-0.244964,2.31228e-13,-7.10794e-14
-138,0,2.6798,2.44967,-0.415555,-0.244964,2.23015e-13,-1.04952e-13
-136,0,2.6798,2.44967,-0.415555,-0.244964,2.11968e-13,-1.37568e-13
-134,0,2.6798,2.44967,-0.415555,-0.244964,1.97467e-13,-1.64805e-13
-132,0,2.6798,2.44967,-0.415555,-0.244964,1.79425e-13,-1.83174e-13
-130,0,2.6798,2.44967,-0.415555,-0.244964,1.58348e-13,-1.90444e-13
-128,0,2.6798,2.44967,-0.415555,-0.244964,1.35245e-13,-1.86051e-13
-126,0,2.6798,2.44967,-0.415555,-0.244964,1.11422e-13,-1.71211e-13
-124,0,2.6798,2.44967,-0.415555,-0.244964,8.82163e-14,-1.48664e-13
-122,0,2.6798,2.44967,-0.415555,-0.244964,6.67475e-14,-1.22122e-13
-120,0,2.6798,2.44967,-0.415555,-0.244964,4.77561e-14,-9.5506e-14
-118,0,2.6798,2.44967,-0.415555,-0.244964,3.15704e-14,-7.21455e-14
-116,0,2.6798,2.44967,-0.415555,-0.244964,1.82098e-14,-5.41195e-14
-114,0,2.6798,2.44967,-0.415555,-0.244964,7.58915e-15,-4.18817e-14
-112,0,2.6798,2.44967,-0.415555,-0.244964,-2.38098e-16,-3.42656e-14
-110,0,2.6798,2.44967,-0.415555,-0.244964,-4.88044e-15,-2.88733e-14
-108,0,2.6798,2.44967,-0.415555,-0.244964,-5.5242e-15,-2.27678e-14
-106,0,2.6798,2.44967,-0.415555,-0.244964,-1.01243e-15,-1.33106e-14
-104,0,2.6798,2.44967,-0.415555,-0.244964,9.90907e-15,1.04455e-15
-102,0,2.6798,2.44967,-0.415555,-0.244964,2.8221e-14,2.01953e-14
-100,0,2.6798,2.44967,-0.415555,-0.244964,5.42181e-14,4.22111e-14
-98,0,2.6798,2.44967,-0.415555,-0.244964,8.71607e-14,6.35943e-14
-96,0,2.6798,2.44967,-0.415555,-0.244964,1.25095e-13,7.99429e-14
-94,0,2.6798,2.44967,-0.415555,-0.244964,1.64916e-13,8.68893e-14
-92,0,2.6798,2.44967,-0.415555,-0.244964,2.02706e-13,8.11167e-14
-90,0,2.6798,2.44967,-0.415555,-0.244964,2.34306e-13,6.1233e-14
-88,0,2.6798,2.44967,-0.415555,-0.244964,2.56032e-13,2.83007e-14
-86,0,2.6798,2.44967,-0.415555,-0.244964,2.65402e-13,-1.41099e-14
-84,0,2.6798,2.44967,-0.415555,-0.244964,2.61717e-13,-6.03842e-14
-82,0,2.6798,2.44967,-0.415555,-0.244964,2.46354e-13,-1.03774e-13
-80,0,2.6798,2.44967,-0.415555,-0.244964,2.22703e-13,-1.37588e-13
-78,0,2.6798,2.44967,-0.415555,-0.244964,1.95699e-13,-1.56442e-13
-76,0,2.6798,2.44967,-0.415555,-0.244964,1.71034e-13,-1.57312e-13
-74,0,2.6798,2.44967,-0.415555,-0.244964,1.54169e-13,-1.40187e-13
-72,0,2.6798,2.44967,-0.415555,-0.244964,1.4932e-13,-1.08174e-13
-70,0,2.6798,2.44967,-0.415555,-0.244964,1.58634e-13,-6.70302e-14
-68,0,2.6798,2.44967,-0.415555,-0.244964,1.81691e-13,-2.41908e-14
-66,0,2.6798,2.44967,-0.415555,-0.244964,2.15479e-13,1.25237e-14
-64,0,2.6798,2.44967,-0.415555,-0.244964,2.54827e-13,3.62898e-14
-62,0,2.6798,2.44967,-0.415555,-0.244964,2.93267e-13,4.24915e-14
-60,0,2.6798,2.44967,-0.415555,-0.244964,3.24149e-13,2.95393e-14
-58,0,2.6798,2.44967,-0.415555,-0.244964,3.41825e-13,-8.53874e-16
-56,0,2.6798,2.44967,-0.415555,-0.244964,3.42677e-13,-4.39854e-14
-54,0,2.6798,2.44967,-0.415555,-0.244964,3.25796e-13,-9.30015e-14
-52,0,2.6798,2.44967,-0.415555,-0.244964,2.93195e-13,-1.40103e-13
-50,0,2.6798,2.44967,-0.415555,-0.244964,2.49509e-13,-1.77891e-13
-48,0,2.6798,2.44967,-0.415555,-0.244964,2.01241e-13,-2.00619e-13
-46,0,2.6798,2.44967,-0.415555,-0.244964,1.55685e-13,-2.05109e-13
-44,0,2.6798,2.44967,-0.415555,-0.244964,1.19737e-13,-1.91202e-13
-42,0,2.6798,2.44967,-0.415555,-0.244964,9.87947e-14,-1.61658e-13
-40,0,2.6798,2.44967,-0.415555,-0.244964,9.59392e-14,-1.21561e-13
-38,0,2.6798,2.44967,-0.415555,-0.244964,1.11529e-13,-7.73362e-14
-36,0,2.6798,2.44967,-0.415555,-0.244964,1.43262e-13,-3.55935e-14
-34,0,2.6798,2.44967,-0.415555,-0.244964,1.86666e-13,-1.99701e-15
-32,0,2.6798,2.44967,-0.415555,-0.244964,2.35909e-13,1.96283e-14
-30,0,2.6798,2.44967,-0.415555,-0.244964,2.84756e-13,2.78049e-14
-28,0,2.6798,2.44967,-0.415555,-0.244964,3.27515e-13,2.34551e-14
-26,0,2.6798,2.44967,-0.415555,-0.244964,3.59789e-13,9.51157e-15
-24,0,2.6798,2.44967,-0.415555,-0.244964,3.78938e-13,-9.81577e-15
-22,0,2.6798,2.44967,-0.415555,-0.244964,3.84199e-13,-2.99618e-14
-20,0,2.6798,2.44967,-0.415555,-0.244964,3.76489e-13,-4.69326e-14
-18,0,2.6798,2.44967,-0.415555,-0.244964,3.57973e-13,-5.80611e-14
-16,0,2.6798,2.44967,-0.415555,-0.244964,3.31522e-13,-6.24572e-14
-14,0,2.6798,2.44967,-0.415555,-0.244964,3.00174e-13,-6.10827e-14
-12,0,2.6798,2.44967,-0.415555,-0.244964,2.66713e-13,-5.64519e-14
-10,0,2.6798,2.44967,-0.415555,-0.244964,2.3343e-13,-5.20349e-14
-8,0,2.6798,2.44967,-0.415555,-0.244964,2.02081e-13,-5.14863e-14
-6,0,2.6798,2.44967,-0.415555,-0.244964,1.73996e-13,-5.78542e-14
-4,0,2.6798,2.44967,-0.415555,-0.244964,1.50277e-13,-7.2918e-14
-2,0,2.6798,2.44967,-0.415555,-0.244964,1.31997e-13,-9.67732e-14
0,0,2.6798,2.44967,-0.415555,-0.244964,1.20313e-13,-1.2773e-13
2,0,2.6798,2.44967,-0.415555,-0.244964,1.1644e-13,-1.62534e-13
4,0,2.6798,2.44967,-0.415555,-0.244964,1.21489e-13,-1.96859e-13
6,0,2.6798,2.44967,-0.415555,-0.244964,1.36182e-13,-2.25974e-13
8,0,2.6798,2.44967,-0.415555,-0.244964,1.60526e-13,-2.45465e-13
10,0,2.6798,2.44967,-0.415555,-0.244964,1.93528e-13,-2.51899e-13
12,0,2.6798,2.44967,-0.415555,-0.244964,2.33037e-13,-2.43323e-13
14,0,2.6798,2.44967,-0.415555,-0.244964,2.75777e-13,-2.19526e-13
16,0,2.6798,2.44967,-0.415555,-0.244964,3.17603e-13,-1.8206e-13
18,0,2.6798,2.44967,-0.415555,-0.244964,3.53943e-13,-1.34023e-13
20,0,2.6798,2.44967,-0.415555,-0.244964,3.80384e-13,-7.96569e-14
22,0,2.6798,2.44967,-0.415555,-0.244964,3.93293e-13,-2.38343e-14
24,0,2.6798,2.44967,-0.415555,-0.244964,3.90373e-13,2.84965e-14
26,0,2.6798,2.44967,-0.415555,-0.244964,3.71047e-13,7.28373e-14
28,0,2.6798,2.44967,-0.415555,-0.244964,3.36611e-13,1.05585e-13
30,0,2.6798,2.44967,-0.415555,-0.244964,2.90107e-13,1.2436e-13
32,0,2.6798,2.44967,-0.415555,-0.244964,2.3595e-13,1.282e-13
34,0,2.6798,2.44967,-0.415555,-0.244964,1.79355e-13,1.1761e-13
36,0,2.6798,2.44967,-0.415555,-0.244964,1.25662e-13,9.44793e-14
38,0,2.6798,2.44967,-0.415555,-0.244964,7.96638e-14,6.1866e-14
40,0,2.6798,2.44967,-0.415555,-0.244964,4.5031e-14,2.36695e-14
42,0,2.6798,2.44967,-0.415555,-0.244964,2.39257e-14,-1.57853e-14
44,0,2.6798,2.44967,-0.415555,-0.244964,1.68392e-14,-5.22188e-14
46,0,2.6798,2.44967,-0.415555,-0.244964,2.26678e-14,-8.18786e-14
48,0,2.6798,2.44967,-0.415555,-0.244964,3.89931e-14,-1.01974e-13
50,0,2.6798,2.44967,-0.415555,-0.244964,6.25103e-14,-1.11003e-13
52,0,2.6798,2.44967,-0.415555,-0.244964,8.95283e-14,-1.0892e-13
54,0,2.6798,2.44967,-0.415555,-0.244964,1.16464e-13,-9.71001e-14
56,0,2.6798,2.44967,-0.415555,-0.244964,1.40263e-13,-7.8093e-14
58,0,2.6798,2.44967,-0.415555,-0.244964,1.58702e-13,-5.51973e-14
60,0,2.6798,2.44967,-0.415555,-0.244964,1.70539e-13,-3.19086e-14
62,0,2.6798,2.44967,-0.415555,-0.244964,1.75526e-13,-1.13423e-14
64,0,2.6798,2.44967,-0.415555,-0.244964,1.7429e-13,4.26797e-15
66,0,2.6798,2.44967,-0.415555,-0.244964,1.68127e-13,1.38955e-14
68,0,2.6798,2.44967,-0.415555,-0.244964,1.58744e-13,1.78006e-14
70,0,2.6798,2.44967,-0.415555,-0.244964,1.47994e-13,1.73447e-14
72,0,2.6798,2.44967,-0.415555,-0.244964,1.37627e-13,1.45718e-14
74,0,2.6798,2.44967,-0.415555,-0.244964,1.29103e-13,1.16454e-14
76,0,2.6798,2.44967,-0.415555,-0.244964,1.23462e-13,1.02673e-14
