Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.644686,8.19264,-1.38363,-11.7519,-1.52232e-12,-1.61863e-12
-178,0,-0.644686,8.19264,-1.38363,-11.7519,-1.51025e-12,-1.59861e-12
-176,0,-0.644686,8.19264,-1.38363,-11.7519,-1.50228e-12,-1.57768e-12
-174,0,-0.644686,8.19264,-1.38363,-11.7519,-1.49838e-12,-1.55668e-12
-172,0,-0.644686,8.19264,-1.38363,-11.7519,-1.49797e-12,-1.53634e-12
-170,0,-0.644686,8.19264,-1.38363,-11.7519,-1.4999e-12,-1.51725e-12
-168,0,-0.644686,8.19264,-1.38363,-11.7519,-1.50268e-12,-1.50003e-12
-166,0,-0.644686,8.19264,-1.38363,-11.7519,-1.50458e-12,-1.48528e-12
-164,0,-0.644686,8.19264,-1.38363,-11.7519,-1.50385e-12,-1.47369e-12
-162,0,-0.644686,8.19264,-1.38363,-11.7519,-1.49899e-12,-1.46588e-12
-160,0,-0.644686,8.19264,-1.38363,-11.7519,-1.48891e-12,-1.46241e-12
-158,0,-0.644686,8.19264,-1.38363,-11.7519,-1.47316e-12,-1.4636e-12
-156,0,-0.644686,8.19264,-1.38363,-11.7519,-1.45201e-12,-1.46942e-12
-154,0,-0.644686,8.19264,-1.38363,-11.7519,-1.42654e-12,-1.47941e-12
-152,0,-0.644686,8.19264,-1.38363,-11.7519,-1.3985e-12,-1.49265e-12
-150,0,-0.644686,8.19264,-1.38363,-11.7519,-1.37022e-12,-1.50776e-12
-148,0,-0.644686,8.19264,-1.38363,-11.7519,-1.34431e-12,-1.52302e-12
-146,0,-0.644686,8.19264,-1.38363,-11.7519,-1.32336e-12,-1.5366e-12
-144,0,-0.644686,8.19264,-1.38363,-11.7519,-1.30962e-12,-1.54676e-12
-142,0,-0.644686,8.19264,-1.38363,-11.7519,-1.30467e-12,-1.55213e-12
