Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,76.2914,-12.8037,76.2695,-12.8081,-1.6946e-16,-6.85524e-16
-178,0,76.2914,-12.8037,76.2695,-12.8081,-1.73287e-16,-7.2224e-16
-176,0,76.2914,-12.8037,76.2695,-12.8081,-2.06147e-16,-7.11624e-16
-174,0,76.2914,-12.8037,76.2695,-12.8081,-2.69257e-16,-6.52264e-16
-172,0,76.2914,-12.8037,76.2695,-12.8081,-3.62778e-16,-5.46575e-16
-170,0,76.2914,-12.8037,76.2695,-12.8081,-4.85024e-16,-4.0006e-16
-168,0,76.2914,-12.8037,76.2695,-12.8081,-6.31698e-16,-2.20308e-16
-166,0,76.2914,-12.8037,76.2695,-12.8081,-7.95358e-16,-1.59091e-17
-164,0,76.2914,-12.8037,76.2695,-12.8081,-9.65278e-16,2.04517e-16
-162,0,76.2914,-12.8037,76.2695,-12.8081,-1.12781e-15,4.33016e-16
-160,0,76.2914,-12.8037,76.2695,-12.8081,-1.26732e-15,6.62631e-16
-158,0,76.2914,-12.8037,76.2695,-12.8081,-1.36757e-15,8.87334e-16
-156,0,76.2914,-12.8037,76.2695,-12.8081,-1.41348e-15,1.10163e-15
-154,0,76.2914,-12.8037,76.2695,-12.8081,-1.39304e-15,1.29998e-15
-152,0,76.2914,-12.8037,76.2695,-12.8081,-1.29906e-15,1.47615e-15
-150,0,76.2914,-12.8037,76.2695,-12.8081,-1.13054e-15,1.62273e-15
-148,0,76.2914,-12.8037,76.2695,-12.8081,-8.93441e-16,1.73102e-15
-146,0,76.2914,-12.8037,76.2695,-12.8081,-6.00693e-16,1.79127e-15
-144,0,76.2914,-12.8037,76.2695,-12.8081,-2.71353e-16,1.79341e-15
-142,0,76.2914,-12.8037,76.2695,-12.8081,7.09762e-17,1.72823e-15
-140,0,76.2914,-12.8037,76.2695,-12.8081,4.00349e-16,1.58876e-15
-138,0,76.2914,-12.8037,76.2695,-12.8081,6.91024e-16,1.37177e-15
-136,0,76.2914,-12.8037,76.2695,-12.8081,9.2007e-16,1.07909e-15
-134,0,76.2914,-12.8037,76.2695,-12.8081,1.0697e-15,7.18498e-16
-132,0,76.2914,-12.8037,76.2695,-12.8081,1.12908e-15,3.04044e-16
-130,0,76.2914,-12.8037,76.2695,-12.8081,1.09533e-15,-1.44402e-16
-128,0,76.2914,-12.8037,76.2695,-12.8081,9.73684e-16,-6.02337e-16
