Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.101661,-2.25172,-3465.21,-1353.84,1.13386e-14,1.59986e-13
-178,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.6109e-14,1.22392e-13
-176,0,-0.101661,-2.25172,-3465.21,-1353.84,-5.03853e-14,7.69977e-14
-174,0,-0.101661,-2.25172,-3465.21,-1353.84,-8.68079e-14,3.16502e-14
-172,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.20329e-13,-6.12491e-15
-170,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.46431e-13,-3.09101e-14
-168,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.61939e-13,-4.0634e-14
-166,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.65602e-13,-3.69373e-14
-164,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.58286e-13,-2.45755e-14
-162,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.42764e-13,-1.00315e-14
-160,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.23115e-13,2.7224e-16
-158,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.03863e-13,1.66896e-15
-156,0,-0.101661,-2.25172,-3465.21,-1353.84,-8.90297e-14,-7.61085e-15
-154,0,-0.101661,-2.25172,-3465.21,-1353.84,-8.12861e-14,-2.61446e-14
-152,0,-0.101661,-2.25172,-3465.21,-1353.84,-8.13932e-14,-4.99172e-14
-150,0,-0.101661,-2.25172,-3465.21,-1353.84,-8.80364e-14,-7.36062e-14
-148,0,-0.101661,-2.25172,-3465.21,-1353.84,-9.81022e-14,-9.21509e-14
-146,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.07346e-13,-1.02139e-13
-144,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.11325e-13,-1.02609e-13
-142,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.0641e-13,-9.5061e-14
-140,0,-0.101661,-2.25172,-3465.21,-1353.84,-9.06768e-14,-8.27054e-14
-138,0,-0.101661,-2.25172,-3465.21,-1353.84,-6.44879e-14,-6.92281e-14
-136,0,-0.101661,-2.25172,-3465.21,-1353.84,-3.06344e-14,-5.74735e-14
-134,0,-0.101661,-2.25172,-3465.21,-1353.84,6.01245e-15,-4.84804e-14
-132,0,-0.101661,-2.25172,-3465.21,-1353.84,3.9294e-14,-4.11838e-14
-130,0,-0.101661,-2.25172,-3465.21,-1353.84,6.28687e-14,-3.28814e-14
-128,0,-0.101661,-2.25172,-3465.21,-1353.84,7.14232e-14,-2.03219e-14
-126,0,-0.101661,-2.25172,-3465.21,-1353.84,6.17577e-14,-1.06976e-15
-124,0,-0.101661,-2.25172,-3465.21,-1353.84,3.35234e-14,2.52925e-14
-122,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.05497e-14,5.65281e-14
-120,0,-0.101661,-2.25172,-3465.21,-1353.84,-6.5e-14,8.79151e-14
-118,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.2251e-13,1.13226e-13
-116,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.75149e-13,1.26274e-13
-114,0,-0.101661,-2.25172,-3465.21,-1353.84,-2.15756e-13,1.22623e-13
-112,0,-0.101661,-2.25172,-3465.21,-1353.84,-2.39168e-13,1.00961e-13
-110,0,-0.101661,-2.25172,-3465.21,-1353.84,-2.43075e-13,6.37733e-14
-108,0,-0.101661,-2.25172,-3465.21,-1353.84,-2.28312e-13,1.70702e-14
-106,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.98549e-13,-3.07662e-14
-104,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.59463e-13,-7.07586e-14
-102,0,-0.101661,-2.25172,-3465.21,-1353.84,-1.17573e-13,-9.52911e-14
-100,0,-0.101661,-2.25172,-3465.21,-1353.84,-7.90148e-14,-9.97721e-14
