Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,3.5193,1.8075,23.5506,-2.96004,-5.0198e-13,6.89105e-13
-178,0,3.5193,1.8075,23.5506,-2.96004,-4.47566e-13,7.20337e-13
-176,0,3.5193,1.8075,23.5506,-2.96004,-4.22811e-13,7.32724e-13
-174,0,3.5193,1.8075,23.5506,-2.96004,-4.27748e-13,7.23994e-13
-172,0,3.5193,1.8075,23.5506,-2.96004,-4.55718e-13,6.97135e-13
-170,0,3.5193,1.8075,23.5506,-2.96004,-4.9492e-13,6.58629e-13
-168,0,3.5193,1.8075,23.5506,-2.96004,-5.31321e-13,6.15959e-13
-166,0,3.5193,1.8075,23.5506,-2.96004,-5.52217e-13,5.75237e-13
-164,0,3.5193,1.8075,23.5506,-2.96004,-5.49526e-13,5.3973e-13
-162,0,3.5193,1.8075,23.5506,-2.96004,-5.21943e-13,5.09647e-13
-160,0,3.5193,1.8075,23.5506,-2.96004,-4.75364e-13,4.83142e-13
-158,0,3.5193,1.8075,23.5506,-2.96004,-4.21438e-13,4.58053e-13
-156,0,3.5193,1.8075,23.5506,-2.96004,-3.74595e-13,4.33682e-13
-154,0,3.5193,1.8075,23.5506,-2.96004,-3.48294e-13,4.11904e-13
-152,0,3.5193,1.8075,23.5506,-2.96004,-3.51456e-13,3.97179e-13
-150,0,3.5193,1.8075,23.5506,-2.96004,-3.86018e-13,3.95381e-13
-148,0,3.5193,1.8075,23.5506,-2.96004,-4.4623e-13,4.11818e-13
-146,0,3.5193,1.8075,23.5506,-2.96004,-5.19922e-13,4.49074e-13
-144,0,3.5193,1.8075,23.5506,-2.96004,-5.91407e-13,5.0543e-13
-142,0,3.5193,1.8075,23.5506,-2.96004,-6.45313e-13,5.74435e-13
-140,0,3.5193,1.8075,23.5506,-2.96004,-6.70377e-13,6.45886e-13
-138,0,3.5193,1.8075,23.5506,-2.96004,-6.62252e-13,7.08007e-13
-136,0,3.5193,1.8075,23.5506,-2.96004,-6.24623e-13,7.50259e-13
-134,0,3.5193,1.8075,23.5506,-2.96004,-5.68363e-13,7.65981e-13
-132,0,3.5193,1.8075,23.5506,-2.96004,-5.08953e-13,7.54079e-13
-130,0,3.5193,1.8075,23.5506,-2.96004,-4.62786e-13,7.19257e-13
-128,0,3.5193,1.8075,23.5506,-2.96004,-4.43279e-13,6.70689e-13
-126,0,3.5193,1.8075,23.5506,-2.96004,-4.57718e-13,6.19495e-13
-124,0,3.5193,1.8075,23.5506,-2.96004,-5.05568e-13,5.75742e-13
-122,0,3.5193,1.8075,23.5506,-2.96004,-5.78607e-13,5.45836e-13
-120,0,3.5193,1.8075,23.5506,-2.96004,-6.628e-13,5.31059e-13
-118,0,3.5193,1.8075,23.5506,-2.96004,-7.41408e-13,5.27667e-13
-116,0,3.5193,1.8075,23.5506,-2.96004,-7.98573e-13,5.28505e-13
-114,0,3.5193,1.8075,23.5506,-2.96004,-8.22528e-13,5.25636e-13
-112,0,3.5193,1.8075,23.5506,-2.96004,-8.0775e-13,5.1318e-13
-110,0,3.5193,1.8075,23.5506,-2.96004,-7.55646e-13,4.89496e-13
-108,0,3.5193,1.8075,23.5506,-2.96004,-6.73754e-13,4.58019e-13
