Phi[deg],Theta[deg],GainTotal
-180,0,1.91577
-178,0,1.91577
-176,0,1.91577
-174,0,1.91577
-172,0,1.91577
-170,0,1.91577
-168,0,1.91577
-166,0,1.91577
-164,0,1.91577
-162,0,1.91577
-160,0,1.91577
-158,0,1.91577
-156,0,1.91577
-154,0,1.91577
-152,0,1.91577
-150,0,1.91577
-148,0,1.91577
-146,0,1.91577
-144,0,1.91577
-142,0,1.91577
-140,0,1.91577
-138,0,1.91577
-136,0,1.91577
-134,0,1.91577
-132,0,1.91577
-130,0,1.91577
-128,0,1.91577
-126,0,1.91577
-124,0,1.91577
-122,0,1.91577
-120,0,1.91577
-118,0,1.91577
-116,0,1.91577
-114,0,1.91577
-112,0,1.91577
-110,0,1.91577
-108,0,1.91577
-106,0,1.91577
-104,0,1.91577
-102,0,1.91577
-100,0,1.91577
-98,0,1.91577
-96,0,1.91577
-94,0,1.91577
-92,0,1.91577
-90,0,1.91577
-88,0,1.91577
-86,0,1.91577
-84,0,1.91577
-82,0,1.91577
-80,0,1.91577
-78,0,1.91577
-76,0,1.91577
-74,0,1.91577
-72,0,1.91577
-70,0,1.91577
-68,0,1.91577
-66,0,1.91577
-64,0,1.91577
-62,0,1.91577
-60,0,1.91577
-58,0,1.91577
-56,0,1.91577
-54,0,1.91577
-52,0,1.91577
-50,0,1.91577
-48,0,1.91577
-46,0,1.91577
-44,0,1.91577
-42,0,1.91577
-40,0,1.91577
-38,0,1.91577
-36,0,1.91577
-34,0,1.91577
-32,0,1.91577
-30,0,1.91577
-28,0,1.91577
-26,0,1.91577
-24,0,1.91577
-22,0,1.91577
-20,0,1.91577
-18,0,1.91577
-16,0,1.91577
-14,0,1.91577
-12,0,1.91577
-10,0,1.91577
-8,0,1.91577
-6,0,1.91577
-4,0,1.91577
-2,0,1.91577
0,0,1.91577
2,0,1.91577
4,0,1.91577
6,0,1.91577
8,0,1.91577
10,0,1.91577
12,0,1.91577
14,0,1.91577
16,0,1.91577
18,0,1.91577
20,0,1.91577
22,0,1.91577
24,0,1.91577
26,0,1.91577
28,0,1.91577
30,0,1.91577
32,0,1.91577
34,0,1.91577
36,0,1.91577
38,0,1.91577
40,0,1.91577
42,0,1.91577
44,0,1.91577
46,0,1.91577
48,0,1.91577
50,0,1.91577
52,0,1.91577
54,0,1.91577
56,0,1.91577
58,0,1.91577
60,0,1.91577
62,0,1.91577
64,0,1.91577
66,0,1.91577
68,0,1.91577
70,0,1.91577
72,0,1.91577
74,0,1.91577
76,0,1.91577
78,0,1.91577
80,0,1.91577
82,0,1.91577
84,0,1.91577
86,0,1.91577
88,0,1.91577
90,0,1.91577
92,0,1.91577
94,0,1.91577
96,0,1.91577
98,0,1.91577
100,0,1.91577
102,0,1.91577
104,0,1.91577
106,0,1.91577
108,0,1.91577
110,0,1.91577
112,0,1.91577
114,0,1.91577
116,0,1.91577
118,0,1.91577
120,0,1.91577
122,0,1.91577
124,0,1.91577
126,0,1.91577
128,0,1.91577
130,0,1.91577
132,0,1.91577
134,0,1.91577
136,0,1.91577
138,0,1.91577
140,0,1.91577
142,0,1.91577
144,0,1.91577
146,0,1.91577
148,0,1.91577
150,0,1.91577
152,0,1.91577
154,0,1.91577
156,0,1.91577
158,0,1.91577
160,0,1.91577
162,0,1.91577
164,0,1.91577
166,0,1.91577
168,0,1.91577
170,0,1.91577
172,0,1.91577
174,0,1.91577
176,0,1.91577
178,0,1.91577
180,0,1.91577
-180,2,1.92477
-178,2,1.92436
-176,2,1.92393
-174,2,1.92351
-172,2,1.92307
-170,2,1.92263
-168,2,1.92219
-166,2,1.92174
-164,2,1.92129
-162,2,1.92084
-160,2,1.92039
-158,2,1.91994
-156,2,1.91949
-154,2,1.91905
-152,2,1.9186
-150,2,1.91817
-148,2,1.91773
-146,2,1.91731
-144,2,1.91688
-142,2,1.91647
-140,2,1.91606
-138,2,1.91566
-136,2,1.91527
-134,2,1.91489
-132,2,1.91452
-130,2,1.91416
-128,2,1.91381
-126,2,1.91347
-124,2,1.91314
-122,2,1.91282
-120,2,1.91251
-118,2,1.91222
-116,2,1.91193
-114,2,1.91166
-112,2,1.9114
-110,2,1.91115
-108,2,1.91091
-106,2,1.91068
-104,2,1.91047
-102,2,1.91026
-100,2,1.91007
-98,2,1.90988
-96,2,1.90971
-94,2,1.90954
-92,2,1.90939
-90,2,1.90925
-88,2,1.90911
-86,2,1.90899
-84,2,1.90887
-82,2,1.90876
-80,2,1.90866
-78,2,1.90857
-76,2,1.90848
-74,2,1.9084
-72,2,1.90833
-70,2,1.90826
-68,2,1.9082
-66,2,1.90815
-64,2,1.9081
-62,2,1.90806
-60,2,1.90802
-58,2,1.90799
-56,2,1.90796
-54,2,1.90793
-52,2,1.90791
-50,2,1.9079
-48,2,1.90789
-46,2,1.90788
-44,2,1.90788
-42,2,1.90788
-40,2,1.90789
-38,2,1.9079
-36,2,1.90791
-34,2,1.90793
-32,2,1.90796
-30,2,1.90799
-28,2,1.90802
-26,2,1.90806
-24,2,1.9081
-22,2,1.90815
-20,2,1.90821
-18,2,1.90827
-16,2,1.90834
-14,2,1.90841
-12,2,1.9085
