Phi[deg],Theta[deg],GainTotal
-180,0,9.97688e-05
-178,0,9.97688e-05
-176,0,9.97688e-05
-174,0,9.97688e-05
-172,0,9.97688e-05
-170,0,9.97688e-05
-168,0,9.97688e-05
-166,0,9.97688e-05
-164,0,9.97688e-05
-162,0,9.97688e-05
-160,0,9.97688e-05
-158,0,9.97688e-05
-156,0,9.97688e-05
-154,0,9.97688e-05
-152,0,9.97688e-05
-150,0,9.97688e-05
-148,0,9.97688e-05
-146,0,9.97688e-05
-144,0,9.97688e-05
-142,0,9.97688e-05
-140,0,9.97688e-05
-138,0,9.97688e-05
-136,0,9.97688e-05
-134,0,9.97688e-05
-132,0,9.97688e-05
-130,0,9.97688e-05
-128,0,9.97688e-05
-126,0,9.97688e-05
-124,0,9.97688e-05
-122,0,9.97688e-05
-120,0,9.97688e-05
-118,0,9.97688e-05
-116,0,9.97688e-05
-114,0,9.97688e-05
-112,0,9.97688e-05
-110,0,9.97688e-05
-108,0,9.97688e-05
-106,0,9.97688e-05
-104,0,9.97688e-05
-102,0,9.97688e-05
-100,0,9.97688e-05
-98,0,9.97688e-05
-96,0,9.97688e-05
-94,0,9.97688e-05
-92,0,9.97688e-05
-90,0,9.97688e-05
-88,0,9.97688e-05
-86,0,9.97688e-05
-84,0,9.97688e-05
-82,0,9.97688e-05
-80,0,9.97688e-05
-78,0,9.97688e-05
-76,0,9.97688e-05
-74,0,9.97688e-05
-72,0,9.97688e-05
-70,0,9.97688e-05
-68,0,9.97688e-05
-66,0,9.97688e-05
-64,0,9.97688e-05
-62,0,9.97688e-05
-60,0,9.97688e-05
-58,0,9.97688e-05
-56,0,9.97688e-05
-54,0,9.97688e-05
-52,0,9.97688e-05
-50,0,9.97688e-05
-48,0,9.97688e-05
-46,0,9.97688e-05
-44,0,9.97688e-05
-42,0,9.97688e-05
-40,0,9.97688e-05
-38,0,9.97688e-05
-36,0,9.97688e-05
-34,0,9.97688e-05
-32,0,9.97688e-05
-30,0,9.97688e-05
-28,0,9.97688e-05
-26,0,9.97688e-05
-24,0,9.97688e-05
-22,0,9.97688e-05
-20,0,9.97688e-05
-18,0,9.97688e-05
-16,0,9.97688e-05
-14,0,9.97688e-05
-12,0,9.97688e-05
-10,0,9.97688e-05
-8,0,9.97688e-05
-6,0,9.97688e-05
-4,0,9.97688e-05
-2,0,9.97688e-05
0,0,9.97688e-05
2,0,9.97688e-05
4,0,9.97688e-05
6,0,9.97688e-05
8,0,9.97688e-05
10,0,9.97688e-05
12,0,9.97688e-05
14,0,9.97688e-05
16,0,9.97688e-05
18,0,9.97688e-05
20,0,9.97688e-05
22,0,9.97688e-05
24,0,9.97688e-05
26,0,9.97688e-05
28,0,9.97688e-05
30,0,9.97688e-05
32,0,9.97688e-05
34,0,9.97688e-05
36,0,9.97688e-05
38,0,9.97688e-05
40,0,9.97688e-05
42,0,9.97688e-05
44,0,9.97688e-05
46,0,9.97688e-05
48,0,9.97688e-05
50,0,9.97688e-05
52,0,9.97688e-05
54,0,9.97688e-05
56,0,9.97688e-05
58,0,9.97688e-05
60,0,9.97688e-05
62,0,9.97688e-05
64,0,9.97688e-05
66,0,9.97688e-05
68,0,9.97688e-05
70,0,9.97688e-05
72,0,9.97688e-05
74,0,9.97688e-05
76,0,9.97688e-05
78,0,9.97688e-05
80,0,9.97688e-05
82,0,9.97688e-05
84,0,9.97688e-05
86,0,9.97688e-05
88,0,9.97688e-05
90,0,9.97688e-05
92,0,9.97688e-05
94,0,9.97688e-05
96,0,9.97688e-05
98,0,9.97688e-05
100,0,9.97688e-05
102,0,9.97688e-05
104,0,9.97688e-05
106,0,9.97688e-05
108,0,9.97688e-05
110,0,9.97688e-05
112,0,9.97688e-05
114,0,9.97688e-05
116,0,9.97688e-05
118,0,9.97688e-05
120,0,9.97688e-05
122,0,9.97688e-05
124,0,9.97688e-05
126,0,9.97688e-05
128,0,9.97688e-05
130,0,9.97688e-05
132,0,9.97688e-05
134,0,9.97688e-05
136,0,9.97688e-05
138,0,9.97688e-05
140,0,9.97688e-05
142,0,9.97688e-05
144,0,9.97688e-05
146,0,9.97688e-05
148,0,9.97688e-05
150,0,9.97688e-05
152,0,9.97688e-05
154,0,9.97688e-05
156,0,9.97688e-05
158,0,9.97688e-05
160,0,9.97688e-05
162,0,9.97688e-05
164,0,9.97688e-05
166,0,9.97688e-05
168,0,9.97688e-05
170,0,9.97688e-05
172,0,9.97688e-05
174,0,9.97688e-05
176,0,9.97688e-05
178,0,9.97688e-05
180,0,9.97688e-05
-180,2,0.00301383
-178,2,0.00305887
-176,2,0.00310958
-174,2,0.00316585
-172,2,0.00322758
-170,2,0.0032946
-168,2,0.00336674
-166,2,0.0034438
-164,2,0.00352554
-162,2,0.00361172
-160,2,0.00370206
-158,2,0.00379625
-156,2,0.00389398
-154,2,0.00399491
-152,2,0.00409867
-150,2,0.00420489
-148,2,0.00431318
-146,2,0.00442313
-144,2,0.00453434
-142,2,0.00464638
-140,2,0.00475881
-138,2,0.0048712
-136,2,0.00498311
-134,2,0.0050941
-132,2,0.00520371
-130,2,0.00531153
-128,2,0.0054171
-126,2,0.00552001
-124,2,0.00561983
-122,2,0.00571615
-120,2,0.00580858
-118,2,0.00589673
-116,2,0.00598024
-114,2,0.00605876
-112,2,0.00613197
-110,2,0.00619954
-108,2,0.0062612
-106,2,0.00631668
-104,2,0.00636574
-102,2,0.00640817
-100,2,0.00644379
-98,2,0.00647244
-96,2,0.00649399
-94,2,0.00650834
-92,2,0.00651542
-90,2,0.00651519
-88,2,0.00650764
-86,2,0.00649279
-84,2,0.00647068
-82,2,0.0064414
-80,2,0.00640506
-78,2,0.0063618
-76,2,0.00631178
-74,2,0.0062552
-72,2,0.00619227
-70,2,0.00612325
-68,2,0.00604841
-66,2,0.00596804
-64,2,0.00588247
-62,2,0.00579202
-60,2,0.00569705
-58,2,0.00559795
-56,2,0.0054951
-54,2,0.0053889
-52,2,0.00527978
-50,2,0.00516816
-48,2,0.00505447
-46,2,0.00493915
-44,2,0.00482266
-42,2,0.00470544
-40,2,0.00458794
-38,2,0.00447061
-36,2,0.00435389
-34,2,0.00423822
-32,2,0.00412402
-30,2,0.00401172
-28,2,0.00390172
