Phi[deg],Theta[deg],GainTotal
-180,0,0.400189
-178,0,0.400189
-176,0,0.400189
-174,0,0.400189
-172,0,0.400189
-170,0,0.400189
-168,0,0.400189
-166,0,0.400189
-164,0,0.400189
-162,0,0.400189
-160,0,0.400189
-158,0,0.400189
-156,0,0.400189
-154,0,0.400189
-152,0,0.400189
-150,0,0.400189
-148,0,0.400189
-146,0,0.400189
-144,0,0.400189
-142,0,0.400189
-140,0,0.400189
-138,0,0.400189
-136,0,0.400189
-134,0,0.400189
-132,0,0.400189
-130,0,0.400189
-128,0,0.400189
-126,0,0.400189
-124,0,0.400189
-122,0,0.400189
-120,0,0.400189
-118,0,0.400189
-116,0,0.400189
-114,0,0.400189
-112,0,0.400189
-110,0,0.400189
-108,0,0.400189
-106,0,0.400189
-104,0,0.400189
-102,0,0.400189
-100,0,0.400189
-98,0,0.400189
-96,0,0.400189
-94,0,0.400189
-92,0,0.400189
-90,0,0.400189
-88,0,0.400189
-86,0,0.400189
-84,0,0.400189
-82,0,0.400189
-80,0,0.400189
-78,0,0.400189
-76,0,0.400189
-74,0,0.400189
-72,0,0.400189
-70,0,0.400189
-68,0,0.400189
-66,0,0.400189
-64,0,0.400189
-62,0,0.400189
-60,0,0.400189
-58,0,0.400189
-56,0,0.400189
-54,0,0.400189
-52,0,0.400189
-50,0,0.400189
-48,0,0.400189
-46,0,0.400189
-44,0,0.400189
-42,0,0.400189
-40,0,0.400189
-38,0,0.400189
-36,0,0.400189
-34,0,0.400189
-32,0,0.400189
-30,0,0.400189
-28,0,0.400189
-26,0,0.400189
-24,0,0.400189
-22,0,0.400189
-20,0,0.400189
-18,0,0.400189
-16,0,0.400189
-14,0,0.400189
-12,0,0.400189
-10,0,0.400189
-8,0,0.400189
-6,0,0.400189
-4,0,0.400189
-2,0,0.400189
0,0,0.400189
2,0,0.400189
4,0,0.400189
6,0,0.400189
8,0,0.400189
10,0,0.400189
12,0,0.400189
14,0,0.400189
16,0,0.400189
18,0,0.400189
20,0,0.400189
22,0,0.400189
24,0,0.400189
26,0,0.400189
28,0,0.400189
30,0,0.400189
32,0,0.400189
34,0,0.400189
36,0,0.400189
38,0,0.400189
40,0,0.400189
42,0,0.400189
44,0,0.400189
46,0,0.400189
48,0,0.400189
50,0,0.400189
52,0,0.400189
54,0,0.400189
56,0,0.400189
58,0,0.400189
60,0,0.400189
62,0,0.400189
64,0,0.400189
66,0,0.400189
68,0,0.400189
70,0,0.400189
72,0,0.400189
74,0,0.400189
76,0,0.400189
78,0,0.400189
80,0,0.400189
82,0,0.400189
84,0,0.400189
86,0,0.400189
88,0,0.400189
90,0,0.400189
92,0,0.400189
94,0,0.400189
96,0,0.400189
98,0,0.400189
100,0,0.400189
102,0,0.400189
104,0,0.400189
106,0,0.400189
108,0,0.400189
110,0,0.400189
112,0,0.400189
114,0,0.400189
116,0,0.400189
118,0,0.400189
120,0,0.400189
122,0,0.400189
124,0,0.400189
126,0,0.400189
128,0,0.400189
130,0,0.400189
132,0,0.400189
134,0,0.400189
136,0,0.400189
138,0,0.400189
140,0,0.400189
142,0,0.400189
144,0,0.400189
146,0,0.400189
148,0,0.400189
150,0,0.400189
152,0,0.400189
154,0,0.400189
156,0,0.400189
158,0,0.400189
160,0,0.400189
162,0,0.400189
164,0,0.400189
166,0,0.400189
168,0,0.400189
170,0,0.400189
172,0,0.400189
174,0,0.400189
176,0,0.400189
178,0,0.400189
180,0,0.400189
-180,2,0.400316
-178,2,0.400322
-176,2,0.400327
-174,2,0.400331
-172,2,0.400335
-170,2,0.400339
-168,2,0.400341
-166,2,0.400344
-164,2,0.400345
-162,2,0.400346
-160,2,0.400346
-158,2,0.400345
-156,2,0.400343
-154,2,0.40034
-152,2,0.400337
-150,2,0.400332
-148,2,0.400327
-146,2,0.40032
-144,2,0.400313
-142,2,0.400304
-140,2,0.400295
-138,2,0.400284
-136,2,0.400272
-134,2,0.40026
-132,2,0.400246
-130,2,0.400232
-128,2,0.400216
-126,2,0.4002
-124,2,0.400183
-122,2,0.400165
-120,2,0.400146
-118,2,0.400126
-116,2,0.400106
-114,2,0.400085
-112,2,0.400063
-110,2,0.400041
-108,2,0.400019
-106,2,0.399996
-104,2,0.399973
-102,2,0.39995
-100,2,0.399926
-98,2,0.399902
-96,2,0.399879
-94,2,0.399855
-92,2,0.399831
-90,2,0.399808
-88,2,0.399785
-86,2,0.399763
-84,2,0.39974
-82,2,0.399719
-80,2,0.399698
-78,2,0.399677
-76,2,0.399657
-74,2,0.399639
-72,2,0.399621
-70,2,0.399604
-68,2,0.399587
-66,2,0.399572
-64,2,0.399559
-62,2,0.399546
-60,2,0.399534
-58,2,0.399524
-56,2,0.399515
-54,2,0.399507
-52,2,0.399501
-50,2,0.399495
-48,2,0.399492
-46,2,0.399489
-44,2,0.399488
-42,2,0.399489
-40,2,0.39949
-38,2,0.399494
-36,2,0.399498
-34,2,0.399504
-32,2,0.399511
-30,2,0.39952
-28,2,0.399529
-26,2,0.39954
-24,2,0.399552
-22,2,0.399566
-20,2,0.39958
-18,2,0.399595
-16,2,0.399611
-14,2,0.399629
-12,2,0.399647
-10,2,0.399665
-8,2,0.399685
-6,2,0.399705
-4,2,0.399726
-2,2,0.399747
0,2,0.399768
2,2,0.39979
4,2,0.399813
6,2,0.399835
8,2,0.399857
10,2,0.39988
12,2,0.399902
14,2,0.399925
16,2,0.399947
18,2,0.399969
20,2,0.399991
22,2,0.400012
