Phi[deg],Theta[deg],GainTotal
-180,0,2.80074
-178,0,2.80074
-176,0,2.80074
-174,0,2.80074
-172,0,2.80074
-170,0,2.80074
-168,0,2.80074
-166,0,2.80074
-164,0,2.80074
-162,0,2.80074
-160,0,2.80074
-158,0,2.80074
-156,0,2.80074
-154,0,2.80074
-152,0,2.80074
-150,0,2.80074
-148,0,2.80074
-146,0,2.80074
-144,0,2.80074
-142,0,2.80074
-140,0,2.80074
-138,0,2.80074
-136,0,2.80074
-134,0,2.80074
-132,0,2.80074
-130,0,2.80074
-128,0,2.80074
-126,0,2.80074
-124,0,2.80074
-122,0,2.80074
-120,0,2.80074
-118,0,2.80074
-116,0,2.80074
-114,0,2.80074
-112,0,2.80074
-110,0,2.80074
-108,0,2.80074
-106,0,2.80074
-104,0,2.80074
-102,0,2.80074
-100,0,2.80074
-98,0,2.80074
-96,0,2.80074
-94,0,2.80074
-92,0,2.80074
-90,0,2.80074
-88,0,2.80074
-86,0,2.80074
-84,0,2.80074
-82,0,2.80074
-80,0,2.80074
-78,0,2.80074
-76,0,2.80074
-74,0,2.80074
-72,0,2.80074
-70,0,2.80074
-68,0,2.80074
-66,0,2.80074
-64,0,2.80074
-62,0,2.80074
-60,0,2.80074
-58,0,2.80074
-56,0,2.80074
-54,0,2.80074
-52,0,2.80074
-50,0,2.80074
-48,0,2.80074
-46,0,2.80074
-44,0,2.80074
-42,0,2.80074
-40,0,2.80074
-38,0,2.80074
-36,0,2.80074
-34,0,2.80074
-32,0,2.80074
-30,0,2.80074
-28,0,2.80074
-26,0,2.80074
-24,0,2.80074
-22,0,2.80074
-20,0,2.80074
-18,0,2.80074
-16,0,2.80074
-14,0,2.80074
-12,0,2.80074
-10,0,2.80074
-8,0,2.80074
-6,0,2.80074
-4,0,2.80074
-2,0,2.80074
0,0,2.80074
2,0,2.80074
4,0,2.80074
6,0,2.80074
8,0,2.80074
10,0,2.80074
12,0,2.80074
14,0,2.80074
16,0,2.80074
18,0,2.80074
20,0,2.80074
22,0,2.80074
24,0,2.80074
26,0,2.80074
28,0,2.80074
30,0,2.80074
32,0,2.80074
34,0,2.80074
36,0,2.80074
38,0,2.80074
40,0,2.80074
42,0,2.80074
44,0,2.80074
46,0,2.80074
48,0,2.80074
50,0,2.80074
52,0,2.80074
54,0,2.80074
56,0,2.80074
58,0,2.80074
60,0,2.80074
62,0,2.80074
64,0,2.80074
66,0,2.80074
68,0,2.80074
70,0,2.80074
72,0,2.80074
74,0,2.80074
76,0,2.80074
78,0,2.80074
80,0,2.80074
82,0,2.80074
84,0,2.80074
86,0,2.80074
88,0,2.80074
90,0,2.80074
92,0,2.80074
94,0,2.80074
96,0,2.80074
98,0,2.80074
100,0,2.80074
102,0,2.80074
104,0,2.80074
106,0,2.80074
108,0,2.80074
110,0,2.80074
112,0,2.80074
114,0,2.80074
116,0,2.80074
118,0,2.80074
120,0,2.80074
122,0,2.80074
124,0,2.80074
126,0,2.80074
128,0,2.80074
130,0,2.80074
132,0,2.80074
134,0,2.80074
136,0,2.80074
138,0,2.80074
140,0,2.80074
142,0,2.80074
144,0,2.80074
146,0,2.80074
148,0,2.80074
150,0,2.80074
152,0,2.80074
154,0,2.80074
156,0,2.80074
158,0,2.80074
160,0,2.80074
162,0,2.80074
164,0,2.80074
166,0,2.80074
168,0,2.80074
170,0,2.80074
172,0,2.80074
174,0,2.80074
176,0,2.80074
178,0,2.80074
180,0,2.80074
-180,2,2.76356
-178,2,2.76356
-176,2,2.76358
-174,2,2.76363
-172,2,2.76369
-170,2,2.76379
-168,2,2.76391
-166,2,2.76405
-164,2,2.76423
-162,2,2.76445
-160,2,2.76469
-158,2,2.76498
-156,2,2.76529
-154,2,2.76565
-152,2,2.76604
-150,2,2.76648
-148,2,2.76695
-146,2,2.76746
-144,2,2.76802
-142,2,2.76861
-140,2,2.76925
-138,2,2.76992
-136,2,2.77064
-134,2,2.77139
-132,2,2.77218
-130,2,2.77301
-128,2,2.77388
-126,2,2.77478
-124,2,2.77572
-122,2,2.77669
-120,2,2.77768
-118,2,2.77871
-116,2,2.77976
-114,2,2.78083
-112,2,2.78192
-110,2,2.78303
-108,2,2.78416
-106,2,2.7853
-104,2,2.78644
-102,2,2.7876
-100,2,2.78875
-98,2,2.78991
-96,2,2.79106
-94,2,2.7922
-92,2,2.79333
-90,2,2.79445
-88,2,2.79555
-86,2,2.79663
-84,2,2.79768
-82,2,2.7987
-80,2,2.7997
-78,2,2.80065
-76,2,2.80157
-74,2,2.80245
-72,2,2.80329
-70,2,2.80408
-68,2,2.80481
-66,2,2.8055
-64,2,2.80613
-62,2,2.80671
-60,2,2.80722
-58,2,2.80768
-56,2,2.80807
-54,2,2.8084
-52,2,2.80867
-50,2,2.80887
-48,2,2.809
-46,2,2.80907
-44,2,2.80907
-42,2,2.809
-40,2,2.80887
-38,2,2.80867
-36,2,2.8084
-34,2,2.80807
-32,2,2.80768
-30,2,2.80722
-28,2,2.8067
-26,2,2.80613
-24,2,2.8055
-22,2,2.80481
-20,2,2.80407
-18,2,2.80328
-16,2,2.80245
-14,2,2.80157
-12,2,2.80065
-10,2,2.79969
-8,2,2.7987
-6,2,2.79767
-4,2,2.79662
-2,2,2.79554
0,2,2.79444
2,2,2.79333
4,2,2.79219
6,2,2.79105
8,2,2.7899
10,2,2.78875
12,2,2.78759
14,2,2.78644
16,2,2.78529
18,2,2.78415
20,2,2.78303
22,2,2.78192
24,2,2.78082
26,2,2.77975
28,2,2.7787
30,2,2.77768
32,2,2.77668
34,2,2.77571
36,2,2.77478
38,2,2.77388
40,2,2.77301
42,2,2.77218
44,2,2.77139
46,2,2.77063
48,2,2.76992
50,2,2.76924
52,2,2.76861
54,2,2.76801
56,2,2.76746
58,2,2.76695
60,2,2.76647
62,2,2.76604
64,2,2.76565
66,2,2.76529
68,2,2.76497
70,2,2.76469
72,2,2.76444
74,2,2.76423
76,2,2.76405
78,2,2.7639
80,2,2.76378
82,2,2.76369
84,2,2.76363
86,2,2.76358
88,2,2.76356
90,2,2.76356
92,2,2.76358
94,2,2.76361
96,2,2.76366
98,2,2.76372
100,2,2.76379
102,2,2.76387
104,2,2.76396
106,2,2.76405
108,2,2.76414
110,2,2.76423
112,2,2.76433
114,2,2.76442
116,2,2.76451
118,2,2.76459
120,2,2.76467
