Phi[deg],Theta[deg],GainTotal
-180,0,0.208961
-178,0,0.208961
-176,0,0.208961
-174,0,0.208961
-172,0,0.208961
-170,0,0.208961
-168,0,0.208961
-166,0,0.208961
-164,0,0.208961
-162,0,0.208961
-160,0,0.208961
-158,0,0.208961
-156,0,0.208961
-154,0,0.208961
-152,0,0.208961
-150,0,0.208961
-148,0,0.208961
-146,0,0.208961
-144,0,0.208961
-142,0,0.208961
-140,0,0.208961
-138,0,0.208961
-136,0,0.208961
-134,0,0.208961
-132,0,0.208961
-130,0,0.208961
-128,0,0.208961
-126,0,0.208961
-124,0,0.208961
-122,0,0.208961
-120,0,0.208961
-118,0,0.208961
-116,0,0.208961
-114,0,0.208961
-112,0,0.208961
-110,0,0.208961
-108,0,0.208961
-106,0,0.208961
-104,0,0.208961
-102,0,0.208961
-100,0,0.208961
-98,0,0.208961
-96,0,0.208961
-94,0,0.208961
-92,0,0.208961
-90,0,0.208961
-88,0,0.208961
-86,0,0.208961
-84,0,0.208961
-82,0,0.208961
-80,0,0.208961
-78,0,0.208961
-76,0,0.208961
-74,0,0.208961
-72,0,0.208961
-70,0,0.208961
-68,0,0.208961
-66,0,0.208961
-64,0,0.208961
-62,0,0.208961
-60,0,0.208961
-58,0,0.208961
-56,0,0.208961
-54,0,0.208961
-52,0,0.208961
-50,0,0.208961
-48,0,0.208961
-46,0,0.208961
-44,0,0.208961
-42,0,0.208961
-40,0,0.208961
-38,0,0.208961
-36,0,0.208961
-34,0,0.208961
-32,0,0.208961
-30,0,0.208961
-28,0,0.208961
-26,0,0.208961
-24,0,0.208961
-22,0,0.208961
-20,0,0.208961
-18,0,0.208961
-16,0,0.208961
-14,0,0.208961
-12,0,0.208961
-10,0,0.208961
-8,0,0.208961
-6,0,0.208961
-4,0,0.208961
-2,0,0.208961
0,0,0.208961
2,0,0.208961
4,0,0.208961
6,0,0.208961
8,0,0.208961
10,0,0.208961
12,0,0.208961
14,0,0.208961
16,0,0.208961
18,0,0.208961
20,0,0.208961
22,0,0.208961
24,0,0.208961
26,0,0.208961
28,0,0.208961
30,0,0.208961
32,0,0.208961
34,0,0.208961
36,0,0.208961
38,0,0.208961
40,0,0.208961
42,0,0.208961
44,0,0.208961
46,0,0.208961
48,0,0.208961
50,0,0.208961
52,0,0.208961
54,0,0.208961
56,0,0.208961
58,0,0.208961
60,0,0.208961
62,0,0.208961
