Phi[deg],Theta[deg],GainTotal
-180,0,0.106554
-178,0,0.106554
-176,0,0.106554
-174,0,0.106554
-172,0,0.106554
-170,0,0.106554
-168,0,0.106554
-166,0,0.106554
-164,0,0.106554
-162,0,0.106554
-160,0,0.106554
-158,0,0.106554
-156,0,0.106554
-154,0,0.106554
-152,0,0.106554
-150,0,0.106554
-148,0,0.106554
-146,0,0.106554
-144,0,0.106554
-142,0,0.106554
-140,0,0.106554
-138,0,0.106554
-136,0,0.106554
-134,0,0.106554
-132,0,0.106554
-130,0,0.106554
-128,0,0.106554
-126,0,0.106554
-124,0,0.106554
-122,0,0.106554
-120,0,0.106554
-118,0,0.106554
-116,0,0.106554
-114,0,0.106554
-112,0,0.106554
-110,0,0.106554
-108,0,0.106554
-106,0,0.106554
-104,0,0.106554
-102,0,0.106554
-100,0,0.106554
-98,0,0.106554
-96,0,0.106554
-94,0,0.106554
-92,0,0.106554
-90,0,0.106554
-88,0,0.106554
-86,0,0.106554
-84,0,0.106554
-82,0,0.106554
-80,0,0.106554
-78,0,0.106554
-76,0,0.106554
-74,0,0.106554
-72,0,0.106554
-70,0,0.106554
-68,0,0.106554
-66,0,0.106554
-64,0,0.106554
-62,0,0.106554
-60,0,0.106554
-58,0,0.106554
-56,0,0.106554
-54,0,0.106554
-52,0,0.106554
-50,0,0.106554
-48,0,0.106554
-46,0,0.106554
-44,0,0.106554
-42,0,0.106554
-40,0,0.106554
-38,0,0.106554
-36,0,0.106554
-34,0,0.106554
-32,0,0.106554
-30,0,0.106554
-28,0,0.106554
-26,0,0.106554
-24,0,0.106554
-22,0,0.106554
-20,0,0.106554
-18,0,0.106554
-16,0,0.106554
-14,0,0.106554
-12,0,0.106554
-10,0,0.106554
-8,0,0.106554
-6,0,0.106554
-4,0,0.106554
-2,0,0.106554
0,0,0.106554
2,0,0.106554
4,0,0.106554
6,0,0.106554
8,0,0.106554
10,0,0.106554
12,0,0.106554
14,0,0.106554
16,0,0.106554
18,0,0.106554
20,0,0.106554
22,0,0.106554
24,0,0.106554
26,0,0.106554
28,0,0.106554
30,0,0.106554
32,0,0.106554
34,0,0.106554
36,0,0.106554
38,0,0.106554
40,0,0.106554
42,0,0.106554
44,0,0.106554
46,0,0.106554
48,0,0.106554
50,0,0.106554
52,0,0.106554
54,0,0.106554
56,0,0.106554
58,0,0.106554
60,0,0.106554
62,0,0.106554
64,0,0.106554
66,0,0.106554
68,0,0.106554
70,0,0.106554
72,0,0.106554
74,0,0.106554
76,0,0.106554
78,0,0.106554
80,0,0.106554
82,0,0.106554
84,0,0.106554
86,0,0.106554
88,0,0.106554
90,0,0.106554
92,0,0.106554
94,0,0.106554
96,0,0.106554
98,0,0.106554
100,0,0.106554
102,0,0.106554
104,0,0.106554
106,0,0.106554
108,0,0.106554
110,0,0.106554
112,0,0.106554
114,0,0.106554
116,0,0.106554
118,0,0.106554
120,0,0.106554
122,0,0.106554
124,0,0.106554
126,0,0.106554
128,0,0.106554
130,0,0.106554
132,0,0.106554
134,0,0.106554
136,0,0.106554
138,0,0.106554
140,0,0.106554
142,0,0.106554
144,0,0.106554
146,0,0.106554
148,0,0.106554
150,0,0.106554
152,0,0.106554
154,0,0.106554
156,0,0.106554
158,0,0.106554
160,0,0.106554
162,0,0.106554
164,0,0.106554
166,0,0.106554
168,0,0.106554
170,0,0.106554
172,0,0.106554
174,0,0.106554
176,0,0.106554
178,0,0.106554
