Phi[deg],Theta[deg],GainTotal
-180,0,0.10436
-178,0,0.10436
-176,0,0.10436
-174,0,0.10436
-172,0,0.10436
-170,0,0.10436
-168,0,0.10436
-166,0,0.10436
-164,0,0.10436
-162,0,0.10436
-160,0,0.10436
-158,0,0.10436
-156,0,0.10436
-154,0,0.10436
-152,0,0.10436
-150,0,0.10436
-148,0,0.10436
-146,0,0.10436
-144,0,0.10436
-142,0,0.10436
-140,0,0.10436
-138,0,0.10436
-136,0,0.10436
-134,0,0.10436
-132,0,0.10436
-130,0,0.10436
-128,0,0.10436
-126,0,0.10436
-124,0,0.10436
-122,0,0.10436
-120,0,0.10436
-118,0,0.10436
-116,0,0.10436
-114,0,0.10436
-112,0,0.10436
-110,0,0.10436
-108,0,0.10436
-106,0,0.10436
-104,0,0.10436
-102,0,0.10436
-100,0,0.10436
-98,0,0.10436
-96,0,0.10436
-94,0,0.10436
-92,0,0.10436
-90,0,0.10436
-88,0,0.10436
-86,0,0.10436
-84,0,0.10436
-82,0,0.10436
-80,0,0.10436
-78,0,0.10436
-76,0,0.10436
-74,0,0.10436
-72,0,0.10436
-70,0,0.10436
-68,0,0.10436
-66,0,0.10436
-64,0,0.10436
-62,0,0.10436
-60,0,0.10436
-58,0,0.10436
-56,0,0.10436
-54,0,0.10436
-52,0,0.10436
-50,0,0.10436
-48,0,0.10436
-46,0,0.10436
-44,0,0.10436
-42,0,0.10436
-40,0,0.10436
-38,0,0.10436
-36,0,0.10436
-34,0,0.10436
-32,0,0.10436
-30,0,0.10436
-28,0,0.10436
-26,0,0.10436
-24,0,0.10436
-22,0,0.10436
-20,0,0.10436
-18,0,0.10436
-16,0,0.10436
-14,0,0.10436
-12,0,0.10436
-10,0,0.10436
-8,0,0.10436
-6,0,0.10436
-4,0,0.10436
-2,0,0.10436
0,0,0.10436
2,0,0.10436
4,0,0.10436
6,0,0.10436
8,0,0.10436
10,0,0.10436
12,0,0.10436
14,0,0.10436
16,0,0.10436
18,0,0.10436
20,0,0.10436
22,0,0.10436
24,0,0.10436
26,0,0.10436
28,0,0.10436
30,0,0.10436
32,0,0.10436
34,0,0.10436
36,0,0.10436
38,0,0.10436
40,0,0.10436
42,0,0.10436
44,0,0.10436
46,0,0.10436
48,0,0.10436
50,0,0.10436
52,0,0.10436
54,0,0.10436
56,0,0.10436
58,0,0.10436
60,0,0.10436
62,0,0.10436
64,0,0.10436
66,0,0.10436
68,0,0.10436
70,0,0.10436
72,0,0.10436
74,0,0.10436
76,0,0.10436
78,0,0.10436
80,0,0.10436
82,0,0.10436
84,0,0.10436
86,0,0.10436
