Phi[deg],Theta[deg],GainTotal
-180,0,0.79704
-178,0,0.79704
-176,0,0.79704
-174,0,0.79704
-172,0,0.79704
-170,0,0.79704
-168,0,0.79704
-166,0,0.79704
-164,0,0.79704
-162,0,0.79704
-160,0,0.79704
-158,0,0.79704
-156,0,0.79704
-154,0,0.79704
-152,0,0.79704
-150,0,0.79704
-148,0,0.79704
-146,0,0.79704
-144,0,0.79704
-142,0,0.79704
-140,0,0.79704
-138,0,0.79704
-136,0,0.79704
-134,0,0.79704
-132,0,0.79704
-130,0,0.79704
-128,0,0.79704
-126,0,0.79704
-124,0,0.79704
-122,0,0.79704
-120,0,0.79704
-118,0,0.79704
-116,0,0.79704
-114,0,0.79704
-112,0,0.79704
-110,0,0.79704
-108,0,0.79704
-106,0,0.79704
-104,0,0.79704
-102,0,0.79704
-100,0,0.79704
-98,0,0.79704
-96,0,0.79704
-94,0,0.79704
-92,0,0.79704
-90,0,0.79704
-88,0,0.79704
-86,0,0.79704
-84,0,0.79704
-82,0,0.79704
-80,0,0.79704
-78,0,0.79704
-76,0,0.79704
-74,0,0.79704
-72,0,0.79704
-70,0,0.79704
-68,0,0.79704
-66,0,0.79704
-64,0,0.79704
-62,0,0.79704
-60,0,0.79704
-58,0,0.79704
-56,0,0.79704
-54,0,0.79704
-52,0,0.79704
-50,0,0.79704
-48,0,0.79704
-46,0,0.79704
-44,0,0.79704
-42,0,0.79704
-40,0,0.79704
-38,0,0.79704
-36,0,0.79704
-34,0,0.79704
-32,0,0.79704
-30,0,0.79704
-28,0,0.79704
-26,0,0.79704
-24,0,0.79704
-22,0,0.79704
-20,0,0.79704
-18,0,0.79704
-16,0,0.79704
-14,0,0.79704
-12,0,0.79704
-10,0,0.79704
-8,0,0.79704
-6,0,0.79704
-4,0,0.79704
-2,0,0.79704
0,0,0.79704
2,0,0.79704
4,0,0.79704
6,0,0.79704
8,0,0.79704
10,0,0.79704
12,0,0.79704
14,0,0.79704
16,0,0.79704
18,0,0.79704
20,0,0.79704
22,0,0.79704
24,0,0.79704
26,0,0.79704
28,0,0.79704
30,0,0.79704
32,0,0.79704
34,0,0.79704
36,0,0.79704
38,0,0.79704
40,0,0.79704
42,0,0.79704
44,0,0.79704
46,0,0.79704
48,0,0.79704
50,0,0.79704
52,0,0.79704
54,0,0.79704
56,0,0.79704
58,0,0.79704
60,0,0.79704
62,0,0.79704
64,0,0.79704
66,0,0.79704
68,0,0.79704
70,0,0.79704
72,0,0.79704
74,0,0.79704
76,0,0.79704
78,0,0.79704
80,0,0.79704
82,0,0.79704
84,0,0.79704
86,0,0.79704
88,0,0.79704
90,0,0.79704
92,0,0.79704
94,0,0.79704
96,0,0.79704
98,0,0.79704
100,0,0.79704
102,0,0.79704
104,0,0.79704
106,0,0.79704
108,0,0.79704
110,0,0.79704
112,0,0.79704
114,0,0.79704
116,0,0.79704
118,0,0.79704
120,0,0.79704
122,0,0.79704
124,0,0.79704
126,0,0.79704
128,0,0.79704
130,0,0.79704
132,0,0.79704
134,0,0.79704
136,0,0.79704
138,0,0.79704
140,0,0.79704
142,0,0.79704
144,0,0.79704
146,0,0.79704
148,0,0.79704
150,0,0.79704
152,0,0.79704
154,0,0.79704
156,0,0.79704
158,0,0.79704
160,0,0.79704
162,0,0.79704
164,0,0.79704
166,0,0.79704
168,0,0.79704
170,0,0.79704
172,0,0.79704
174,0,0.79704
176,0,0.79704
178,0,0.79704
180,0,0.79704
-180,2,0.792436
-178,2,0.792426
-176,2,0.792401
-174,2,0.792359
-172,2,0.792301
-170,2,0.792228
-168,2,0.79214
-166,2,0.792037
-164,2,0.791919
-162,2,0.791788
-160,2,0.791643
-158,2,0.791487
-156,2,0.791318
-154,2,0.791139
-152,2,0.79095
-150,2,0.790752
-148,2,0.790546
-146,2,0.790333
-144,2,0.790113
-142,2,0.789889
-140,2,0.789661
-138,2,0.789431
-136,2,0.789198
-134,2,0.788965
-132,2,0.788733
-130,2,0.788503
-128,2,0.788275
-126,2,0.788052
-124,2,0.787834
-122,2,0.787621
-120,2,0.787416
-118,2,0.787219
-116,2,0.787032
-114,2,0.786854
-112,2,0.786688
-110,2,0.786533
-108,2,0.78639
-106,2,0.786261
-104,2,0.786145
-102,2,0.786044
-100,2,0.785958
-98,2,0.785887
-96,2,0.785832
-94,2,0.785793
-92,2,0.78577
-90,2,0.785763
-88,2,0.785772
-86,2,0.785797
-84,2,0.785839
-82,2,0.785896
-80,2,0.785969
-78,2,0.786058
-76,2,0.786161
-74,2,0.786279
-72,2,0.78641
-70,2,0.786555
-68,2,0.786712
-66,2,0.78688
-64,2,0.78706
-62,2,0.78725
-60,2,0.787448
-58,2,0.787655
-56,2,0.787869
-54,2,0.788089
-52,2,0.788314
-50,2,0.788543
-48,2,0.788775
-46,2,0.789009
-44,2,0.789243
-42,2,0.789477
-40,2,0.789709
-38,2,0.789938
-36,2,0.790163
-34,2,0.790384
-32,2,0.790598
-30,2,0.790805
-28,2,0.791004
-26,2,0.791194
-24,2,0.791374
-22,2,0.791543
-20,2,0.7917
-18,2,0.791845
-16,2,0.791976
-14,2,0.792094
-12,2,0.792197
-10,2,0.792286
-8,2,0.792359
-6,2,0.792417
-4,2,0.792458
-2,2,0.792484
0,2,0.792493
2,2,0.792486
4,2,0.792463
6,2,0.792423
8,2,0.792368
10,2,0.792297
12,2,0.792211
14,2,0.792109
16,2,0.791994
18,2,0.791864
20,2,0.791722
22,2,0.791567
24,2,0.7914
26,2,0.791222
28,2,0.791034
30,2,0.790837
32,2,0.790632
34,2,0.79042
36,2,0.790202
38,2,0.789978
40,2,0.789751
42,2,0.789521
44,2,0.789289
46,2,0.789057
48,2,0.788825
50,2,0.788594
52,2,0.788367
54,2,0.788143
56,2,0.787925
58,2,0.787712
60,2,0.787507
62,2,0.78731
64,2,0.787121
66,2,0.786943
68,2,0.786775
70,2,0.786619
72,2,0.786476
74,2,0.786345
76,2,0.786229
78,2,0.786126
80,2,0.786039
82,2,0.785966
84,2,0.785909
86,2,0.785868
88,2,0.785843
90,2,0.785834
92,2,0.785841
94,2,0.785865
96,2,0.785904
98,2,0.785959
100,2,0.78603
102,2,0.786116
104,2,0.786217
106,2,0.786332
108,2,0.78646
110,2,0.786602
112,2,0.786757
114,2,0.786922
116,2,0.787099
118,2,0.787286
120,2,0.787482
122,2,0.787685
124,2,0.787896
126,2,0.788113
128,2,0.788336
130,2,0.788561
132,2,0.78879
134,2,0.789021
136,2,0.789252
138,2,0.789482
140,2,0.789711
142,2,0.789937
144,2,0.790159
146,2,0.790376
148,2,0.790587
150,2,0.790791
152,2,0.790987
154,2,0.791174
156,2,0.79135
158,2,0.791516
160,2,0.79167
162,2,0.791812
164,2,0.791941
166,2,0.792056
168,2,0.792156
170,2,0.792242
172,2,0.792312
174,2,0.792367
176,2,0.792406
178,2,0.792429
180,2,0.792436
-180,4,0.779069
-178,4,0.779034
-176,4,0.778935
-174,4,0.778773
-172,4,0.778549
-170,4,0.778263
-168,4,0.777918
-166,4,0.777514
-164,4,0.777055
-162,4,0.776541
-160,4,0.775976
-158,4,0.775362
-156,4,0.774703
-154,4,0.774001
-152,4,0.773261
-150,4,0.772485
-148,4,0.771678
-146,4,0.770843
-144,4,0.769985
-142,4,0.769107
-140,4,0.768215
-138,4,0.767312
-136,4,0.766403
-134,4,0.765492
-132,4,0.764584
-130,4,0.763683
-128,4,0.762794
-126,4,0.76192
-124,4,0.761066
-122,4,0.760237
-120,4,0.759436
-118,4,0.758667
-116,4,0.757933
-114,4,0.757239
-112,4,0.756588
-110,4,0.755983
-108,4,0.755426
-106,4,0.754921
-104,4,0.754469
-102,4,0.754074
-100,4,0.753736
-98,4,0.753458
-96,4,0.753242
-94,4,0.753086
-92,4,0.752994
-90,4,0.752965
-88,4,0.752999
-86,4,0.753096
-84,4,0.753256
-82,4,0.753478
-80,4,0.753761
-78,4,0.754103
-76,4,0.754503
-74,4,0.754959
-72,4,0.755469
-70,4,0.75603
-68,4,0.75664
-66,4,0.757296
-64,4,0.757994
-62,4,0.758731
-60,4,0.759504
-58,4,0.76031
-56,4,0.761143
-54,4,0.762
-52,4,0.762877
-50,4,0.76377
-48,4,0.764674
-46,4,0.765585
-44,4,0.766498
-42,4,0.76741
-40,4,0.768315
-38,4,0.76921
-36,4,0.77009
-34,4,0.77095
-32,4,0.771786
-30,4,0.772595
-28,4,0.773372
-26,4,0.774114
-24,4,0.774817
-22,4,0.775477
-20,4,0.776091
-18,4,0.776657
-16,4,0.777171
-14,4,0.777631
-12,4,0.778034
-10,4,0.77838
-8,4,0.778665
-6,4,0.778888
-4,4,0.77905
-2,4,0.779147
0,4,0.779181
2,4,0.779151
4,4,0.779058
6,4,0.778901
8,4,0.778681
10,4,0.7784
12,4,0.778059
14,4,0.777659
16,4,0.777204
18,4,0.776694
20,4,0.776132
22,4,0.775522
24,4,0.774866
26,4,0.774167
28,4,0.773429
30,4,0.772656
32,4,0.771851
34,4,0.771018
36,4,0.770162
38,4,0.769286
40,4,0.768395
42,4,0.767493
44,4,0.766585
46,4,0.765675
48,4,0.764768
50,4,0.763867
52,4,0.762978
54,4,0.762104
56,4,0.76125
58,4,0.760421
60,4,0.759619
62,4,0.758849
64,4,0.758114
66,4,0.757419
68,4,0.756766
70,4,0.756159
72,4,0.7556
74,4,0.755092
76,4,0.754638
78,4,0.75424
80,4,0.7539
82,4,0.753619
84,4,0.753399
86,4,0.753241
88,4,0.753145
90,4,0.753112
92,4,0.753142
94,4,0.753235
96,4,0.753391
98,4,0.753608
100,4,0.753886
102,4,0.754223
104,4,0.754619
106,4,0.75507
