Phi[deg],Theta[deg],GainTotal
-180,0,0.386644
-178,0,0.386644
-176,0,0.386644
-174,0,0.386644
-172,0,0.386644
-170,0,0.386644
-168,0,0.386644
-166,0,0.386644
-164,0,0.386644
-162,0,0.386644
-160,0,0.386644
-158,0,0.386644
-156,0,0.386644
-154,0,0.386644
-152,0,0.386644
-150,0,0.386644
-148,0,0.386644
-146,0,0.386644
-144,0,0.386644
-142,0,0.386644
-140,0,0.386644
-138,0,0.386644
-136,0,0.386644
-134,0,0.386644
-132,0,0.386644
-130,0,0.386644
-128,0,0.386644
-126,0,0.386644
-124,0,0.386644
-122,0,0.386644
-120,0,0.386644
-118,0,0.386644
-116,0,0.386644
-114,0,0.386644
-112,0,0.386644
-110,0,0.386644
-108,0,0.386644
-106,0,0.386644
-104,0,0.386644
-102,0,0.386644
-100,0,0.386644
-98,0,0.386644
-96,0,0.386644
-94,0,0.386644
-92,0,0.386644
-90,0,0.386644
-88,0,0.386644
-86,0,0.386644
-84,0,0.386644
-82,0,0.386644
-80,0,0.386644
-78,0,0.386644
-76,0,0.386644
-74,0,0.386644
-72,0,0.386644
-70,0,0.386644
-68,0,0.386644
-66,0,0.386644
-64,0,0.386644
-62,0,0.386644
-60,0,0.386644
-58,0,0.386644
-56,0,0.386644
-54,0,0.386644
-52,0,0.386644
-50,0,0.386644
-48,0,0.386644
-46,0,0.386644
-44,0,0.386644
-42,0,0.386644
-40,0,0.386644
-38,0,0.386644
-36,0,0.386644
-34,0,0.386644
-32,0,0.386644
-30,0,0.386644
-28,0,0.386644
-26,0,0.386644
-24,0,0.386644
-22,0,0.386644
-20,0,0.386644
-18,0,0.386644
-16,0,0.386644
-14,0,0.386644
-12,0,0.386644
-10,0,0.386644
-8,0,0.386644
-6,0,0.386644
-4,0,0.386644
-2,0,0.386644
0,0,0.386644
2,0,0.386644
4,0,0.386644
6,0,0.386644
8,0,0.386644
10,0,0.386644
12,0,0.386644
14,0,0.386644
16,0,0.386644
18,0,0.386644
20,0,0.386644
22,0,0.386644
24,0,0.386644
26,0,0.386644
28,0,0.386644
30,0,0.386644
32,0,0.386644
34,0,0.386644
36,0,0.386644
38,0,0.386644
40,0,0.386644
42,0,0.386644
44,0,0.386644
46,0,0.386644
48,0,0.386644
50,0,0.386644
52,0,0.386644
54,0,0.386644
56,0,0.386644
58,0,0.386644
60,0,0.386644
