Phi[deg],Theta[deg],GainTotal
-180,0,0.446443
-178,0,0.446443
-176,0,0.446443
-174,0,0.446443
-172,0,0.446443
-170,0,0.446443
-168,0,0.446443
-166,0,0.446443
-164,0,0.446443
-162,0,0.446443
-160,0,0.446443
-158,0,0.446443
-156,0,0.446443
-154,0,0.446443
-152,0,0.446443
-150,0,0.446443
-148,0,0.446443
-146,0,0.446443
-144,0,0.446443
-142,0,0.446443
-140,0,0.446443
-138,0,0.446443
-136,0,0.446443
-134,0,0.446443
-132,0,0.446443
-130,0,0.446443
-128,0,0.446443
-126,0,0.446443
-124,0,0.446443
-122,0,0.446443
-120,0,0.446443
-118,0,0.446443
-116,0,0.446443
-114,0,0.446443
-112,0,0.446443
-110,0,0.446443
-108,0,0.446443
-106,0,0.446443
-104,0,0.446443
-102,0,0.446443
-100,0,0.446443
-98,0,0.446443
-96,0,0.446443
-94,0,0.446443
-92,0,0.446443
-90,0,0.446443
-88,0,0.446443
-86,0,0.446443
-84,0,0.446443
-82,0,0.446443
-80,0,0.446443
-78,0,0.446443
-76,0,0.446443
-74,0,0.446443
-72,0,0.446443
-70,0,0.446443
-68,0,0.446443
-66,0,0.446443
-64,0,0.446443
-62,0,0.446443
-60,0,0.446443
-58,0,0.446443
-56,0,0.446443
-54,0,0.446443
-52,0,0.446443
-50,0,0.446443
-48,0,0.446443
-46,0,0.446443
-44,0,0.446443
-42,0,0.446443
-40,0,0.446443
-38,0,0.446443
-36,0,0.446443
-34,0,0.446443
-32,0,0.446443
-30,0,0.446443
-28,0,0.446443
-26,0,0.446443
-24,0,0.446443
-22,0,0.446443
-20,0,0.446443
-18,0,0.446443
-16,0,0.446443
-14,0,0.446443
-12,0,0.446443
-10,0,0.446443
-8,0,0.446443
-6,0,0.446443
-4,0,0.446443
-2,0,0.446443
0,0,0.446443
2,0,0.446443
4,0,0.446443
6,0,0.446443
8,0,0.446443
10,0,0.446443
12,0,0.446443
14,0,0.446443
16,0,0.446443
18,0,0.446443
20,0,0.446443
22,0,0.446443
24,0,0.446443
26,0,0.446443
28,0,0.446443
30,0,0.446443
32,0,0.446443
34,0,0.446443
36,0,0.446443
38,0,0.446443
40,0,0.446443
42,0,0.446443
44,0,0.446443
46,0,0.446443
48,0,0.446443
50,0,0.446443
52,0,0.446443
54,0,0.446443
56,0,0.446443
58,0,0.446443
60,0,0.446443
62,0,0.446443
64,0,0.446443
66,0,0.446443
68,0,0.446443
70,0,0.446443
72,0,0.446443
74,0,0.446443
76,0,0.446443
78,0,0.446443
80,0,0.446443
82,0,0.446443
84,0,0.446443
86,0,0.446443
88,0,0.446443
90,0,0.446443
92,0,0.446443
94,0,0.446443
96,0,0.446443
98,0,0.446443
100,0,0.446443
102,0,0.446443
104,0,0.446443
106,0,0.446443
108,0,0.446443
110,0,0.446443
112,0,0.446443
114,0,0.446443
116,0,0.446443
118,0,0.446443
120,0,0.446443
122,0,0.446443
124,0,0.446443
126,0,0.446443
128,0,0.446443
130,0,0.446443
132,0,0.446443
134,0,0.446443
136,0,0.446443
138,0,0.446443
140,0,0.446443
142,0,0.446443
144,0,0.446443
146,0,0.446443
148,0,0.446443
150,0,0.446443
152,0,0.446443
154,0,0.446443
156,0,0.446443
158,0,0.446443
160,0,0.446443
162,0,0.446443
164,0,0.446443
166,0,0.446443
168,0,0.446443
170,0,0.446443
172,0,0.446443
174,0,0.446443
176,0,0.446443
178,0,0.446443
180,0,0.446443
-180,2,0.406979
-178,2,0.408282
-176,2,0.409628
-174,2,0.411015
-172,2,0.412441
-170,2,0.413906
-168,2,0.415405
-166,2,0.41694
-164,2,0.418506
-162,2,0.420103
-160,2,0.421728
-158,2,0.42338
-156,2,0.425057
-154,2,0.426756
-152,2,0.428476
-150,2,0.430215
-148,2,0.43197
-146,2,0.43374
-144,2,0.435523
-142,2,0.437316
-140,2,0.439118
-138,2,0.440926
-136,2,0.442739
-134,2,0.444554
-132,2,0.446369
-130,2,0.448182
-128,2,0.44999
-126,2,0.451793
-124,2,0.453587
-122,2,0.455371
-120,2,0.457142
-118,2,0.458899
-116,2,0.460639
-114,2,0.46236
-112,2,0.46406
-110,2,0.465737
-108,2,0.467389
-106,2,0.469014
-104,2,0.47061
-102,2,0.472175
-100,2,0.473707
-98,2,0.475204
-96,2,0.476664
-94,2,0.478085
-92,2,0.479466
-90,2,0.480804
-88,2,0.482099
-86,2,0.483347
-84,2,0.484548
-82,2,0.4857
-80,2,0.486801
-78,2,0.487849
-76,2,0.488845
-74,2,0.489785
-72,2,0.490669
-70,2,0.491495
-68,2,0.492263
-66,2,0.492971
-64,2,0.493618
-62,2,0.494203
-60,2,0.494726
-58,2,0.495186
-56,2,0.495582
-54,2,0.495913
-52,2,0.496179
-50,2,0.49638
-48,2,0.496515
-46,2,0.496585
-44,2,0.496588
-42,2,0.496526
-40,2,0.496397
-38,2,0.496203
-36,2,0.495944
-34,2,0.495619
-32,2,0.49523
-30,2,0.494777
-28,2,0.494261
-26,2,0.493682
-24,2,0.493041
-22,2,0.49234
-20,2,0.491578
-18,2,0.490758
-16,2,0.48988
-14,2,0.488946
-12,2,0.487956
-10,2,0.486913
-8,2,0.485818
-6,2,0.484672
-4,2,0.483476
-2,2,0.482233
0,2,0.480943
2,2,0.47961
4,2,0.478234
6,2,0.476817
8,2,0.475361
10,2,0.473868
12,2,0.47234
14,2,0.470778
16,2,0.469186
18,2,0.467564
20,2,0.465915
22,2,0.46424
24,2,0.462543
26,2,0.460824
28,2,0.459086
30,2,0.457331
32,2,0.455562
34,2,0.453779
36,2,0.451986
38,2,0.450184
40,2,0.448376
42,2,0.446564
44,2,0.444749
46,2,0.442934
48,2,0.441121
50,2,0.439312
52,2,0.43751
54,2,0.435715
56,2,0.433931
58,2,0.43216
60,2,0.430403
62,2,0.428662
64,2,0.42694
66,2,0.425238
68,2,0.423559
70,2,0.421904
72,2,0.420276
74,2,0.418676
76,2,0.417106
78,2,0.415568
80,2,0.414064
82,2,0.412596
84,2,0.411166
86,2,0.409774
88,2,0.408424
90,2,0.407116
92,2,0.405852
94,2,0.404634
96,2,0.403464
98,2,0.402342
100,2,0.40127
102,2,0.40025
104,2,0.399282
106,2,0.398369
108,2,0.39751
110,2,0.396708
112,2,0.395964
114,2,0.395277
116,2,0.39465
118,2,0.394083
120,2,0.393576
122,2,0.393131
124,2,0.392748
126,2,0.392428
128,2,0.39217
130,2,0.391976
132,2,0.391845
134,2,0.391778
136,2,0.391774
138,2,0.391835
140,2,0.391959
142,2,0.392147
144,2,0.392398
146,2,0.392712
148,2,0.393088
150,2,0.393527
152,2,0.394027
154,2,0.394587
156,2,0.395208
158,2,0.395888
160,2,0.396627
162,2,0.397423
164,2,0.398275
166,2,0.399183
168,2,0.400145
170,2,0.401159
172,2,0.402226
174,2,0.403342
176,2,0.404508
178,2,0.40572
180,2,0.406979
-180,4,0.364965
-178,4,0.367535
-176,4,0.370184
-174,4,0.372908
-172,4,0.375704
-170,4,0.378568
-168,4,0.381496
-166,4,0.384485
-164,4,0.387531
-162,4,0.390631
-160,4,0.393781
-158,4,0.396978
-156,4,0.400217
-154,4,0.403496
-152,4,0.406812
-150,4,0.41016
-148,4,0.413537
-146,4,0.41694
-144,4,0.420365
-142,4,0.423809
-140,4,0.427269
-138,4,0.430741
-136,4,0.434221
-134,4,0.437707
-132,4,0.441195
-130,4,0.444682
-128,4,0.448164
-126,4,0.451637
-124,4,0.455099
-122,4,0.458545
-120,4,0.461973
-118,4,0.465378
-116,4,0.468757
-114,4,0.472105
-112,4,0.475421
-110,4,0.478699
-108,4,0.481935
-106,4,0.485127
-104,4,0.488269
-102,4,0.491359
-100,4,0.494391
-98,4,0.497363
-96,4,0.500269
-94,4,0.503106
-92,4,0.50587
-90,4,0.508557
-88,4,0.511162
-86,4,0.513683
-84,4,0.516113
-82,4,0.518451
-80,4,0.520692
-78,4,0.522832
-76,4,0.524867
-74,4,0.526795
-72,4,0.528612
-70,4,0.530314
-68,4,0.531898
-66,4,0.533362
-64,4,0.534702
-62,4,0.535917
-60,4,0.537003
-58,4,0.537959
-56,4,0.538783
-54,4,0.539474
-52,4,0.540029
-50,4,0.540448
-48,4,0.540731
-46,4,0.540875
-44,4,0.540882
-42,4,0.540751
-40,4,0.540483
-38,4,0.540077
-36,4,0.539535
-34,4,0.538858
-32,4,0.538048
-30,4,0.537105
-28,4,0.536032
-26,4,0.53483
-24,4,0.533503
-22,4,0.532052
-20,4,0.53048
-18,4,0.52879
-16,4,0.526986
-14,4,0.52507
-12,4,0.523046
-10,4,0.520918
-8,4,0.518688
-6,4,0.516361
-4,4,0.513941
-2,4,0.511431
0,4,0.508835
2,4,0.506158
4,4,0.503403
6,4,0.500575
8,4,0.497677
10,4,0.494713
12,4,0.491688
14,4,0.488606
16,4,0.48547
18,4,0.482285
20,4,0.479054
22,4,0.475782
24,4,0.472471
26,4,0.469127
28,4,0.465752
30,4,0.462351
32,4,0.458927
34,4,0.455483
36,4,0.452023
38,4,0.448551
40,4,0.445071
42,4,0.441585
44,4,0.438097
46,4,0.434611
48,4,0.431129
50,4,0.427656
52,4,0.424195
54,4,0.420748
56,4,0.41732
58,4,0.413914
60,4,0.410534
62,4,0.407182
64,4,0.403862
66,4,0.400578
68,4,0.397333
70,4,0.39413
72,4,0.390974
74,4,0.387868
76,4,0.384814
78,4,0.381818
80,4,0.378882
82,4,0.37601
84,4,0.373206
86,4,0.370473
88,4,0.367815
90,4,0.365235
92,4,0.362737
94,4,0.360324
96,4,0.358
98,4,0.355769
100,4,0.353632
102,4,0.351595
104,4,0.349659
106,4,0.347827
108,4,0.346104
110,4,0.34449
112,4,0.34299
114,4,0.341605
116,4,0.340338
118,4,0.33919
120,4,0.338165
122,4,0.337262
124,4,0.336485
126,4,0.335834
128,4,0.335311
130,4,0.334916
132,4,0.33465
134,4,0.334514
136,4,0.334507
138,4,0.33463
140,4,0.334883
142,4,0.335265
144,4,0.335775
146,4,0.336413
148,4,0.337177
150,4,0.338067
152,4,0.33908
154,4,0.340214
156,4,0.341469
158,4,0.342842
160,4,0.34433
162,4,0.345931
164,4,0.347643
166,4,0.349463
168,4,0.351387
170,4,0.353414
172,4,0.355539
174,4,0.35776
176,4,0.360074
178,4,0.362476
180,4,0.364965
-180,6,0.323478
-178,6,0.327286
-176,6,0.331195
-174,6,0.3352
-172,6,0.339294
-170,6,0.343472
-168,6,0.347727
-166,6,0.352055
-164,6,0.35645
-162,6,0.360906
-160,6,0.365419
-158,6,0.369984
-156,6,0.374596
-154,6,0.379251
-152,6,0.383944
-150,6,0.388672
-148,6,0.393431
-146,6,0.398217
-144,6,0.403026
-142,6,0.407855
-140,6,0.412701
-138,6,0.41756
-136,6,0.42243
-134,6,0.427307
-132,6,0.432188
-130,6,0.437069
-128,6,0.441949
-126,6,0.446823
-124,6,0.451687
-122,6,0.456539
-120,6,0.461376
-118,6,0.466192
-116,6,0.470984
-114,6,0.475747
-112,6,0.480478
-110,6,0.485172
-108,6,0.489824
-106,6,0.494427
-104,6,0.498979
-102,6,0.503471
-100,6,0.507899
-98,6,0.512256
-96,6,0.516536
-94,6,0.520733
-92,6,0.524839
-90,6,0.528848
-88,6,0.532752
-86,6,0.536544
-84,6,0.540218
-82,6,0.543765
-80,6,0.547179
-78,6,0.550452
-76,6,0.553577
-74,6,0.556547
-72,6,0.559355
-70,6,0.561995
-68,6,0.564459
-66,6,0.566743
-64,6,0.568839
-62,6,0.570743
-60,6,0.57245
-58,6,0.573956
-56,6,0.575255
-54,6,0.576345
-52,6,0.577223
-50,6,0.577886
-48,6,0.578332
-46,6,0.578561
-44,6,0.578571
-42,6,0.578363
-40,6,0.577937
-38,6,0.577294
-36,6,0.576437
-34,6,0.575367
-32,6,0.574088
-30,6,0.572602
-28,6,0.570915
-26,6,0.56903
-24,6,0.566953
-22,6,0.564689
-20,6,0.562243
-18,6,0.559622
-16,6,0.556832
-14,6,0.55388
-12,6,0.550772
-10,6,0.547516
-8,6,0.544119
-6,6,0.540588
-4,6,0.53693
-2,6,0.533153
0,6,0.529263
2,6,0.525269
4,6,0.521177
6,6,0.516993
8,6,0.512726
10,6,0.50838
12,6,0.503964
14,6,0.499482
16,6,0.494941
18,6,0.490347
20,6,0.485704
22,6,0.481019
24,6,0.476295
26,6,0.471538
28,6,0.466752
30,6,0.461941
32,6,0.45711
34,6,0.452262
36,6,0.4474
38,6,0.442529
40,6,0.437651
42,6,0.43277
44,6,0.42789
